"Estacion","Fecha inicial","Fecha final","DViento"
"COLEGIO GAITÁN","2023-08-03","","234.98120833"
"COLEGIO GAITÁN","2023-08-02","","250.91691667"
"COLEGIO GAITÁN","2023-08-01","","241.3225"
"COLEGIO GAITÁN","2023-07-31","","169.81995833"
"COLEGIO GAITÁN","2023-07-30","","233.23"
"COLEGIO GAITÁN","2023-07-29","","250.47966667"
"COLEGIO GAITÁN","2023-07-28","","240.069375"
"COLEGIO GAITÁN","2023-07-27","","214.52145833"
"COLEGIO GAITÁN","2023-07-26","","235.47541667"
"COLEGIO GAITÁN","2023-07-25","","227.291375"
"COLEGIO GAITÁN","2023-07-24","","268.17683333"
"COLEGIO GAITÁN","2023-07-23","","233.11008696"
"COLEGIO GAITÁN","2023-07-22","","250.47966667"
"COLEGIO GAITÁN","2023-07-21","","240.069375"
"COLEGIO GAITÁN","2023-07-20","","214.52145833"
"COLEGIO GAITÁN","2023-07-19","","235.47541667"
"COLEGIO GAITÁN","2023-07-18","","227.291375"
"COLEGIO GAITÁN","2023-07-17","","268.17683333"
"COLEGIO GAITÁN","2023-07-16","","240.22886957"
"COLEGIO GAITÁN","2023-07-15","","256.823375"
"COLEGIO GAITÁN","2023-07-14","","243.03217391"
"COLEGIO GAITÁN","2023-07-13","","252.18783333"
"COLEGIO GAITÁN","2023-07-12","","189.36658333"
"COLEGIO GAITÁN","2023-07-11","","209.17929167"
"COLEGIO GAITÁN","2023-07-10","","219.22475"
"COLEGIO GAITÁN","2023-07-09","","241.00704348"
"COLEGIO GAITÁN","2023-07-08","","192.59570833"
"COLEGIO GAITÁN","2023-07-07","","210.17691304"
"COLEGIO GAITÁN","2023-07-06","","257.97345833"
"COLEGIO GAITÁN","2023-07-05","","267.386"
"COLEGIO GAITÁN","2023-07-04","","241.51770833"
"COLEGIO GAITÁN","2023-07-03","","262.13108333"
"COLEGIO GAITÁN","2023-07-02","","245.86968182"
"COLEGIO GAITÁN","2023-07-01","","258.04254167"
"COLEGIO GAITÁN","2023-06-30","","210.98541667"
"COLEGIO GAITÁN","2023-06-29","","235.21392593"
"COLEGIO GAITÁN","2023-06-28","","245.323875"
"COLEGIO GAITÁN","2023-06-27","","244.964875"
"COLEGIO GAITÁN","2023-06-26","","237.2885"
"COLEGIO GAITÁN","2023-06-25","","229.52391304"
"COLEGIO GAITÁN","2023-06-24","","230.5485"
"COLEGIO GAITÁN","2023-06-23","","236.98854167"
"COLEGIO GAITÁN","2023-06-22","","182.70229167"
"COLEGIO GAITÁN","2023-06-21","","254.44075"
"COLEGIO GAITÁN","2023-06-20","","263.12771429"
"COLEGIO GAITÁN","2023-06-19","","197.8545"
"COLEGIO GAITÁN","2023-06-18","","139.628"
"COLEGIO GAITÁN","2023-06-16","","248.3415"
"COLEGIO GAITÁN","2023-06-15","","231.49158333"
"COLEGIO GAITÁN","2023-06-14","","233.76758333"
"COLEGIO GAITÁN","2023-06-13","","216.79979167"
"COLEGIO GAITÁN","2023-06-12","","217.43758333"
"COLEGIO GAITÁN","2023-06-11","","243.92713636"
"COLEGIO GAITÁN","2023-06-10","","249.06479167"
"COLEGIO GAITÁN","2023-06-09","","219.92045833"
"COLEGIO GAITÁN","2023-06-08","","215.39258333"
"COLEGIO GAITÁN","2023-06-07","","222.94675"
"COLEGIO GAITÁN","2023-06-06","","202.61604167"
"COLEGIO GAITÁN","2023-06-05","","251.563"
"COLEGIO GAITÁN","2023-06-04","","211.76686957"
"COLEGIO GAITÁN","2023-06-03","","227.64683333"
"COLEGIO GAITÁN","2023-06-02","","228.03145833"
"COLEGIO GAITÁN","2023-06-01","","244.40533333"
"COLEGIO GAITÁN","2023-05-31","","225.25908333"
"COLEGIO GAITÁN","2023-05-30","","222.17495833"
"COLEGIO GAITÁN","2023-05-29","","228.45025"
"COLEGIO GAITÁN","2023-05-28","","196.35721739"
"COLEGIO GAITÁN","2023-05-27","","212.58229167"
"COLEGIO GAITÁN","2023-05-26","","208.20004167"
"COLEGIO GAITÁN","2023-05-25","","212.780375"
"COLEGIO GAITÁN","2023-05-24","","260.99929167"
"COLEGIO GAITÁN","2023-05-23","","254.191375"
"COLEGIO GAITÁN","2023-05-22","","231.835"
"COLEGIO GAITÁN","2023-05-21","","264.20530435"
"COLEGIO GAITÁN","2023-05-20","","263.729375"
"COLEGIO GAITÁN","2023-05-19","","245.46275"
"COLEGIO GAITÁN","2023-05-18","","222.70370833"
"COLEGIO GAITÁN","2023-05-17","","284.70870833"
"COLEGIO GAITÁN","2023-05-16","","270.989125"
"COLEGIO GAITÁN","2023-05-15","","248.01258333"
"COLEGIO GAITÁN","2023-05-14","","221.895"
"COLEGIO GAITÁN","2023-05-13","","200.84466667"
"COLEGIO GAITÁN","2023-05-12","","203.25308333"
"COLEGIO GAITÁN","2023-05-11","","258.47904167"
"COLEGIO GAITÁN","2023-05-10","","217.52416667"
"COLEGIO GAITÁN","2023-05-09","","255.92495833"
"COLEGIO GAITÁN","2023-05-08","","239.94466667"
"COLEGIO GAITÁN","2023-05-07","","256.87230435"
"COLEGIO GAITÁN","2023-05-06","","261.46229167"
"COLEGIO GAITÁN","2023-05-05","","231.37879167"
"COLEGIO GAITÁN","2023-05-04","","258.8705"
"COLEGIO GAITÁN","2023-05-03","","272.34366667"
"COLEGIO GAITÁN","2023-05-02","","280.80854167"
"COLEGIO GAITÁN","2023-05-01","","243.448"
"COLEGIO GAITÁN","2023-04-30","","213.576"
"COLEGIO GAITÁN","2023-04-29","","229.54675"
"COLEGIO GAITÁN","2023-04-28","","217.97291667"
"COLEGIO GAITÁN","2023-04-27","","242.5145"
"COLEGIO GAITÁN","2023-04-26","","216.13279167"
"COLEGIO GAITÁN","2023-04-25","","295.168375"
"COLEGIO GAITÁN","2023-04-24","","251.72479167"
"COLEGIO GAITÁN","2023-04-23","","227.7166087"
"COLEGIO GAITÁN","2023-04-22","","223.08420833"
"COLEGIO GAITÁN","2023-04-21","","227.466125"
"COLEGIO GAITÁN","2023-04-20","","205.15875"
"COLEGIO GAITÁN","2023-04-19","","243.88433333"
"COLEGIO GAITÁN","2023-04-18","","244.86058333"
"COLEGIO GAITÁN","2023-04-17","","231.83366667"
"COLEGIO GAITÁN","2023-04-16","","245.16965217"
"COLEGIO GAITÁN","2023-04-15","","229.64091667"
"COLEGIO GAITÁN","2023-04-14","","239.267375"
"COLEGIO GAITÁN","2023-04-13","","219.688875"
"COLEGIO GAITÁN","2023-04-12","","251.039125"
"COLEGIO GAITÁN","2023-04-11","","236.48933333"
"COLEGIO GAITÁN","2023-04-10","","154.78108333"
"COLEGIO GAITÁN","2023-04-09","","217.24766667"
"COLEGIO GAITÁN","2023-04-08","","269.03941667"
"COLEGIO GAITÁN","2023-04-07","","244.73133333"
"COLEGIO GAITÁN","2023-04-06","","218.04741667"
"COLEGIO GAITÁN","2023-04-05","","213.24575"
"COLEGIO GAITÁN","2023-04-04","","234.881375"
"COLEGIO GAITÁN","2023-04-03","","250.71383333"
"COLEGIO GAITÁN","2023-04-02","","230.14234783"
"COLEGIO GAITÁN","2023-04-01","","223.26841667"
"COLEGIO GAITÁN","2023-03-31","","217.61270833"
"COLEGIO GAITÁN","2023-03-30","","247.13975"
"COLEGIO GAITÁN","2023-03-29","","219.120375"
"COLEGIO GAITÁN","2023-03-28","","215.73475"
"COLEGIO GAITÁN","2023-03-27","","229.69670833"
"COLEGIO GAITÁN","2023-03-26","","256.71066667"
"COLEGIO GAITÁN","2023-03-25","","271.09608333"
"COLEGIO GAITÁN","2023-03-24","","264.69175"
"COLEGIO GAITÁN","2023-03-23","","270.11458333"
"COLEGIO GAITÁN","2023-03-22","","219.34875"
"COLEGIO GAITÁN","2023-03-21","","210.90333333"
"COLEGIO GAITÁN","2023-03-20","","225.50745833"
"COLEGIO GAITÁN","2023-03-19","","229.215125"
"COLEGIO GAITÁN","2023-03-18","","217.681"
"COLEGIO GAITÁN","2023-03-17","","248.42058333"
"COLEGIO GAITÁN","2023-03-16","","238.817375"
"COLEGIO GAITÁN","2023-03-15","","190.51958333"
"COLEGIO GAITÁN","2023-03-14","","242.72245833"
"COLEGIO GAITÁN","2023-03-13","","237.41641667"
"COLEGIO GAITÁN","2023-03-12","","233.73108333"
"COLEGIO GAITÁN","2023-03-11","","198.42708333"
"COLEGIO GAITÁN","2023-03-10","","222.89054167"
"COLEGIO GAITÁN","2023-03-09","","178.313375"
"COLEGIO GAITÁN","2023-03-08","","238.08483333"
"COLEGIO GAITÁN","2023-03-07","","195.105875"
"COLEGIO GAITÁN","2023-03-06","","216.25466667"
"COLEGIO GAITÁN","2023-03-05","","213.44552174"
"COLEGIO GAITÁN","2023-03-04","","242.14820833"
"COLEGIO GAITÁN","2023-03-03","","277.00404167"
"COLEGIO GAITÁN","2023-03-02","","250.94904167"
"COLEGIO GAITÁN","2023-03-01","","214.03404167"
"COLEGIO GAITÁN","2023-02-28","","219.51870833"
"COLEGIO GAITÁN","2023-02-27","","247.95075"
"COLEGIO GAITÁN","2023-02-26","","269.4696087"
"COLEGIO GAITÁN","2023-02-25","","213.93566667"
"COLEGIO GAITÁN","2023-02-24","","242.599375"
"COLEGIO GAITÁN","2023-02-23","","242.09204167"
"COLEGIO GAITÁN","2023-02-22","","269.70491667"
"COLEGIO GAITÁN","2023-02-21","","213.21858333"
"COLEGIO GAITÁN","2023-02-20","","249.03425"
"COLEGIO GAITÁN","2023-02-19","","218.97208696"
"COLEGIO GAITÁN","2023-02-18","","228.79625"
"COLEGIO GAITÁN","2023-02-17","","194.87629167"
"COLEGIO GAITÁN","2023-02-16","","200.84925"
"COLEGIO GAITÁN","2023-02-15","","211.915125"
"COLEGIO GAITÁN","2023-02-14","","229.40204545"
"COLEGIO GAITÁN","2023-02-13","","239.339"
"COLEGIO GAITÁN","2023-02-12","","204.7225"
"COLEGIO GAITÁN","2023-02-11","","232.39083333"
"COLEGIO GAITÁN","2023-02-10","","245.23366667"
"COLEGIO GAITÁN","2023-02-09","","227.00725"
"COLEGIO GAITÁN","2023-02-08","","249.75879167"
"COLEGIO GAITÁN","2023-02-07","","188.5975"
"COLEGIO GAITÁN","2023-02-06","","245.40004348"
"COLEGIO GAITÁN","2023-02-05","","240.92479167"
"COLEGIO GAITÁN","2023-02-04","","253.81070833"
"COLEGIO GAITÁN","2023-02-03","","246.92166667"
"COLEGIO GAITÁN","2023-02-02","","267.25575"
"COLEGIO GAITÁN","2023-02-01","","218.02591667"
"COLEGIO GAITÁN","2023-01-31","","215.419875"
"COLEGIO GAITÁN","2023-01-30","","248.16904167"
"COLEGIO GAITÁN","2023-01-29","","215.59558333"
"COLEGIO GAITÁN","2023-01-28","","241.86195833"
"COLEGIO GAITÁN","2023-01-27","","222.015875"
"COLEGIO GAITÁN","2023-01-26","","256.58416667"
"COLEGIO GAITÁN","2023-01-25","","243.55641667"
"COLEGIO GAITÁN","2023-01-24","","268.41017391"
"COLEGIO GAITÁN","2023-01-23","","264.74391667"
"COLEGIO GAITÁN","2023-01-22","","257.00666667"
"COLEGIO GAITÁN","2023-01-21","","213.38141667"
"COLEGIO GAITÁN","2023-01-20","","208.04266667"
"COLEGIO GAITÁN","2023-01-19","","222.73841667"
"COLEGIO GAITÁN","2023-01-18","","188.139625"
"COLEGIO GAITÁN","2023-01-17","","242.34916667"
"COLEGIO GAITÁN","2023-01-16","","228.78591304"
"COLEGIO GAITÁN","2023-01-15","","238.28952174"
"COLEGIO GAITÁN","2023-01-14","","231.03333333"
"COLEGIO GAITÁN","2023-01-13","","195.04583333"
"COLEGIO GAITÁN","2023-01-12","","256.41304348"
"COLEGIO GAITÁN","2023-01-11","","238.65833333"
"COLEGIO GAITÁN","2023-01-10","","233.29583333"
"COLEGIO GAITÁN","2023-01-09","","244.10869565"
"COLEGIO GAITÁN","2023-01-08","","256.0"
"COLEGIO GAITÁN","2023-01-07","","253.42083333"
"COLEGIO GAITÁN","2023-01-06","","278.23333333"
"COLEGIO GAITÁN","2023-01-05","","227.35"
"COLEGIO GAITÁN","2023-01-04","","221.89130435"
"COLEGIO GAITÁN","2023-01-03","","248.34583333"
"COLEGIO GAITÁN","2023-01-02","","189.64583333"
"COLEGIO GAITÁN","2023-01-01","","237.435"
"COLEGIO GAITÁN","2022-12-31","","252.27826087"
"COLEGIO GAITÁN","2022-12-30","","230.4375"
"COLEGIO GAITÁN","2022-12-29","","219.0375"
"COLEGIO GAITÁN","2022-12-28","","241.5875"
"COLEGIO GAITÁN","2022-12-27","","270.80416667"
"COLEGIO GAITÁN","2022-12-26","","240.75833333"
"COLEGIO GAITÁN","2022-12-25","","218.40416667"
"COLEGIO GAITÁN","2022-12-24","","231.91666667"
"COLEGIO GAITÁN","2022-12-23","","268.37916667"
"COLEGIO GAITÁN","2022-12-22","","228.87083333"
"COLEGIO GAITÁN","2022-12-21","","233.61666667"
"COLEGIO GAITÁN","2022-12-20","","240.1"
"COLEGIO GAITÁN","2022-12-19","","253.08333333"
"COLEGIO GAITÁN","2022-12-18","","229.74166667"
"COLEGIO GAITÁN","2022-12-17","","241.62083333"
"COLEGIO GAITÁN","2022-12-16","","267.7625"
"COLEGIO GAITÁN","2022-12-15","","274.87083333"
"COLEGIO GAITÁN","2022-12-14","","208.63333333"
"COLEGIO GAITÁN","2022-12-13","","217.18333333"
"COLEGIO GAITÁN","2022-12-12","","248.75833333"
"COLEGIO GAITÁN","2022-12-11","","189.74166667"
"COLEGIO GAITÁN","2022-12-10","","227.9625"
"COLEGIO GAITÁN","2022-12-09","","254.74583333"
"COLEGIO GAITÁN","2022-12-08","","251.03333333"
"COLEGIO GAITÁN","2022-12-07","","190.1125"
"COLEGIO GAITÁN","2022-12-06","","210.45833333"
"COLEGIO GAITÁN","2022-12-05","","219.94583333"
"COLEGIO GAITÁN","2022-12-04","","219.6375"
"COLEGIO GAITÁN","2022-12-03","","199.38333333"
"COLEGIO GAITÁN","2022-12-02","","219.02916667"
"COLEGIO GAITÁN","2022-12-01","","157.17083333"
"COLEGIO GAITÁN","2022-11-30","","178.02916667"
"COLEGIO GAITÁN","2022-11-29","","213.73333333"
"COLEGIO GAITÁN","2022-11-28","","222.15833333"
"COLEGIO GAITÁN","2022-11-27","","243.59583333"
"COLEGIO GAITÁN","2022-11-26","","204.75833333"
"COLEGIO GAITÁN","2022-11-25","","255.70416667"
"COLEGIO GAITÁN","2022-11-24","","182.12083333"
"COLEGIO GAITÁN","2022-11-23","","241.65833333"
"COLEGIO GAITÁN","2022-11-22","","222.15"
"COLEGIO GAITÁN","2022-11-21","","251.45833333"
"COLEGIO GAITÁN","2022-11-20","","226.575"
"COLEGIO GAITÁN","2022-11-19","","245.02083333"
"COLEGIO GAITÁN","2022-11-18","","201.20416667"
"COLEGIO GAITÁN","2022-11-17","","229.87916667"
"COLEGIO GAITÁN","2022-11-16","","223.78333333"
"COLEGIO GAITÁN","2022-11-15","","215.76666667"
"COLEGIO GAITÁN","2022-11-14","","241.475"
"COLEGIO GAITÁN","2022-11-13","","263.81666667"
"COLEGIO GAITÁN","2022-11-12","","186.35"
"COLEGIO GAITÁN","2022-11-11","","190.64583333"
"COLEGIO GAITÁN","2022-11-10","","207.6125"
"COLEGIO GAITÁN","2022-11-09","","222.39583333"
"COLEGIO GAITÁN","2022-11-08","","222.8125"
"COLEGIO GAITÁN","2022-11-07","","221.63333333"
"COLEGIO GAITÁN","2022-11-06","","227.24583333"
"COLEGIO GAITÁN","2022-11-05","","291.85"
"COLEGIO GAITÁN","2022-11-04","","224.975"
"COLEGIO GAITÁN","2022-11-03","","186.6"
"COLEGIO GAITÁN","2022-11-02","","242.93333333"
"COLEGIO GAITÁN","2022-11-01","","232.65833333"
"COLEGIO GAITÁN","2022-10-31","","236.74583333"
"COLEGIO GAITÁN","2022-10-30","","244.28333333"
"COLEGIO GAITÁN","2022-10-29","","252.3375"
"COLEGIO GAITÁN","2022-10-28","","234.2125"
"COLEGIO GAITÁN","2022-10-27","","169.64583333"
"COLEGIO GAITÁN","2022-10-26","","212.64583333"
"COLEGIO GAITÁN","2022-10-25","","183.37083333"
"COLEGIO GAITÁN","2022-10-24","","206.92083333"
"COLEGIO GAITÁN","2022-10-23","","194.55416667"
"COLEGIO GAITÁN","2022-10-22","","171.21666667"
"COLEGIO GAITÁN","2022-10-21","","210.0"
"COLEGIO GAITÁN","2022-10-20","","135.67083333"
"COLEGIO GAITÁN","2022-10-19","","254.35833333"
"COLEGIO GAITÁN","2022-10-18","","214.78333333"
"COLEGIO GAITÁN","2022-10-17","","205.775"
"COLEGIO GAITÁN","2022-10-16","","238.15833333"
"COLEGIO GAITÁN","2022-10-15","","250.67"
"COLEGIO GAITÁN","2022-10-14","","230.88333333"
"COLEGIO GAITÁN","2022-10-13","","222.28333333"
"COLEGIO GAITÁN","2022-10-12","","201.85416667"
"COLEGIO GAITÁN","2022-10-11","","215.05"
"COLEGIO GAITÁN","2022-10-10","","228.72083333"
"COLEGIO GAITÁN","2022-10-09","","197.94347826"
"COLEGIO GAITÁN","2022-10-08","","238.79166667"
"COLEGIO GAITÁN","2022-10-07","","262.33333333"
"COLEGIO GAITÁN","2022-10-06","","173.35833333"
"COLEGIO GAITÁN","2022-10-05","","189.825"
"COLEGIO GAITÁN","2022-10-04","","212.0125"
"COLEGIO GAITÁN","2022-10-03","","217.87083333"
"COLEGIO GAITÁN","2022-10-02","","249.53478261"
"COLEGIO GAITÁN","2022-10-01","","220.85"
"COLEGIO GAITÁN","2022-09-30","","217.32916667"
"COLEGIO GAITÁN","2022-09-29","","230.87083333"
"COLEGIO GAITÁN","2022-09-28","","191.42083333"
"COLEGIO GAITÁN","2022-09-27","","225.12916667"
"COLEGIO GAITÁN","2022-09-26","","153.0"
"COLEGIO GAITÁN","2022-09-25","","248.93043478"
"COLEGIO GAITÁN","2022-09-24","","159.525"
"COLEGIO GAITÁN","2022-09-23","","253.9625"
"COLEGIO GAITÁN","2022-09-22","","236.52916667"
"COLEGIO GAITÁN","2022-09-21","","251.79166667"
"COLEGIO GAITÁN","2022-09-20","","218.09166667"
"COLEGIO GAITÁN","2022-09-19","","220.07083333"
"COLEGIO GAITÁN","2022-09-18","","201.20495652"
"COLEGIO GAITÁN","2022-09-17","","267.17883333"
"COLEGIO GAITÁN","2022-09-16","","215.86929167"
"COLEGIO GAITÁN","2022-09-15","","264.161875"
"COLEGIO GAITÁN","2022-09-14","","235.06495833"
"COLEGIO GAITÁN","2022-09-13","","205.71029167"
"COLEGIO GAITÁN","2022-09-12","","238.86941667"
"COLEGIO GAITÁN","2022-09-11","","211.51391304"
"COLEGIO GAITÁN","2022-09-10","","237.738"
"COLEGIO GAITÁN","2022-09-09","","218.00116667"
"COLEGIO GAITÁN","2022-09-08","","228.28758333"
"COLEGIO GAITÁN","2022-09-07","","227.47491667"
"COLEGIO GAITÁN","2022-09-06","","217.83654167"
"COLEGIO GAITÁN","2022-09-05","","208.15616667"
"COLEGIO GAITÁN","2022-09-04","","179.7423913"
"COLEGIO GAITÁN","2022-09-03","","223.6625"
"COLEGIO GAITÁN","2022-09-02","","258.39608333"
"COLEGIO GAITÁN","2022-09-01","","247.25554167"
"COLEGIO GAITÁN","2022-08-31","","259.81341667"
"COLEGIO GAITÁN","2022-08-30","","219.53541667"
"COLEGIO GAITÁN","2022-08-29","","242.924875"
"COLEGIO GAITÁN","2022-08-28","","191.58230435"
"COLEGIO GAITÁN","2022-08-27","","213.37104167"
"COLEGIO GAITÁN","2022-08-26","","227.17141667"
"COLEGIO GAITÁN","2022-08-25","","213.21775"
"COLEGIO GAITÁN","2022-08-24","","275.783375"
"COLEGIO GAITÁN","2022-08-23","","253.74782609"
"COLEGIO GAITÁN","2022-08-22","","185.68333333"
"COLEGIO GAITÁN","2022-08-21","","211.1375"
"COLEGIO GAITÁN","2022-08-20","","225.07083333"
"COLEGIO GAITÁN","2022-08-19","","248.79166667"
"COLEGIO GAITÁN","2022-08-18","","220.0"
"COLEGIO GAITÁN","2022-08-17","","231.625"
"COLEGIO GAITÁN","2022-08-16","","239.76666667"
"COLEGIO GAITÁN","2022-08-15","","238.03333333"
"COLEGIO GAITÁN","2022-08-14","","218.35833333"
"COLEGIO GAITÁN","2022-08-13","","215.71666667"
"COLEGIO GAITÁN","2022-08-12","","181.08333333"
"COLEGIO GAITÁN","2022-08-11","","219.66666667"
"COLEGIO GAITÁN","2022-08-10","","224.14166667"
"COLEGIO GAITÁN","2022-08-09","","245.72916667"
"COLEGIO GAITÁN","2022-08-08","","247.14583333"
"COLEGIO GAITÁN","2022-08-07","","211.22083333"
"COLEGIO GAITÁN","2022-08-06","","190.60833333"
"COLEGIO GAITÁN","2022-08-05","","201.05"
"COLEGIO GAITÁN","2022-08-04","","240.375"
"COLEGIO GAITÁN","2022-08-03","","227.5125"
"COLEGIO GAITÁN","2022-08-02","","265.29166667"
"COLEGIO GAITÁN","2022-08-01","","274.07083333"
"COLEGIO GAITÁN","2022-07-31","","232.86956522"
"COLEGIO GAITÁN","2022-07-30","","258.875"
"COLEGIO GAITÁN","2022-07-29","","210.79166667"
"COLEGIO GAITÁN","2022-07-28","","203.5625"
"COLEGIO GAITÁN","2022-07-27","","196.22916667"
"COLEGIO GAITÁN","2022-07-26","","202.5125"
"COLEGIO GAITÁN","2022-07-25","","197.19583333"
"COLEGIO GAITÁN","2022-07-24","","269.32916667"
"COLEGIO GAITÁN","2022-07-23","","244.225"
"COLEGIO GAITÁN","2022-07-22","","207.94166667"
"COLEGIO GAITÁN","2022-07-21","","221.725"
"COLEGIO GAITÁN","2022-07-20","","228.17916667"
"COLEGIO GAITÁN","2022-07-19","","231.42916667"
"COLEGIO GAITÁN","2022-07-18","","244.225"
"COLEGIO GAITÁN","2022-07-17","","236.0125"
"COLEGIO GAITÁN","2022-07-16","","268.7"
"COLEGIO GAITÁN","2022-07-15","","233.97083333"
"COLEGIO GAITÁN","2022-07-14","","226.0125"
"COLEGIO GAITÁN","2022-07-13","","217.72083333"
"COLEGIO GAITÁN","2022-07-12","","249.44583333"
"COLEGIO GAITÁN","2022-07-11","","182.175"
"COLEGIO GAITÁN","2022-07-10","","209.99583333"
"COLEGIO GAITÁN","2022-07-09","","207.27916667"
"COLEGIO GAITÁN","2022-07-08","","191.59166667"
"COLEGIO GAITÁN","2022-07-07","","236.96666667"
"COLEGIO GAITÁN","2022-07-06","","219.20416667"
"COLEGIO GAITÁN","2022-07-05","","258.91666667"
"COLEGIO GAITÁN","2022-07-04","","230.86666667"
"COLEGIO GAITÁN","2022-07-03","","277.075"
"COLEGIO GAITÁN","2022-07-02","","242.74583333"
"COLEGIO GAITÁN","2022-07-01","","198.40833333"
"COLEGIO GAITÁN","2022-06-30","","249.53913043"
"COLEGIO GAITÁN","2022-06-29","","137.6875"
"COLEGIO GAITÁN","2022-06-28","","284.04705882"
"COLEGIO GAITÁN","2022-06-27","","242.075"
"COLEGIO GAITÁN","2022-06-26","","202.04166667"
"COLEGIO GAITÁN","2022-06-25","","253.44166667"
"COLEGIO GAITÁN","2022-06-24","","216.72916667"
"COLEGIO GAITÁN","2022-06-23","","247.22083333"
"COLEGIO GAITÁN","2022-06-22","","234.7875"
"COLEGIO GAITÁN","2022-06-21","","209.32083333"
"COLEGIO GAITÁN","2022-06-20","","212.725"
"COLEGIO GAITÁN","2022-06-19","","210.975"
"COLEGIO GAITÁN","2022-06-18","","227.36666667"
"COLEGIO GAITÁN","2022-06-17","","195.4375"
"COLEGIO GAITÁN","2022-06-16","","263.825"
"COLEGIO GAITÁN","2022-06-15","","236.3875"
"COLEGIO GAITÁN","2022-06-14","","214.64583333"
"COLEGIO GAITÁN","2022-06-13","","147.55"
"COLEGIO GAITÁN","2022-06-06","","211.62666667"
"COLEGIO GAITÁN","2022-06-05","","187.89583333"
"COLEGIO GAITÁN","2022-06-04","","131.44166667"
"COLEGIO GAITÁN","2022-06-03","","176.5"
"COLEGIO GAITÁN","2022-06-02","","199.59583333"
"COLEGIO GAITÁN","2022-06-01","","251.67083333"
"COLEGIO GAITÁN","2022-05-31","","239.02608696"
"COLEGIO GAITÁN","2022-05-30","","213.625"
"COLEGIO GAITÁN","2022-05-29","","242.67916667"
"COLEGIO GAITÁN","2022-05-28","","202.9375"
"COLEGIO GAITÁN","2022-05-27","","277.76666667"
"COLEGIO GAITÁN","2022-05-26","","259.81666667"
"COLEGIO GAITÁN","2022-05-25","","239.12083333"
"COLEGIO GAITÁN","2022-05-24","","232.80416667"
"COLEGIO GAITÁN","2022-05-23","","226.37083333"
"COLEGIO GAITÁN","2022-05-22","","225.6"
"COLEGIO GAITÁN","2022-05-21","","261.89166667"
"COLEGIO GAITÁN","2022-05-20","","237.99166667"
"COLEGIO GAITÁN","2022-05-19","","253.57083333"
"COLEGIO GAITÁN","2022-05-18","","114.83333333"
"COLEGIO GAITÁN","2022-05-17","","238.25833333"
"COLEGIO GAITÁN","2022-05-16","","253.025"
"COLEGIO GAITÁN","2022-05-15","","259.4125"
"COLEGIO GAITÁN","2022-05-14","","205.67083333"
"COLEGIO GAITÁN","2022-05-13","","270.58333333"
"COLEGIO GAITÁN","2022-05-12","","237.8625"
"COLEGIO GAITÁN","2022-05-11","","231.03333333"
"COLEGIO GAITÁN","2022-05-10","","233.225"
"COLEGIO GAITÁN","2022-05-09","","245.22083333"
"COLEGIO GAITÁN","2022-05-08","","230.9"
"COLEGIO GAITÁN","2022-05-07","","239.0125"
"COLEGIO GAITÁN","2022-05-06","","246.3125"
"COLEGIO GAITÁN","2022-05-05","","180.25833333"
"COLEGIO GAITÁN","2022-05-04","","221.15833333"
"COLEGIO GAITÁN","2022-05-03","","247.03333333"
"COLEGIO GAITÁN","2022-05-02","","209.67272727"
"COLEGIO GAITÁN","2022-05-01","","223.83333333"
"COLEGIO GAITÁN","2022-04-30","","182.42173913"
"COLEGIO GAITÁN","2022-04-29","","186.01666667"
"COLEGIO GAITÁN","2022-04-28","","158.3375"
"COLEGIO GAITÁN","2022-04-27","","215.95833333"
"COLEGIO GAITÁN","2022-04-26","","230.52916667"
"COLEGIO GAITÁN","2022-04-25","","212.45833333"
"COLEGIO GAITÁN","2022-04-24","","240.73333333"
"COLEGIO GAITÁN","2022-04-23","","285.60416667"
"COLEGIO GAITÁN","2022-04-22","","181.96666667"
"COLEGIO GAITÁN","2022-04-21","","214.17916667"
"COLEGIO GAITÁN","2022-04-20","","241.6625"
"COLEGIO GAITÁN","2022-04-19","","187.20833333"
"COLEGIO GAITÁN","2022-04-18","","210.28333333"
"COLEGIO GAITÁN","2022-04-17","","220.73333333"
"COLEGIO GAITÁN","2022-04-16","","232.12916667"
"COLEGIO GAITÁN","2022-04-15","","226.3375"
"COLEGIO GAITÁN","2022-04-14","","230.8"
"COLEGIO GAITÁN","2022-04-13","","240.05416667"
"COLEGIO GAITÁN","2022-04-12","","242.78333333"
"COLEGIO GAITÁN","2022-04-11","","258.88333333"
"COLEGIO GAITÁN","2022-04-10","","208.93333333"
"COLEGIO GAITÁN","2022-04-09","","248.925"
"COLEGIO GAITÁN","2022-04-08","","222.55833333"
"COLEGIO GAITÁN","2022-04-07","","221.16666667"
"COLEGIO GAITÁN","2022-04-06","","237.27916667"
"COLEGIO GAITÁN","2022-04-05","","199.17083333"
"COLEGIO GAITÁN","2022-04-04","","223.85416667"
"COLEGIO GAITÁN","2022-04-03","","251.12916667"
"COLEGIO GAITÁN","2022-04-02","","274.31666667"
"COLEGIO GAITÁN","2022-04-01","","227.90434783"
"COLEGIO GAITÁN","2022-03-31","","234.53043478"
"COLEGIO GAITÁN","2022-03-30","","260.59583333"
"COLEGIO GAITÁN","2022-03-29","","241.6125"
"COLEGIO GAITÁN","2022-03-28","","259.77916667"
"COLEGIO GAITÁN","2022-03-27","","193.40416667"
