"Estacion","Fecha inicial","Fecha final","HAire10"
"COLEGIO GAITÁN","2023-08-10","","78.72054167"
"COLEGIO GAITÁN","2023-08-09","","78.14079167"
"COLEGIO GAITÁN","2023-08-08","","81.36620833"
"COLEGIO GAITÁN","2023-08-07","","82.3685"
"COLEGIO GAITÁN","2023-08-06","","76.36395652"
"COLEGIO GAITÁN","2023-08-05","","75.662125"
"COLEGIO GAITÁN","2023-08-04","","79.99245833"
"COLEGIO GAITÁN","2023-08-03","","82.061875"
"COLEGIO GAITÁN","2023-08-02","","82.20370833"
"COLEGIO GAITÁN","2023-08-01","","83.52545833"
"COLEGIO GAITÁN","2023-07-31","","85.04441667"
"COLEGIO GAITÁN","2023-07-30","","76.92273913"
"COLEGIO GAITÁN","2023-07-29","","79.85120833"
"COLEGIO GAITÁN","2023-07-28","","76.027875"
"COLEGIO GAITÁN","2023-07-27","","76.66383333"
"COLEGIO GAITÁN","2023-07-26","","80.32870833"
"COLEGIO GAITÁN","2023-07-25","","83.68170833"
"COLEGIO GAITÁN","2023-07-24","","83.21016667"
"COLEGIO GAITÁN","2023-07-23","","76.92295652"
"COLEGIO GAITÁN","2023-07-22","","79.85120833"
"COLEGIO GAITÁN","2023-07-21","","76.027875"
"COLEGIO GAITÁN","2023-07-20","","76.66383333"
"COLEGIO GAITÁN","2023-07-19","","80.32870833"
"COLEGIO GAITÁN","2023-07-18","","83.68170833"
"COLEGIO GAITÁN","2023-07-17","","83.21016667"
"COLEGIO GAITÁN","2023-07-16","","85.12773913"
"COLEGIO GAITÁN","2023-07-15","","82.19966667"
"COLEGIO GAITÁN","2023-07-14","","87.80321739"
"COLEGIO GAITÁN","2023-07-13","","76.045625"
"COLEGIO GAITÁN","2023-07-12","","82.96770833"
"COLEGIO GAITÁN","2023-07-11","","85.58979167"
"COLEGIO GAITÁN","2023-07-10","","82.535"
"COLEGIO GAITÁN","2023-07-09","","82.95165217"
"COLEGIO GAITÁN","2023-07-08","","86.46041667"
"COLEGIO GAITÁN","2023-07-07","","86.95178261"
"COLEGIO GAITÁN","2023-07-06","","86.09920833"
"COLEGIO GAITÁN","2023-07-05","","84.60875"
"COLEGIO GAITÁN","2023-07-04","","85.908625"
"COLEGIO GAITÁN","2023-07-03","","84.46141667"
"COLEGIO GAITÁN","2023-07-02","","85.51572727"
"COLEGIO GAITÁN","2023-07-01","","85.59741667"
"COLEGIO GAITÁN","2023-06-30","","80.17058333"
"COLEGIO GAITÁN","2023-06-29","","81.97422222"
"COLEGIO GAITÁN","2023-06-28","","79.77370833"
"COLEGIO GAITÁN","2023-06-27","","86.51745833"
"COLEGIO GAITÁN","2023-06-26","","90.1725"
"COLEGIO GAITÁN","2023-06-25","","88.41604348"
"COLEGIO GAITÁN","2023-06-24","","90.30154167"
"COLEGIO GAITÁN","2023-06-23","","86.45591667"
"COLEGIO GAITÁN","2023-06-22","","85.16716667"
"COLEGIO GAITÁN","2023-06-21","","75.32945833"
"COLEGIO GAITÁN","2023-06-20","","76.58557143"
"COLEGIO GAITÁN","2023-06-19","","95.558375"
"COLEGIO GAITÁN","2023-06-18","","89.113"
"COLEGIO GAITÁN","2023-06-16","","82.46044444"
"COLEGIO GAITÁN","2023-06-15","","82.60995833"
"COLEGIO GAITÁN","2023-06-14","","80.07358333"
"COLEGIO GAITÁN","2023-06-13","","76.12416667"
"COLEGIO GAITÁN","2023-06-12","","78.80841667"
"COLEGIO GAITÁN","2023-06-11","","86.49509091"
"COLEGIO GAITÁN","2023-06-10","","87.15829167"
"COLEGIO GAITÁN","2023-06-09","","90.395"
"COLEGIO GAITÁN","2023-06-08","","89.28466667"
"COLEGIO GAITÁN","2023-06-07","","84.60125"
"COLEGIO GAITÁN","2023-06-06","","86.343625"
"COLEGIO GAITÁN","2023-06-05","","89.63495833"
"COLEGIO GAITÁN","2023-06-04","","88.07926087"
"COLEGIO GAITÁN","2023-06-03","","79.686125"
"COLEGIO GAITÁN","2023-06-02","","86.961375"
"COLEGIO GAITÁN","2023-06-01","","89.70291667"
"COLEGIO GAITÁN","2023-05-31","","82.935625"
"COLEGIO GAITÁN","2023-05-30","","84.49258333"
"COLEGIO GAITÁN","2023-05-29","","84.20941667"
"COLEGIO GAITÁN","2023-05-28","","87.08626087"
"COLEGIO GAITÁN","2023-05-27","","83.711125"
"COLEGIO GAITÁN","2023-05-26","","83.15266667"
"COLEGIO GAITÁN","2023-05-25","","85.41741667"
"COLEGIO GAITÁN","2023-05-24","","86.735875"
"COLEGIO GAITÁN","2023-05-23","","87.31141667"
"COLEGIO GAITÁN","2023-05-22","","91.29445833"
"COLEGIO GAITÁN","2023-05-21","","89.60956522"
"COLEGIO GAITÁN","2023-05-20","","83.848"
"COLEGIO GAITÁN","2023-05-19","","78.444375"
"COLEGIO GAITÁN","2023-05-18","","74.68058333"
"COLEGIO GAITÁN","2023-05-17","","85.016"
"COLEGIO GAITÁN","2023-05-16","","88.69208333"
"COLEGIO GAITÁN","2023-05-15","","88.03579167"
"COLEGIO GAITÁN","2023-05-14","","86.716"
"COLEGIO GAITÁN","2023-05-13","","80.98054167"
"COLEGIO GAITÁN","2023-05-12","","82.22808333"
"COLEGIO GAITÁN","2023-05-11","","79.59029167"
"COLEGIO GAITÁN","2023-05-10","","83.22054167"
"COLEGIO GAITÁN","2023-05-09","","79.51270833"
"COLEGIO GAITÁN","2023-05-08","","80.16020833"
"COLEGIO GAITÁN","2023-05-07","","81.65169565"
"COLEGIO GAITÁN","2023-05-06","","76.48208333"
"COLEGIO GAITÁN","2023-05-05","","73.77654167"
"COLEGIO GAITÁN","2023-05-04","","72.19791667"
"COLEGIO GAITÁN","2023-05-03","","71.873125"
"COLEGIO GAITÁN","2023-05-02","","79.879125"
"COLEGIO GAITÁN","2023-05-01","","83.31883333"
"COLEGIO GAITÁN","2023-04-30","","89.38173913"
"COLEGIO GAITÁN","2023-04-29","","85.10779167"
"COLEGIO GAITÁN","2023-04-28","","84.98425"
"COLEGIO GAITÁN","2023-04-27","","83.894375"
"COLEGIO GAITÁN","2023-04-26","","85.32870833"
"COLEGIO GAITÁN","2023-04-25","","83.72795833"
"COLEGIO GAITÁN","2023-04-24","","86.80275"
"COLEGIO GAITÁN","2023-04-23","","84.03134783"
"COLEGIO GAITÁN","2023-04-22","","90.87616667"
"COLEGIO GAITÁN","2023-04-21","","88.739625"
"COLEGIO GAITÁN","2023-04-20","","85.63670833"
"COLEGIO GAITÁN","2023-04-19","","82.78316667"
"COLEGIO GAITÁN","2023-04-18","","82.44183333"
"COLEGIO GAITÁN","2023-04-17","","88.70320833"
"COLEGIO GAITÁN","2023-04-16","","90.2726087"
"COLEGIO GAITÁN","2023-04-15","","82.30441667"
"COLEGIO GAITÁN","2023-04-14","","80.157875"
"COLEGIO GAITÁN","2023-04-13","","83.82416667"
"COLEGIO GAITÁN","2023-04-12","","82.83408333"
"COLEGIO GAITÁN","2023-04-11","","84.94745833"
"COLEGIO GAITÁN","2023-04-10","","80.97827778"
"COLEGIO GAITÁN","2023-04-09","","82.239"
"COLEGIO GAITÁN","2023-04-08","","81.52270833"
"COLEGIO GAITÁN","2023-04-07","","84.998"
"COLEGIO GAITÁN","2023-04-06","","86.96583333"
"COLEGIO GAITÁN","2023-04-05","","80.66383333"
"COLEGIO GAITÁN","2023-04-04","","77.05508333"
"COLEGIO GAITÁN","2023-04-03","","78.59783333"
"COLEGIO GAITÁN","2023-04-02","","82.7423913"
"COLEGIO GAITÁN","2023-04-01","","85.04833333"
"COLEGIO GAITÁN","2023-03-31","","81.23995833"
"COLEGIO GAITÁN","2023-03-30","","81.46275"
"COLEGIO GAITÁN","2023-03-29","","83.67954167"
"COLEGIO GAITÁN","2023-03-28","","80.85470833"
"COLEGIO GAITÁN","2023-03-27","","78.567625"
"COLEGIO GAITÁN","2023-03-26","","79.47304167"
"COLEGIO GAITÁN","2023-03-25","","77.75258333"
"COLEGIO GAITÁN","2023-03-24","","79.24133333"
"COLEGIO GAITÁN","2023-03-23","","81.07883333"
"COLEGIO GAITÁN","2023-03-22","","80.30020833"
"COLEGIO GAITÁN","2023-03-21","","85.13191667"
"COLEGIO GAITÁN","2023-03-20","","75.32704167"
"COLEGIO GAITÁN","2023-03-19","","83.92525"
"COLEGIO GAITÁN","2023-03-18","","84.22675"
"COLEGIO GAITÁN","2023-03-17","","88.80441667"
"COLEGIO GAITÁN","2023-03-16","","91.53641667"
"COLEGIO GAITÁN","2023-03-15","","89.07791667"
"COLEGIO GAITÁN","2023-03-14","","89.30420833"
"COLEGIO GAITÁN","2023-03-13","","95.7665"
"COLEGIO GAITÁN","2023-03-12","","93.48833333"
"COLEGIO GAITÁN","2023-03-11","","97.81429167"
"COLEGIO GAITÁN","2023-03-10","","82.28175"
"COLEGIO GAITÁN","2023-03-09","","95.97570833"
"COLEGIO GAITÁN","2023-03-08","","87.29066667"
"COLEGIO GAITÁN","2023-03-07","","86.07533333"
"COLEGIO GAITÁN","2023-03-06","","82.99308333"
"COLEGIO GAITÁN","2023-03-05","","84.67326087"
"COLEGIO GAITÁN","2023-03-04","","86.84066667"
"COLEGIO GAITÁN","2023-03-03","","74.36458333"
"COLEGIO GAITÁN","2023-03-02","","77.3535"
"COLEGIO GAITÁN","2023-03-01","","80.36641667"
"COLEGIO GAITÁN","2023-02-28","","74.08170833"
"COLEGIO GAITÁN","2023-02-27","","70.806125"
"COLEGIO GAITÁN","2023-02-26","","70.54543478"
"COLEGIO GAITÁN","2023-02-25","","62.44329167"
"COLEGIO GAITÁN","2023-02-24","","71.42625"
"COLEGIO GAITÁN","2023-02-23","","77.68208333"
"COLEGIO GAITÁN","2023-02-22","","86.51454167"
"COLEGIO GAITÁN","2023-02-21","","77.41029167"
"COLEGIO GAITÁN","2023-02-20","","70.11170833"
"COLEGIO GAITÁN","2023-02-19","","65.67295652"
"COLEGIO GAITÁN","2023-02-18","","71.02095833"
"COLEGIO GAITÁN","2023-02-17","","84.54820833"
"COLEGIO GAITÁN","2023-02-16","","86.027"
"COLEGIO GAITÁN","2023-02-15","","90.7945"
"COLEGIO GAITÁN","2023-02-14","","79.20004545"
"COLEGIO GAITÁN","2023-02-13","","82.90779167"
"COLEGIO GAITÁN","2023-02-12","","75.39854167"
"COLEGIO GAITÁN","2023-02-11","","75.22470833"
"COLEGIO GAITÁN","2023-02-10","","74.406375"
"COLEGIO GAITÁN","2023-02-09","","75.34533333"
"COLEGIO GAITÁN","2023-02-08","","72.29070833"
"COLEGIO GAITÁN","2023-02-07","","72.40008333"
"COLEGIO GAITÁN","2023-02-06","","73.38543478"
"COLEGIO GAITÁN","2023-02-05","","74.88291667"
"COLEGIO GAITÁN","2023-02-04","","71.83279167"
"COLEGIO GAITÁN","2023-02-03","","68.11870833"
"COLEGIO GAITÁN","2023-02-02","","69.36608333"
"COLEGIO GAITÁN","2023-02-01","","67.379625"
"COLEGIO GAITÁN","2023-01-31","","66.26395833"
"COLEGIO GAITÁN","2023-01-30","","70.40845833"
"COLEGIO GAITÁN","2023-01-29","","67.977125"
"COLEGIO GAITÁN","2023-01-28","","66.77295833"
"COLEGIO GAITÁN","2023-01-27","","67.67466667"
"COLEGIO GAITÁN","2023-01-26","","69.01579167"
"COLEGIO GAITÁN","2023-01-25","","76.091375"
"COLEGIO GAITÁN","2023-01-24","","82.67408696"
"COLEGIO GAITÁN","2023-01-23","","81.061125"
"COLEGIO GAITÁN","2023-01-22","","82.53379167"
"COLEGIO GAITÁN","2023-01-21","","72.83491667"
"COLEGIO GAITÁN","2023-01-20","","75.01254167"
"COLEGIO GAITÁN","2023-01-19","","83.76658333"
"COLEGIO GAITÁN","2023-01-18","","79.79020833"
"COLEGIO GAITÁN","2023-01-17","","81.64733333"
"COLEGIO GAITÁN","2023-01-16","","81.80730435"
"COLEGIO GAITÁN","2023-01-15","","83.3673913"
"COLEGIO GAITÁN","2023-01-14","","85.59583333"
"COLEGIO GAITÁN","2023-01-13","","83.34166667"
"COLEGIO GAITÁN","2023-01-12","","85.03043478"
"COLEGIO GAITÁN","2023-01-11","","86.58333333"
"COLEGIO GAITÁN","2023-01-10","","90.5375"
"COLEGIO GAITÁN","2023-01-09","","88.83913043"
"COLEGIO GAITÁN","2023-01-08","","90.7"
"COLEGIO GAITÁN","2022-12-31","","78.98636364"
"COLEGIO GAITÁN","2022-12-30","","79.30416667"
"COLEGIO GAITÁN","2022-12-29","","87.175"
"COLEGIO GAITÁN","2022-12-28","","80.50833333"
"COLEGIO GAITÁN","2022-12-27","","80.0625"
"COLEGIO GAITÁN","2022-12-26","","74.70416667"
"COLEGIO GAITÁN","2022-12-25","","69.36666667"
"COLEGIO GAITÁN","2022-12-24","","69.4375"
"COLEGIO GAITÁN","2022-12-23","","76.79166667"
"COLEGIO GAITÁN","2022-12-22","","79.54583333"
"COLEGIO GAITÁN","2022-12-21","","76.775"
"COLEGIO GAITÁN","2022-12-20","","80.575"
"COLEGIO GAITÁN","2022-12-19","","80.12083333"
"COLEGIO GAITÁN","2022-12-18","","83.55416667"
"COLEGIO GAITÁN","2022-12-17","","80.16666667"
"COLEGIO GAITÁN","2022-12-16","","81.20833333"
"COLEGIO GAITÁN","2022-12-15","","83.29583333"
"COLEGIO GAITÁN","2022-12-14","","83.45416667"
"COLEGIO GAITÁN","2022-12-13","","89.89166667"
"COLEGIO GAITÁN","2022-12-12","","85.40416667"
"COLEGIO GAITÁN","2022-12-11","","87.27916667"
"COLEGIO GAITÁN","2022-12-10","","84.4875"
"COLEGIO GAITÁN","2022-12-09","","82.47916667"
"COLEGIO GAITÁN","2022-12-08","","79.77083333"
"COLEGIO GAITÁN","2022-12-07","","78.54583333"
"COLEGIO GAITÁN","2022-12-06","","83.3125"
"COLEGIO GAITÁN","2022-12-05","","83.15"
"COLEGIO GAITÁN","2022-12-04","","83.20833333"
"COLEGIO GAITÁN","2022-12-03","","81.69583333"
"COLEGIO GAITÁN","2022-12-02","","80.40833333"
"COLEGIO GAITÁN","2022-12-01","","85.125"
"COLEGIO GAITÁN","2022-11-30","","89.09166667"
"COLEGIO GAITÁN","2022-11-29","","88.27083333"
"COLEGIO GAITÁN","2022-11-28","","88.13333333"
"COLEGIO GAITÁN","2022-11-27","","89.95"
"COLEGIO GAITÁN","2022-11-26","","88.9375"
"COLEGIO GAITÁN","2022-11-25","","86.2875"
"COLEGIO GAITÁN","2022-11-24","","82.81666667"
"COLEGIO GAITÁN","2022-11-23","","83.625"
"COLEGIO GAITÁN","2022-11-22","","86.32916667"
"COLEGIO GAITÁN","2022-11-21","","89.22916667"
"COLEGIO GAITÁN","2022-11-20","","84.825"
"COLEGIO GAITÁN","2022-11-19","","84.57083333"
"COLEGIO GAITÁN","2022-11-18","","94.62916667"
"COLEGIO GAITÁN","2022-11-17","","87.23333333"
"COLEGIO GAITÁN","2022-11-16","","83.825"
"COLEGIO GAITÁN","2022-11-15","","85.575"
"COLEGIO GAITÁN","2022-11-14","","88.4875"
"COLEGIO GAITÁN","2022-11-13","","89.31666667"
"COLEGIO GAITÁN","2022-11-12","","91.78333333"
"COLEGIO GAITÁN","2022-11-11","","91.5125"
"COLEGIO GAITÁN","2022-11-10","","87.75833333"
"COLEGIO GAITÁN","2022-11-09","","83.70833333"
"COLEGIO GAITÁN","2022-11-08","","86.40416667"
"COLEGIO GAITÁN","2022-11-07","","85.10833333"
"COLEGIO GAITÁN","2022-11-06","","88.42916667"
"COLEGIO GAITÁN","2022-11-05","","89.90416667"
"COLEGIO GAITÁN","2022-11-04","","88.99166667"
"COLEGIO GAITÁN","2022-11-03","","90.55"
"COLEGIO GAITÁN","2022-11-02","","83.37916667"
"COLEGIO GAITÁN","2022-11-01","","76.34583333"
"COLEGIO GAITÁN","2022-10-31","","79.975"
"COLEGIO GAITÁN","2022-10-30","","81.62916667"
"COLEGIO GAITÁN","2022-10-29","","83.8125"
"COLEGIO GAITÁN","2022-10-28","","93.07916667"
"COLEGIO GAITÁN","2022-10-27","","91.65416667"
"COLEGIO GAITÁN","2022-10-26","","90.4125"
"COLEGIO GAITÁN","2022-10-25","","87.8"
"COLEGIO GAITÁN","2022-10-24","","88.0"
"COLEGIO GAITÁN","2022-10-23","","89.76666667"
"COLEGIO GAITÁN","2022-10-22","","88.27916667"
"COLEGIO GAITÁN","2022-10-21","","83.2625"
"COLEGIO GAITÁN","2022-10-20","","88.6375"
"COLEGIO GAITÁN","2022-10-19","","87.47916667"
"COLEGIO GAITÁN","2022-10-18","","89.7875"
"COLEGIO GAITÁN","2022-10-17","","87.3"
"COLEGIO GAITÁN","2022-10-16","","85.05416667"
"COLEGIO GAITÁN","2022-10-15","","88.225"
"COLEGIO GAITÁN","2022-10-14","","84.62083333"
"COLEGIO GAITÁN","2022-10-13","","88.57083333"
"COLEGIO GAITÁN","2022-10-12","","85.5125"
"COLEGIO GAITÁN","2022-10-11","","80.27083333"
"COLEGIO GAITÁN","2022-10-10","","85.04166667"
"COLEGIO GAITÁN","2022-10-09","","89.22608696"
"COLEGIO GAITÁN","2022-10-08","","87.9625"
"COLEGIO GAITÁN","2022-10-07","","87.1"
"COLEGIO GAITÁN","2022-10-06","","90.01666667"
"COLEGIO GAITÁN","2022-10-05","","87.87083333"
"COLEGIO GAITÁN","2022-10-04","","78.94583333"
"COLEGIO GAITÁN","2022-10-03","","83.44166667"
"COLEGIO GAITÁN","2022-10-02","","82.97826087"
"COLEGIO GAITÁN","2022-10-01","","88.29166667"
"COLEGIO GAITÁN","2022-09-30","","84.70833333"
"COLEGIO GAITÁN","2022-09-29","","79.35416667"
"COLEGIO GAITÁN","2022-09-28","","88.24166667"
"COLEGIO GAITÁN","2022-09-27","","83.45416667"
"COLEGIO GAITÁN","2022-09-26","","83.53333333"
"COLEGIO GAITÁN","2022-09-25","","83.07391304"
"COLEGIO GAITÁN","2022-09-24","","83.35416667"
"COLEGIO GAITÁN","2022-09-23","","88.30833333"
"COLEGIO GAITÁN","2022-09-22","","89.0"
"COLEGIO GAITÁN","2022-09-21","","84.7375"
"COLEGIO GAITÁN","2022-09-20","","86.725"
"COLEGIO GAITÁN","2022-09-19","","88.82916667"
"COLEGIO GAITÁN","2022-09-18","","84.64452174"
"COLEGIO GAITÁN","2022-09-17","","86.2185"
"COLEGIO GAITÁN","2022-09-16","","85.58920833"
"COLEGIO GAITÁN","2022-09-15","","83.791875"
"COLEGIO GAITÁN","2022-09-14","","81.97033333"
"COLEGIO GAITÁN","2022-09-13","","89.00366667"
"COLEGIO GAITÁN","2022-09-12","","83.45075"
"COLEGIO GAITÁN","2022-09-11","","82.06678261"
"COLEGIO GAITÁN","2022-09-10","","80.24533333"
"COLEGIO GAITÁN","2022-09-09","","80.51866667"
"COLEGIO GAITÁN","2022-09-08","","86.35325"
"COLEGIO GAITÁN","2022-09-07","","83.385875"
"COLEGIO GAITÁN","2022-09-06","","85.645"
"COLEGIO GAITÁN","2022-09-05","","87.49175"
"COLEGIO GAITÁN","2022-09-04","","84.98878261"
"COLEGIO GAITÁN","2022-09-03","","81.51129167"
"COLEGIO GAITÁN","2022-09-02","","85.0175"
"COLEGIO GAITÁN","2022-09-01","","85.195625"
"COLEGIO GAITÁN","2022-08-31","","80.71275"
"COLEGIO GAITÁN","2022-08-30","","79.27041667"
"COLEGIO GAITÁN","2022-08-29","","84.40204167"
"COLEGIO GAITÁN","2022-08-28","","84.61282609"
"COLEGIO GAITÁN","2022-08-27","","78.01195833"
"COLEGIO GAITÁN","2022-08-26","","81.678625"
"COLEGIO GAITÁN","2022-08-25","","80.90895833"
"COLEGIO GAITÁN","2022-08-24","","80.71995833"
"COLEGIO GAITÁN","2022-08-23","","79.79565217"
"COLEGIO GAITÁN","2022-08-22","","86.57083333"
"COLEGIO GAITÁN","2022-08-21","","88.6625"
"COLEGIO GAITÁN","2022-08-20","","80.4375"
"COLEGIO GAITÁN","2022-08-19","","76.49583333"
"COLEGIO GAITÁN","2022-08-18","","72.9"
"COLEGIO GAITÁN","2022-08-17","","78.32083333"
"COLEGIO GAITÁN","2022-08-16","","88.52083333"
"COLEGIO GAITÁN","2022-08-15","","85.35416667"
"COLEGIO GAITÁN","2022-08-14","","87.9375"
"COLEGIO GAITÁN","2022-08-13","","85.10416667"
"COLEGIO GAITÁN","2022-08-12","","77.15"
"COLEGIO GAITÁN","2022-08-11","","82.23333333"
"COLEGIO GAITÁN","2022-08-10","","83.31666667"
"COLEGIO GAITÁN","2022-08-09","","78.77083333"
"COLEGIO GAITÁN","2022-08-08","","79.16666667"
"COLEGIO GAITÁN","2022-08-07","","87.12916667"
"COLEGIO GAITÁN","2022-08-06","","90.79166667"
"COLEGIO GAITÁN","2022-08-05","","86.50416667"
"COLEGIO GAITÁN","2022-08-04","","86.525"
"COLEGIO GAITÁN","2022-08-03","","88.90833333"
"COLEGIO GAITÁN","2022-08-02","","87.54583333"
"COLEGIO GAITÁN","2022-08-01","","83.475"
"COLEGIO GAITÁN","2022-07-31","","78.96086957"
"COLEGIO GAITÁN","2022-07-30","","74.72083333"
"COLEGIO GAITÁN","2022-07-29","","80.6875"
"COLEGIO GAITÁN","2022-07-28","","84.09583333"
"COLEGIO GAITÁN","2022-07-27","","85.0"
"COLEGIO GAITÁN","2022-07-26","","88.86666667"
"COLEGIO GAITÁN","2022-07-25","","87.23333333"
"COLEGIO GAITÁN","2022-07-24","","81.08333333"
"COLEGIO GAITÁN","2022-07-23","","82.68333333"
"COLEGIO GAITÁN","2022-07-22","","87.08333333"
"COLEGIO GAITÁN","2022-07-21","","86.04583333"
"COLEGIO GAITÁN","2022-07-20","","83.02083333"
"COLEGIO GAITÁN","2022-07-19","","81.53333333"
"COLEGIO GAITÁN","2022-07-18","","88.43333333"
"COLEGIO GAITÁN","2022-07-17","","82.90416667"
"COLEGIO GAITÁN","2022-07-16","","79.35833333"
"COLEGIO GAITÁN","2022-07-15","","76.52916667"
"COLEGIO GAITÁN","2022-07-14","","77.6"
"COLEGIO GAITÁN","2022-07-13","","83.525"
"COLEGIO GAITÁN","2022-07-12","","84.125"
"COLEGIO GAITÁN","2022-07-11","","89.80416667"
"COLEGIO GAITÁN","2022-07-10","","80.225"
"COLEGIO GAITÁN","2022-07-09","","79.725"
"COLEGIO GAITÁN","2022-07-08","","85.45"
"COLEGIO GAITÁN","2022-07-07","","80.30833333"
"COLEGIO GAITÁN","2022-07-06","","85.1"
"COLEGIO GAITÁN","2022-07-05","","84.425"
"COLEGIO GAITÁN","2022-07-04","","85.1125"
"COLEGIO GAITÁN","2022-07-03","","85.11666667"
"COLEGIO GAITÁN","2022-07-02","","83.025"
"COLEGIO GAITÁN","2022-07-01","","87.24166667"
"COLEGIO GAITÁN","2022-06-30","","81.83478261"
"COLEGIO GAITÁN","2022-06-29","","87.8125"
"COLEGIO GAITÁN","2022-06-28","","82.55882353"
"COLEGIO GAITÁN","2022-06-27","","83.15"
"COLEGIO GAITÁN","2022-06-26","","85.9125"
"COLEGIO GAITÁN","2022-06-25","","90.66666667"
"COLEGIO GAITÁN","2022-06-24","","88.11666667"
"COLEGIO GAITÁN","2022-06-23","","84.45"
"COLEGIO GAITÁN","2022-06-22","","82.0375"
"COLEGIO GAITÁN","2022-06-21","","88.06666667"
"COLEGIO GAITÁN","2022-06-20","","87.00416667"
"COLEGIO GAITÁN","2022-06-19","","88.3"
"COLEGIO GAITÁN","2022-06-18","","88.64583333"
"COLEGIO GAITÁN","2022-06-17","","93.92083333"
"COLEGIO GAITÁN","2022-06-16","","88.025"
"COLEGIO GAITÁN","2022-06-15","","91.05416667"
"COLEGIO GAITÁN","2022-06-14","","89.47083333"
"COLEGIO GAITÁN","2022-06-13","","96.06666667"
"COLEGIO GAITÁN","2022-06-06","","80.28666667"
"COLEGIO GAITÁN","2022-06-05","","87.25"
"COLEGIO GAITÁN","2022-06-04","","86.76666667"
"COLEGIO GAITÁN","2022-06-03","","85.44583333"
"COLEGIO GAITÁN","2022-06-02","","79.90416667"
"COLEGIO GAITÁN","2022-06-01","","78.69166667"
"COLEGIO GAITÁN","2022-05-31","","84.45652174"
"COLEGIO GAITÁN","2022-05-30","","83.96666667"
"COLEGIO GAITÁN","2022-05-29","","82.0125"
"COLEGIO GAITÁN","2022-05-28","","84.45"
"COLEGIO GAITÁN","2022-05-27","","87.9125"
"COLEGIO GAITÁN","2022-05-26","","82.77083333"
"COLEGIO GAITÁN","2022-05-25","","86.8"
"COLEGIO GAITÁN","2022-05-24","","80.2"
"COLEGIO GAITÁN","2022-05-23","","77.02083333"
"COLEGIO GAITÁN","2022-05-22","","78.4125"
"COLEGIO GAITÁN","2022-05-21","","83.33333333"
"COLEGIO GAITÁN","2022-05-20","","80.49166667"
"COLEGIO GAITÁN","2022-05-19","","85.55416667"
"COLEGIO GAITÁN","2022-05-18","","92.03333333"
"COLEGIO GAITÁN","2022-05-17","","88.79583333"
"COLEGIO GAITÁN","2022-05-16","","83.93333333"
"COLEGIO GAITÁN","2022-05-15","","85.9375"
"COLEGIO GAITÁN","2022-05-14","","88.89166667"
"COLEGIO GAITÁN","2022-05-13","","85.425"
"COLEGIO GAITÁN","2022-05-12","","87.2875"
"COLEGIO GAITÁN","2022-05-11","","87.03333333"
"COLEGIO GAITÁN","2022-05-10","","84.35416667"
"COLEGIO GAITÁN","2022-05-09","","79.7625"
"COLEGIO GAITÁN","2022-05-08","","82.02916667"
"COLEGIO GAITÁN","2022-05-07","","91.64166667"
"COLEGIO GAITÁN","2022-05-06","","91.975"
"COLEGIO GAITÁN","2022-05-05","","83.03333333"
"COLEGIO GAITÁN","2022-05-04","","76.15833333"
"COLEGIO GAITÁN","2022-05-03","","76.11666667"
"COLEGIO GAITÁN","2022-05-02","","82.32727273"
"COLEGIO GAITÁN","2022-05-01","","82.46666667"
"COLEGIO GAITÁN","2022-04-30","","87.4826087"
"COLEGIO GAITÁN","2022-04-29","","84.80833333"
"COLEGIO GAITÁN","2022-04-28","","91.39583333"
"COLEGIO GAITÁN","2022-04-27","","79.08333333"
"COLEGIO GAITÁN","2022-04-26","","81.12916667"
"COLEGIO GAITÁN","2022-04-25","","90.84583333"
"COLEGIO GAITÁN","2022-04-24","","82.1375"
"COLEGIO GAITÁN","2022-04-23","","82.04166667"
"COLEGIO GAITÁN","2022-04-22","","87.95833333"
"COLEGIO GAITÁN","2022-04-21","","89.47916667"
"COLEGIO GAITÁN","2022-04-20","","88.28333333"
"COLEGIO GAITÁN","2022-04-19","","94.75833333"
"COLEGIO GAITÁN","2022-04-18","","87.2875"
"COLEGIO GAITÁN","2022-04-17","","87.85"
"COLEGIO GAITÁN","2022-04-16","","81.89583333"
"COLEGIO GAITÁN","2022-04-15","","76.0"
"COLEGIO GAITÁN","2022-04-14","","76.925"
"COLEGIO GAITÁN","2022-04-13","","75.80416667"
"COLEGIO GAITÁN","2022-04-12","","78.59583333"
"COLEGIO GAITÁN","2022-04-11","","80.00833333"
"COLEGIO GAITÁN","2022-04-10","","81.72083333"
"COLEGIO GAITÁN","2022-04-09","","83.42083333"
"COLEGIO GAITÁN","2022-04-08","","86.2375"
"COLEGIO GAITÁN","2022-04-07","","89.47083333"
"COLEGIO GAITÁN","2022-04-06","","81.50416667"
"COLEGIO GAITÁN","2022-04-05","","82.375"
"COLEGIO GAITÁN","2022-04-04","","84.6875"
"COLEGIO GAITÁN","2022-04-03","","78.74583333"
"COLEGIO GAITÁN","2022-04-02","","85.14166667"
"COLEGIO GAITÁN","2022-04-01","","87.11304348"
"COLEGIO GAITÁN","2022-03-31","","79.52173913"
"COLEGIO GAITÁN","2022-03-30","","81.89583333"
"COLEGIO GAITÁN","2022-03-29","","82.27083333"
"COLEGIO GAITÁN","2022-03-28","","83.20833333"
"COLEGIO GAITÁN","2022-03-27","","84.59166667"
