"Estacion","Fecha inicial","Fecha final","PM2.5"
"COLEGIO GAITÁN","2021-12-31","","6.28333333"
"COLEGIO GAITÁN","2021-12-30","","7.77083333"
"COLEGIO GAITÁN","2021-12-29","","9.8875"
"COLEGIO GAITÁN","2021-12-28","","8.49166667"
"COLEGIO GAITÁN","2021-12-27","","8.64583333"
"COLEGIO GAITÁN","2021-12-26","","13.75416667"
"COLEGIO GAITÁN","2021-12-25","","12.89583333"
"COLEGIO GAITÁN","2021-12-24","","10.30833333"
"COLEGIO GAITÁN","2021-12-23","","9.875"
"COLEGIO GAITÁN","2021-12-22","","10.98333333"
"COLEGIO GAITÁN","2021-12-21","","13.3625"
"COLEGIO GAITÁN","2021-12-20","","8.26666667"
"COLEGIO GAITÁN","2021-12-19","","10.175"
"COLEGIO GAITÁN","2021-12-18","","9.50416667"
"COLEGIO GAITÁN","2021-12-17","","9.0"
"COLEGIO GAITÁN","2021-12-16","","14.3375"
"COLEGIO GAITÁN","2021-12-15","","11.30416667"
"COLEGIO GAITÁN","2021-12-14","","10.275"
"COLEGIO GAITÁN","2021-12-13","","7.34583333"
"COLEGIO GAITÁN","2021-12-12","","10.95"
"COLEGIO GAITÁN","2021-12-11","","11.5125"
"COLEGIO GAITÁN","2021-12-10","","11.76666667"
"COLEGIO GAITÁN","2021-12-09","","12.69583333"
"COLEGIO GAITÁN","2021-12-08","","18.075"
"COLEGIO GAITÁN","2021-12-07","","12.25416667"
"COLEGIO GAITÁN","2021-12-06","","10.90416667"
"COLEGIO GAITÁN","2021-12-05","","11.5875"
"COLEGIO GAITÁN","2021-12-04","","10.525"
"COLEGIO GAITÁN","2021-12-03","","8.29583333"
"COLEGIO GAITÁN","2021-12-02","","8.41666667"
"COLEGIO GAITÁN","2021-12-01","","5.36666667"
"HOSPITAL DEL NORTE","2023-09-17","","10.73913043"
"HOSPITAL DEL NORTE","2023-09-16","","10.15416667"
"HOSPITAL DEL NORTE","2023-09-15","","10.22083333"
"HOSPITAL DEL NORTE","2023-09-14","","9.8375"
"HOSPITAL DEL NORTE","2023-09-13","","8.88333333"
"HOSPITAL DEL NORTE","2023-09-12","","8.9375"
"HOSPITAL DEL NORTE","2023-09-11","","7.35416667"
"HOSPITAL DEL NORTE","2023-09-10","","7.24782609"
"HOSPITAL DEL NORTE","2023-09-09","","11.72916667"
"HOSPITAL DEL NORTE","2023-09-08","","11.69166667"
"HOSPITAL DEL NORTE","2023-09-07","","12.16666667"
"HOSPITAL DEL NORTE","2023-09-06","","9.89583333"
"HOSPITAL DEL NORTE","2023-09-05","","11.9875"
"HOSPITAL DEL NORTE","2023-09-04","","12.6625"
"HOSPITAL DEL NORTE","2023-09-03","","10.83043478"
"HOSPITAL DEL NORTE","2023-09-02","","14.47916667"
"HOSPITAL DEL NORTE","2023-09-01","","14.91666667"
"HOSPITAL DEL NORTE","2023-08-31","","14.7625"
"HOSPITAL DEL NORTE","2023-08-30","","12.575"
"HOSPITAL DEL NORTE","2023-08-29","","12.7125"
"HOSPITAL DEL NORTE","2023-08-28","","10.9375"
"HOSPITAL DEL NORTE","2023-08-27","","9.75652174"
"HOSPITAL DEL NORTE","2023-08-26","","9.40833333"
"HOSPITAL DEL NORTE","2023-08-25","","8.625"
"HOSPITAL DEL NORTE","2023-08-24","","7.40416667"
"HOSPITAL DEL NORTE","2023-08-23","","5.14166667"
"HOSPITAL DEL NORTE","2023-08-22","","6.05833333"
"HOSPITAL DEL NORTE","2023-08-21","","6.48333333"
"HOSPITAL DEL NORTE","2023-08-20","","8.9"
"HOSPITAL DEL NORTE","2023-08-19","","12.35"
"HOSPITAL DEL NORTE","2023-08-18","","6.29583333"
"HOSPITAL DEL NORTE","2023-08-17","","9.33333333"
"HOSPITAL DEL NORTE","2023-08-16","","9.08333333"
"HOSPITAL DEL NORTE","2023-08-15","","13.55416667"
"HOSPITAL DEL NORTE","2023-08-14","","13.51666667"
"HOSPITAL DEL NORTE","2023-08-13","","9.88695652"
"HOSPITAL DEL NORTE","2023-08-12","","8.32083333"
"HOSPITAL DEL NORTE","2023-08-11","","9.42916667"
"HOSPITAL DEL NORTE","2023-08-10","","10.62083333"
"HOSPITAL DEL NORTE","2023-08-09","","10.98333333"
"HOSPITAL DEL NORTE","2023-08-08","","10.91666667"
"HOSPITAL DEL NORTE","2023-08-07","","8.60416667"
"HOSPITAL DEL NORTE","2023-08-06","","12.49130435"
"HOSPITAL DEL NORTE","2023-08-05","","14.70416667"
"HOSPITAL DEL NORTE","2023-08-04","","13.24583333"
"HOSPITAL DEL NORTE","2023-08-03","","10.10416667"
"HOSPITAL DEL NORTE","2023-08-02","","13.0"
"HOSPITAL DEL NORTE","2023-08-01","","8.85"
"HOSPITAL DEL NORTE","2023-07-31","","5.5375"
"HOSPITAL DEL NORTE","2023-07-30","","8.12608696"
"HOSPITAL DEL NORTE","2023-07-29","","10.95"
"HOSPITAL DEL NORTE","2023-07-28","","9.39166667"
"HOSPITAL DEL NORTE","2023-07-27","","6.05833333"
"HOSPITAL DEL NORTE","2023-07-26","","8.525"
"HOSPITAL DEL NORTE","2023-07-25","","13.24583333"
"HOSPITAL DEL NORTE","2023-07-24","","10.25833333"
"HOSPITAL DEL NORTE","2023-07-23","","8.74782609"
"HOSPITAL DEL NORTE","2023-07-22","","8.6375"
"HOSPITAL DEL NORTE","2023-07-21","","12.08333333"
"HOSPITAL DEL NORTE","2023-07-20","","12.41666667"
"HOSPITAL DEL NORTE","2023-07-19","","12.72916667"
"HOSPITAL DEL NORTE","2023-07-18","","10.95416667"
"HOSPITAL DEL NORTE","2023-07-17","","12.1625"
"HOSPITAL DEL NORTE","2023-07-16","","12.79565217"
"HOSPITAL DEL NORTE","2023-07-15","","9.3625"
"HOSPITAL DEL NORTE","2023-07-14","","12.38695652"
"HOSPITAL DEL NORTE","2023-07-13","","10.00833333"
"HOSPITAL DEL NORTE","2023-07-12","","11.96666667"
"HOSPITAL DEL NORTE","2023-07-11","","10.4125"
"HOSPITAL DEL NORTE","2023-07-10","","8.95"
"HOSPITAL DEL NORTE","2023-07-09","","6.85217391"
"HOSPITAL DEL NORTE","2023-07-08","","6.3625"
"HOSPITAL DEL NORTE","2023-07-07","","6.68695652"
"HOSPITAL DEL NORTE","2023-07-06","","9.9625"
"HOSPITAL DEL NORTE","2023-07-05","","9.8875"
"HOSPITAL DEL NORTE","2023-07-04","","7.02916667"
"HOSPITAL DEL NORTE","2023-07-03","","7.0125"
"HOSPITAL DEL NORTE","2023-07-02","","6.25454545"
"HOSPITAL DEL NORTE","2023-07-01","","8.80833333"
"HOSPITAL DEL NORTE","2023-06-30","","7.3125"
"HOSPITAL DEL NORTE","2023-06-29","","8.62592593"
"HOSPITAL DEL NORTE","2023-06-28","","6.65416667"
"HOSPITAL DEL NORTE","2023-06-27","","8.93333333"
"HOSPITAL DEL NORTE","2023-06-26","","8.8875"
"HOSPITAL DEL NORTE","2023-06-25","","7.72173913"
"HOSPITAL DEL NORTE","2023-06-24","","6.37916667"
"HOSPITAL DEL NORTE","2023-06-23","","11.52916667"
"HOSPITAL DEL NORTE","2023-06-22","","11.0625"
"HOSPITAL DEL NORTE","2023-06-21","","12.84583333"
"HOSPITAL DEL NORTE","2023-06-20","","9.01666667"
"HOSPITAL DEL NORTE","2023-06-19","","8.55416667"
"HOSPITAL DEL NORTE","2023-06-18","","11.79565217"
"HOSPITAL DEL NORTE","2023-06-17","","9.27916667"
"HOSPITAL DEL NORTE","2023-06-16","","11.75416667"
"HOSPITAL DEL NORTE","2023-06-15","","8.04583333"
"HOSPITAL DEL NORTE","2023-06-14","","11.02916667"
"HOSPITAL DEL NORTE","2023-06-13","","9.22083333"
"HOSPITAL DEL NORTE","2023-06-12","","8.1125"
"HOSPITAL DEL NORTE","2023-06-11","","10.23043478"
"HOSPITAL DEL NORTE","2023-06-10","","6.49583333"
"HOSPITAL DEL NORTE","2023-06-09","","12.57916667"
"HOSPITAL DEL NORTE","2023-06-08","","8.14583333"
"HOSPITAL DEL NORTE","2023-06-07","","8.79583333"
"HOSPITAL DEL NORTE","2023-06-06","","8.625"
"HOSPITAL DEL NORTE","2023-06-05","","8.3375"
"HOSPITAL DEL NORTE","2023-06-04","","7.9"
"HOSPITAL DEL NORTE","2023-06-03","","10.8875"
"HOSPITAL DEL NORTE","2023-06-02","","9.64166667"
"HOSPITAL DEL NORTE","2023-06-01","","5.48333333"
"HOSPITAL DEL NORTE","2023-05-31","","5.5625"
"HOSPITAL DEL NORTE","2023-05-30","","5.12916667"
"HOSPITAL DEL NORTE","2023-05-29","","6.9625"
"HOSPITAL DEL NORTE","2023-05-28","","6.96521739"
"HOSPITAL DEL NORTE","2023-05-27","","5.6"
"HOSPITAL DEL NORTE","2023-05-26","","6.04583333"
"HOSPITAL DEL NORTE","2023-05-25","","7.70416667"
"HOSPITAL DEL NORTE","2023-05-24","","7.89166667"
"HOSPITAL DEL NORTE","2023-05-23","","8.89166667"
"HOSPITAL DEL NORTE","2023-05-22","","4.925"
"HOSPITAL DEL NORTE","2023-05-21","","8.00869565"
"HOSPITAL DEL NORTE","2023-05-20","","10.84583333"
"HOSPITAL DEL NORTE","2023-05-19","","8.15833333"
"HOSPITAL DEL NORTE","2023-05-18","","6.86666667"
"HOSPITAL DEL NORTE","2023-05-17","","7.13333333"
"HOSPITAL DEL NORTE","2023-05-16","","7.8625"
"HOSPITAL DEL NORTE","2023-05-15","","6.92083333"
"HOSPITAL DEL NORTE","2023-05-14","","11.85652174"
"HOSPITAL DEL NORTE","2023-05-13","","10.09166667"
"HOSPITAL DEL NORTE","2023-05-12","","8.525"
"HOSPITAL DEL NORTE","2023-05-11","","6.84166667"
"HOSPITAL DEL NORTE","2023-05-10","","8.69583333"
"HOSPITAL DEL NORTE","2023-05-09","","19.90833333"
"HOSPITAL DEL NORTE","2023-05-08","","18.50833333"
"HOSPITAL DEL NORTE","2023-05-07","","20.13913043"
"HOSPITAL DEL NORTE","2023-05-06","","18.8125"
"HOSPITAL DEL NORTE","2023-05-05","","14.4"
"HOSPITAL DEL NORTE","2023-05-04","","14.19583333"
"HOSPITAL DEL NORTE","2023-05-03","","8.41666667"
"HOSPITAL DEL NORTE","2023-05-02","","7.04166667"
"HOSPITAL DEL NORTE","2023-05-01","","6.1625"
"HOSPITAL DEL NORTE","2023-04-30","","5.75652174"
"HOSPITAL DEL NORTE","2023-04-29","","9.45416667"
"HOSPITAL DEL NORTE","2023-04-28","","10.15416667"
"HOSPITAL DEL NORTE","2023-04-27","","7.94583333"
"HOSPITAL DEL NORTE","2023-04-26","","7.46666667"
"HOSPITAL DEL NORTE","2023-04-25","","12.8625"
"HOSPITAL DEL NORTE","2023-04-24","","9.90833333"
"HOSPITAL DEL NORTE","2023-04-23","","11.18695652"
"HOSPITAL DEL NORTE","2023-04-22","","9.5375"
"HOSPITAL DEL NORTE","2023-04-21","","11.67083333"
"HOSPITAL DEL NORTE","2023-04-20","","11.95833333"
"HOSPITAL DEL NORTE","2023-04-19","","8.89166667"
"HOSPITAL DEL NORTE","2023-04-18","","7.80833333"
"HOSPITAL DEL NORTE","2023-04-17","","7.45833333"
"HOSPITAL DEL NORTE","2023-04-16","","11.17826087"
"HOSPITAL DEL NORTE","2023-04-15","","16.07916667"
"HOSPITAL DEL NORTE","2023-04-14","","16.49166667"
"HOSPITAL DEL NORTE","2023-04-13","","14.80833333"
"HOSPITAL DEL NORTE","2023-04-12","","10.32916667"
"HOSPITAL DEL NORTE","2023-04-11","","11.82083333"
"HOSPITAL DEL NORTE","2023-04-10","","12.05263158"
"HOSPITAL DEL NORTE","2023-04-09","","9.85416667"
"HOSPITAL DEL NORTE","2023-04-08","","9.62083333"
"HOSPITAL DEL NORTE","2023-04-07","","8.23333333"
"HOSPITAL DEL NORTE","2023-04-06","","14.80416667"
"HOSPITAL DEL NORTE","2023-04-05","","14.46666667"
"HOSPITAL DEL NORTE","2023-04-04","","13.875"
"HOSPITAL DEL NORTE","2023-04-03","","11.27916667"
"HOSPITAL DEL NORTE","2023-04-02","","15.37391304"
"HOSPITAL DEL NORTE","2023-04-01","","18.19583333"
"HOSPITAL DEL NORTE","2023-03-31","","19.64166667"
"HOSPITAL DEL NORTE","2023-03-30","","21.19166667"
"HOSPITAL DEL NORTE","2023-03-29","","27.93333333"
"HOSPITAL DEL NORTE","2023-03-28","","16.8875"
"HOSPITAL DEL NORTE","2023-03-27","","20.37083333"
"HOSPITAL DEL NORTE","2023-03-26","","28.45833333"
"HOSPITAL DEL NORTE","2023-03-25","","27.31666667"
"HOSPITAL DEL NORTE","2023-03-24","","35.09166667"
"HOSPITAL DEL NORTE","2023-03-23","","42.05416667"
"HOSPITAL DEL NORTE","2023-03-22","","34.00416667"
"HOSPITAL DEL NORTE","2023-03-21","","23.16666667"
"HOSPITAL DEL NORTE","2023-03-20","","15.94583333"
"HOSPITAL DEL NORTE","2023-03-19","","15.93333333"
"HOSPITAL DEL NORTE","2023-03-18","","14.9875"
"HOSPITAL DEL NORTE","2023-03-17","","12.04166667"
"HOSPITAL DEL NORTE","2023-03-16","","11.64583333"
"HOSPITAL DEL NORTE","2023-03-15","","10.075"
"HOSPITAL DEL NORTE","2023-03-14","","11.28333333"
"HOSPITAL DEL NORTE","2023-03-13","","11.3625"
"HOSPITAL DEL NORTE","2023-03-12","","13.6875"
"HOSPITAL DEL NORTE","2023-03-11","","16.12916667"
"HOSPITAL DEL NORTE","2023-03-10","","12.0"
"HOSPITAL DEL NORTE","2023-03-09","","11.13333333"
"HOSPITAL DEL NORTE","2023-03-08","","11.49583333"
"HOSPITAL DEL NORTE","2023-03-07","","10.02083333"
"HOSPITAL DEL NORTE","2023-03-06","","11.74166667"
"HOSPITAL DEL NORTE","2023-03-05","","21.2"
"HOSPITAL DEL NORTE","2023-03-04","","30.38333333"
"HOSPITAL DEL NORTE","2023-03-03","","22.20833333"
"HOSPITAL DEL NORTE","2023-03-02","","24.3125"
"HOSPITAL DEL NORTE","2023-03-01","","20.17083333"
"HOSPITAL DEL NORTE","2023-02-28","","23.18571429"
"HOSPITAL DEL NORTE","2023-02-16","","10.15"
"HOSPITAL DEL NORTE","2023-02-15","","10.65"
"HOSPITAL DEL NORTE","2023-02-14","","13.62272727"
"HOSPITAL DEL NORTE","2023-02-13","","12.2"
"HOSPITAL DEL NORTE","2023-02-12","","15.22083333"
"HOSPITAL DEL NORTE","2023-02-11","","15.63333333"
"HOSPITAL DEL NORTE","2023-02-10","","23.49166667"
"HOSPITAL DEL NORTE","2023-02-09","","13.59166667"
"HOSPITAL DEL NORTE","2023-02-08","","14.8625"
"HOSPITAL DEL NORTE","2023-02-07","","18.81666667"
"HOSPITAL DEL NORTE","2023-02-06","","18.7375"
"HOSPITAL DEL NORTE","2023-02-05","","21.90416667"
"HOSPITAL DEL NORTE","2023-02-04","","22.54583333"
"HOSPITAL DEL NORTE","2023-02-03","","22.15"
"HOSPITAL DEL NORTE","2023-02-02","","20.39583333"
"HOSPITAL DEL NORTE","2023-02-01","","17.8375"
"HOSPITAL DEL NORTE","2023-01-31","","13.08333333"
"HOSPITAL DEL NORTE","2023-01-30","","17.99166667"
"HOSPITAL DEL NORTE","2023-01-29","","14.75833333"
"HOSPITAL DEL NORTE","2023-01-28","","14.14583333"
"HOSPITAL DEL NORTE","2023-01-27","","12.92083333"
"HOSPITAL DEL NORTE","2023-01-26","","10.70833333"
"HOSPITAL DEL NORTE","2023-01-25","","12.34583333"
"HOSPITAL DEL NORTE","2023-01-24","","15.45"
"HOSPITAL DEL NORTE","2023-01-23","","14.375"
"HOSPITAL DEL NORTE","2023-01-22","","13.175"
"HOSPITAL DEL NORTE","2023-01-21","","10.21666667"
"HOSPITAL DEL NORTE","2023-01-20","","9.48333333"
"HOSPITAL DEL NORTE","2023-01-19","","11.28333333"
"HOSPITAL DEL NORTE","2023-01-18","","9.73333333"
"HOSPITAL DEL NORTE","2023-01-17","","10.0375"
"HOSPITAL DEL NORTE","2023-01-16","","8.16086957"
"HOSPITAL DEL NORTE","2023-01-15","","8.45217391"
"HOSPITAL DEL NORTE","2023-01-14","","11.42083333"
"HOSPITAL DEL NORTE","2023-01-13","","7.8875"
"HOSPITAL DEL NORTE","2023-01-12","","7.01304348"
"HOSPITAL DEL NORTE","2023-01-11","","6.7125"
"HOSPITAL DEL NORTE","2023-01-10","","4.1"
"HOSPITAL DEL NORTE","2022-12-16","","8.69090909"
"HOSPITAL DEL NORTE","2022-12-15","","11.70833333"
"HOSPITAL DEL NORTE","2022-12-14","","8.50833333"
"HOSPITAL DEL NORTE","2022-12-13","","9.55416667"
"HOSPITAL DEL NORTE","2022-12-12","","9.8625"
"HOSPITAL DEL NORTE","2022-12-11","","13.11666667"
"HOSPITAL DEL NORTE","2022-12-10","","14.0875"
"HOSPITAL DEL NORTE","2022-12-09","","11.55652174"
"HOSPITAL DEL NORTE","2022-12-08","","12.40833333"
"HOSPITAL DEL NORTE","2022-12-07","","9.64583333"
"HOSPITAL DEL NORTE","2022-12-06","","7.45833333"
"HOSPITAL DEL NORTE","2022-12-05","","6.72083333"
"HOSPITAL DEL NORTE","2022-12-04","","8.12083333"
"HOSPITAL DEL NORTE","2022-12-03","","6.87916667"
"HOSPITAL DEL NORTE","2022-12-02","","6.1"
"HOSPITAL DEL NORTE","2022-12-01","","8.86"
"HOSPITAL DEL NORTE","2022-11-29","","5.5"
"HOSPITAL DEL NORTE","2022-11-28","","7.65833333"
"HOSPITAL DEL NORTE","2022-11-27","","8.85"
"HOSPITAL DEL NORTE","2022-11-26","","7.1875"
"HOSPITAL DEL NORTE","2022-11-25","","7.2375"
"HOSPITAL DEL NORTE","2022-11-24","","6.54166667"
"HOSPITAL DEL NORTE","2022-11-23","","6.22916667"
"HOSPITAL DEL NORTE","2022-11-22","","5.6625"
"HOSPITAL DEL NORTE","2022-11-21","","5.69583333"
"HOSPITAL DEL NORTE","2022-11-20","","5.55416667"
"HOSPITAL DEL NORTE","2022-11-19","","6.48333333"
"HOSPITAL DEL NORTE","2022-11-18","","8.175"
"HOSPITAL DEL NORTE","2022-11-17","","7.43333333"
"HOSPITAL DEL NORTE","2022-11-16","","6.66666667"
"HOSPITAL DEL NORTE","2022-11-15","","5.17083333"
"HOSPITAL DEL NORTE","2022-11-14","","6.34166667"
"HOSPITAL DEL NORTE","2022-11-13","","5.72083333"
"HOSPITAL DEL NORTE","2022-11-12","","8.22083333"
"HOSPITAL DEL NORTE","2022-11-11","","6.40416667"
"HOSPITAL DEL NORTE","2022-11-10","","4.9"
"HOSPITAL DEL NORTE","2022-10-24","","5.4625"
"HOSPITAL DEL NORTE","2022-10-23","","5.59583333"
"HOSPITAL DEL NORTE","2022-10-22","","5.37083333"
"HOSPITAL DEL NORTE","2022-10-21","","7.8875"
"HOSPITAL DEL NORTE","2022-10-20","","6.7875"
"HOSPITAL DEL NORTE","2022-10-19","","8.70833333"
"HOSPITAL DEL NORTE","2022-10-18","","5.43333333"
"HOSPITAL DEL NORTE","2022-10-17","","4.53333333"
"HOSPITAL DEL NORTE","2022-10-16","","5.64166667"
"HOSPITAL DEL NORTE","2022-10-15","","7.14583333"
"HOSPITAL DEL NORTE","2022-10-14","","7.525"
"HOSPITAL DEL NORTE","2022-10-13","","11.4"
"HOSPITAL DEL NORTE","2022-10-12","","9.8875"
"HOSPITAL DEL NORTE","2022-10-11","","6.96666667"
"HOSPITAL DEL NORTE","2022-10-10","","5.35416667"
"HOSPITAL DEL NORTE","2022-10-09","","6.13043478"
"HOSPITAL DEL NORTE","2022-10-08","","7.40416667"
"HOSPITAL DEL NORTE","2022-10-07","","7.85"
"HOSPITAL DEL NORTE","2022-10-06","","5.85416667"
"HOSPITAL DEL NORTE","2022-10-05","","6.94166667"
"HOSPITAL DEL NORTE","2022-10-04","","7.88333333"
"HOSPITAL DEL NORTE","2022-10-03","","8.17083333"
"HOSPITAL DEL NORTE","2022-10-02","","6.92608696"
"HOSPITAL DEL NORTE","2022-10-01","","5.55"
"HOSPITAL DEL NORTE","2022-09-30","","6.64583333"
"HOSPITAL DEL NORTE","2022-09-29","","4.7375"
"HOSPITAL DEL NORTE","2022-09-28","","6.72916667"
"HOSPITAL DEL NORTE","2022-09-27","","7.77916667"
"HOSPITAL DEL NORTE","2022-09-26","","8.94583333"
"HOSPITAL DEL NORTE","2022-09-25","","5.93043478"
"HOSPITAL DEL NORTE","2022-09-24","","5.8375"
"HOSPITAL DEL NORTE","2022-09-23","","6.61666667"
"HOSPITAL DEL NORTE","2022-09-22","","6.19166667"
"HOSPITAL DEL NORTE","2022-09-21","","5.27916667"
"HOSPITAL DEL NORTE","2022-09-20","","6.32916667"
"HOSPITAL DEL NORTE","2022-09-19","","3.49583333"
"HOSPITAL DEL NORTE","2022-09-18","","4.92621739"
"HOSPITAL DEL NORTE","2022-09-17","","7.90266667"
"HOSPITAL DEL NORTE","2022-09-16","","8.43616667"
"HOSPITAL DEL NORTE","2022-09-15","","8.05908333"
"HOSPITAL DEL NORTE","2022-09-14","","5.11729167"
"HOSPITAL DEL NORTE","2022-09-13","","5.49033333"
"HOSPITAL DEL NORTE","2022-09-12","","5.27983333"
"HOSPITAL DEL NORTE","2022-09-11","","7.62652174"
"HOSPITAL DEL NORTE","2022-09-10","","9.7395"
"HOSPITAL DEL NORTE","2022-09-09","","9.5065"
"HOSPITAL DEL NORTE","2022-09-08","","12.30104167"
"HOSPITAL DEL NORTE","2022-09-07","","15.98866667"
"HOSPITAL DEL NORTE","2022-09-06","","19.07183333"
"HOSPITAL DEL NORTE","2022-09-05","","9.41795833"
"HOSPITAL DEL NORTE","2022-09-04","","5.67130435"
"HOSPITAL DEL NORTE","2022-09-03","","7.2065"
"HOSPITAL DEL NORTE","2022-09-02","","10.10195833"
"HOSPITAL DEL NORTE","2022-09-01","","5.80104167"
"HOSPITAL DEL NORTE","2022-08-31","","6.91758333"
"HOSPITAL DEL NORTE","2022-08-30","","8.1015"
"HOSPITAL DEL NORTE","2022-08-29","","10.49279167"
"HOSPITAL DEL NORTE","2022-08-28","","6.2056087"
"HOSPITAL DEL NORTE","2022-08-27","","9.633125"
"HOSPITAL DEL NORTE","2022-08-26","","11.7415"
"HOSPITAL DEL NORTE","2022-08-25","","12.96579167"
"HOSPITAL DEL NORTE","2022-08-24","","12.95833333"
"HOSPITAL DEL NORTE","2022-08-23","","7.12916667"
"HOSPITAL DEL NORTE","2022-08-22","","5.0375"
"HOSPITAL DEL NORTE","2022-08-21","","6.8875"
"HOSPITAL DEL NORTE","2022-08-20","","13.42916667"
"HOSPITAL DEL NORTE","2022-08-19","","14.05416667"
"HOSPITAL DEL NORTE","2022-08-18","","9.925"
"HOSPITAL DEL NORTE","2022-08-17","","6.40416667"
"HOSPITAL DEL NORTE","2022-08-16","","3.12916667"
"HOSPITAL DEL NORTE","2022-08-15","","5.925"
"HOSPITAL DEL NORTE","2022-08-14","","6.85"
"HOSPITAL DEL NORTE","2022-08-13","","7.14166667"
"HOSPITAL DEL NORTE","2022-08-12","","6.06666667"
"HOSPITAL DEL NORTE","2022-08-11","","8.51666667"
"HOSPITAL DEL NORTE","2022-08-10","","7.3375"
"HOSPITAL DEL NORTE","2022-08-09","","9.8"
"HOSPITAL DEL NORTE","2022-08-08","","5.25833333"
"HOSPITAL DEL NORTE","2022-08-07","","7.3375"
"HOSPITAL DEL NORTE","2022-08-06","","5.25833333"
"HOSPITAL DEL NORTE","2022-08-05","","4.08333333"
"HOSPITAL DEL NORTE","2022-08-04","","8.04583333"
"HOSPITAL DEL NORTE","2022-08-03","","8.47916667"
"HOSPITAL DEL NORTE","2022-08-02","","7.68333333"
"HOSPITAL DEL NORTE","2022-08-01","","9.31666667"
"HOSPITAL DEL NORTE","2022-07-31","","7.2826087"
"HOSPITAL DEL NORTE","2022-07-30","","6.54166667"
"HOSPITAL DEL NORTE","2022-07-29","","4.4125"
"HOSPITAL DEL NORTE","2022-07-28","","3.69285714"
"HOSPITAL DEL NORTE","2022-07-27","","4.72105263"
"HOSPITAL DEL NORTE","2022-07-26","","5.14166667"
"HOSPITAL DEL NORTE","2022-07-25","","6.9875"
"HOSPITAL DEL NORTE","2022-07-24","","7.09583333"
"HOSPITAL DEL NORTE","2022-07-23","","6.82083333"
"HOSPITAL DEL NORTE","2022-07-22","","6.9875"
"HOSPITAL DEL NORTE","2022-07-21","","7.71666667"
"HOSPITAL DEL NORTE","2022-07-20","","6.41666667"
"HOSPITAL DEL NORTE","2022-07-19","","6.40416667"
"HOSPITAL DEL NORTE","2022-07-18","","5.14583333"
"HOSPITAL DEL NORTE","2022-07-17","","10.33333333"
"HOSPITAL DEL NORTE","2022-07-16","","11.2"
"HOSPITAL DEL NORTE","2022-07-15","","10.0125"
"HOSPITAL DEL NORTE","2022-07-14","","7.09583333"
"HOSPITAL DEL NORTE","2022-07-13","","5.475"
"HOSPITAL DEL NORTE","2022-07-12","","6.47083333"
"HOSPITAL DEL NORTE","2022-07-11","","5.1625"
"HOSPITAL DEL NORTE","2022-07-10","","8.1375"
"HOSPITAL DEL NORTE","2022-07-09","","10.1125"
"HOSPITAL DEL NORTE","2022-07-08","","6.90833333"
"HOSPITAL DEL NORTE","2022-07-07","","7.46666667"
"HOSPITAL DEL NORTE","2022-07-06","","7.52083333"
"HOSPITAL DEL NORTE","2022-07-05","","5.75833333"
"HOSPITAL DEL NORTE","2022-07-04","","7.23333333"
"HOSPITAL DEL NORTE","2022-07-03","","7.3"
"HOSPITAL DEL NORTE","2022-07-02","","5.8375"
"HOSPITAL DEL NORTE","2022-07-01","","6.41666667"
"HOSPITAL DEL NORTE","2022-06-30","","5.43478261"
"HOSPITAL DEL NORTE","2022-06-29","","6.26666667"
"HOSPITAL DEL NORTE","2022-06-28","","5.37916667"
"HOSPITAL DEL NORTE","2022-06-27","","4.41666667"
"HOSPITAL DEL NORTE","2022-06-26","","4.72083333"
"HOSPITAL DEL NORTE","2022-06-25","","8.50416667"
"HOSPITAL DEL NORTE","2022-06-24","","6.65833333"
"HOSPITAL DEL NORTE","2022-06-23","","7.27083333"
"HOSPITAL DEL NORTE","2022-06-22","","6.38333333"
"HOSPITAL DEL NORTE","2022-06-21","","8.02083333"
"HOSPITAL DEL NORTE","2022-06-20","","4.85416667"
"HOSPITAL DEL NORTE","2022-06-19","","5.7375"
"HOSPITAL DEL NORTE","2022-06-18","","9.61666667"
"HOSPITAL DEL NORTE","2022-06-17","","6.2125"
"HOSPITAL DEL NORTE","2022-06-16","","9.9875"
"HOSPITAL DEL NORTE","2022-06-15","","7.48333333"
"HOSPITAL DEL NORTE","2022-06-14","","5.50416667"
"HOSPITAL DEL NORTE","2022-06-13","","6.725"
"HOSPITAL DEL NORTE","2022-06-12","","5.575"
"HOSPITAL DEL NORTE","2022-06-11","","6.925"
"HOSPITAL DEL NORTE","2022-06-10","","7.97916667"
"HOSPITAL DEL NORTE","2022-06-09","","5.51666667"
"HOSPITAL DEL NORTE","2022-06-08","","4.675"
"HOSPITAL DEL NORTE","2022-06-07","","5.04166667"
"HOSPITAL DEL NORTE","2022-06-06","","5.66666667"
"HOSPITAL DEL NORTE","2022-06-05","","11.41666667"
"HOSPITAL DEL NORTE","2022-06-04","","5.10833333"
"HOSPITAL DEL NORTE","2022-06-03","","5.775"
"HOSPITAL DEL NORTE","2022-06-02","","5.69583333"
"HOSPITAL DEL NORTE","2022-06-01","","7.90416667"
"HOSPITAL DEL NORTE","2022-05-31","","5.37391304"
"HOSPITAL DEL NORTE","2022-05-30","","6.54166667"
"HOSPITAL DEL NORTE","2022-05-29","","6.75416667"
"HOSPITAL DEL NORTE","2022-05-28","","12.1"
"HOSPITAL DEL NORTE","2022-05-27","","9.6375"
