"Estacion","Fecha inicial","Fecha final","RGlobal"
"HOSPITAL DEL NORTE","2022-12-08","","148.50833333"
"HOSPITAL DEL NORTE","2022-12-07","","131.48333333"
"HOSPITAL DEL NORTE","2022-12-06","","158.60416667"
"HOSPITAL DEL NORTE","2022-12-05","","148.39583333"
"HOSPITAL DEL NORTE","2022-12-04","","138.74166667"
"HOSPITAL DEL NORTE","2022-12-03","","156.875"
"HOSPITAL DEL NORTE","2022-12-02","","155.54583333"
"HOSPITAL DEL NORTE","2022-12-01","","29.72"
"HOSPITAL DEL NORTE","2022-11-29","","163.25833333"
"HOSPITAL DEL NORTE","2022-11-28","","127.07083333"
"HOSPITAL DEL NORTE","2022-11-27","","114.14166667"
"HOSPITAL DEL NORTE","2022-11-26","","99.075"
"HOSPITAL DEL NORTE","2022-11-25","","148.275"
"HOSPITAL DEL NORTE","2022-11-24","","136.58333333"
"HOSPITAL DEL NORTE","2022-11-23","","143.38333333"
"HOSPITAL DEL NORTE","2022-11-22","","153.13333333"
"HOSPITAL DEL NORTE","2022-11-21","","100.46666667"
"HOSPITAL DEL NORTE","2022-11-20","","162.93258333"
"HOSPITAL DEL NORTE","2022-11-19","","147.73466667"
"HOSPITAL DEL NORTE","2022-11-18","","35.23316667"
"HOSPITAL DEL NORTE","2022-11-17","","82.58766667"
"HOSPITAL DEL NORTE","2022-11-16","","133.06054167"
"HOSPITAL DEL NORTE","2022-11-15","","142.6555"
"HOSPITAL DEL NORTE","2022-11-14","","118.04770833"
"HOSPITAL DEL NORTE","2022-11-13","","152.19583333"
"HOSPITAL DEL NORTE","2022-11-12","","111.8875"
"HOSPITAL DEL NORTE","2022-11-11","","103.31666667"
"HOSPITAL DEL NORTE","2022-11-10","","110.18333333"
"HOSPITAL DEL NORTE","2022-11-09","","135.94166667"
"HOSPITAL DEL NORTE","2022-11-08","","144.80833333"
"HOSPITAL DEL NORTE","2022-11-07","","159.89166667"
"HOSPITAL DEL NORTE","2022-11-06","","139.08333333"
"HOSPITAL DEL NORTE","2022-11-05","","98.55"
"HOSPITAL DEL NORTE","2022-11-04","","138.575"
"HOSPITAL DEL NORTE","2022-11-03","","91.2625"
"HOSPITAL DEL NORTE","2022-11-02","","119.95"
"HOSPITAL DEL NORTE","2022-11-01","","165.66666667"
"HOSPITAL DEL NORTE","2022-10-31","","182.09583333"
"HOSPITAL DEL NORTE","2022-10-30","","181.88333333"
"HOSPITAL DEL NORTE","2022-10-29","","176.8875"
"HOSPITAL DEL NORTE","2022-10-28","","104.01666667"
"HOSPITAL DEL NORTE","2022-10-27","","90.925"
"HOSPITAL DEL NORTE","2022-10-26","","79.275"
"HOSPITAL DEL NORTE","2022-10-25","","188.26153846"
"HOSPITAL DEL NORTE","2022-10-24","","207.925"
"HOSPITAL DEL NORTE","2022-10-23","","158.49583333"
"HOSPITAL DEL NORTE","2022-10-22","","115.5125"
"HOSPITAL DEL NORTE","2022-10-21","","180.54583333"
"HOSPITAL DEL NORTE","2022-10-20","","80.47916667"
"HOSPITAL DEL NORTE","2022-10-19","","138.22916667"
"HOSPITAL DEL NORTE","2022-10-18","","101.94166667"
"HOSPITAL DEL NORTE","2022-10-17","","156.05"
"HOSPITAL DEL NORTE","2022-10-16","","154.67916667"
"HOSPITAL DEL NORTE","2022-10-15","","118.3625"
"HOSPITAL DEL NORTE","2022-10-14","","130.35"
"HOSPITAL DEL NORTE","2022-10-13","","122.32083333"
"HOSPITAL DEL NORTE","2022-10-12","","108.3875"
"HOSPITAL DEL NORTE","2022-10-11","","132.2375"
"HOSPITAL DEL NORTE","2022-10-10","","160.175"
"HOSPITAL DEL NORTE","2022-10-09","","115.04782609"
"HOSPITAL DEL NORTE","2022-10-08","","129.23333333"
"HOSPITAL DEL NORTE","2022-10-07","","178.7125"
"HOSPITAL DEL NORTE","2022-10-06","","84.61666667"
"HOSPITAL DEL NORTE","2022-10-05","","97.81666667"
"HOSPITAL DEL NORTE","2022-10-04","","159.45"
"HOSPITAL DEL NORTE","2022-10-03","","147.50416667"
"HOSPITAL DEL NORTE","2022-10-02","","159.34347826"
"HOSPITAL DEL NORTE","2022-10-01","","114.92083333"
"HOSPITAL DEL NORTE","2022-09-30","","167.33333333"
"HOSPITAL DEL NORTE","2022-09-29","","183.4125"
"HOSPITAL DEL NORTE","2022-09-28","","111.975"
"HOSPITAL DEL NORTE","2022-09-27","","150.24583333"
"HOSPITAL DEL NORTE","2022-09-26","","135.6"
"HOSPITAL DEL NORTE","2022-09-25","","171.11304348"
"HOSPITAL DEL NORTE","2022-09-24","","145.85833333"
"HOSPITAL DEL NORTE","2022-09-23","","155.1875"
"HOSPITAL DEL NORTE","2022-09-22","","108.42916667"
"HOSPITAL DEL NORTE","2022-09-21","","146.27916667"
"HOSPITAL DEL NORTE","2022-09-20","","128.59583333"
"HOSPITAL DEL NORTE","2022-09-19","","117.35833333"
"HOSPITAL DEL NORTE","2022-09-18","","165.72386957"
"HOSPITAL DEL NORTE","2022-09-17","","150.72041667"
"HOSPITAL DEL NORTE","2022-09-16","","138.42795833"
"HOSPITAL DEL NORTE","2022-09-15","","179.75975"
"HOSPITAL DEL NORTE","2022-09-14","","193.11754167"
"HOSPITAL DEL NORTE","2022-09-13","","168.93408333"
"HOSPITAL DEL NORTE","2022-09-12","","164.763875"
"HOSPITAL DEL NORTE","2022-09-11","","172.5133913"
"HOSPITAL DEL NORTE","2022-09-10","","165.84545833"
"HOSPITAL DEL NORTE","2022-09-09","","182.82554167"
"HOSPITAL DEL NORTE","2022-09-08","","138.8915"
"HOSPITAL DEL NORTE","2022-09-07","","157.603625"
"HOSPITAL DEL NORTE","2022-09-06","","106.83066667"
"HOSPITAL DEL NORTE","2022-09-05","","92.76791667"
"HOSPITAL DEL NORTE","2022-09-04","","142.85265217"
"HOSPITAL DEL NORTE","2022-09-03","","203.88633333"
"HOSPITAL DEL NORTE","2022-09-02","","177.75175"
"HOSPITAL DEL NORTE","2022-09-01","","167.794875"
"HOSPITAL DEL NORTE","2022-08-31","","148.53395833"
"HOSPITAL DEL NORTE","2022-08-30","","184.12266667"
"HOSPITAL DEL NORTE","2022-08-29","","131.06154167"
"HOSPITAL DEL NORTE","2022-08-28","","165.96365217"
"HOSPITAL DEL NORTE","2022-08-27","","214.55058333"
"HOSPITAL DEL NORTE","2022-08-26","","149.90641667"
"HOSPITAL DEL NORTE","2022-08-25","","125.41679167"
"HOSPITAL DEL NORTE","2022-08-24","","169.2"
"HOSPITAL DEL NORTE","2022-08-23","","183.17916667"
"HOSPITAL DEL NORTE","2022-08-22","","133.02083333"
"HOSPITAL DEL NORTE","2022-08-21","","154.57916667"
"HOSPITAL DEL NORTE","2022-08-20","","135.84583333"
"HOSPITAL DEL NORTE","2022-08-19","","211.89166667"
"HOSPITAL DEL NORTE","2022-08-18","","225.4625"
"HOSPITAL DEL NORTE","2022-08-17","","221.83333333"
"HOSPITAL DEL NORTE","2022-08-16","","111.17083333"
"HOSPITAL DEL NORTE","2022-08-15","","160.875"
"HOSPITAL DEL NORTE","2022-08-14","","145.50416667"
"HOSPITAL DEL NORTE","2022-08-13","","155.45416667"
"HOSPITAL DEL NORTE","2022-08-12","","172.825"
"HOSPITAL DEL NORTE","2022-08-11","","168.70833333"
"HOSPITAL DEL NORTE","2022-08-10","","139.67083333"
"HOSPITAL DEL NORTE","2022-08-09","","169.875"
"HOSPITAL DEL NORTE","2022-08-08","","209.4375"
"HOSPITAL DEL NORTE","2022-08-07","","178.875"
"HOSPITAL DEL NORTE","2022-08-06","","109.37083333"
"HOSPITAL DEL NORTE","2022-08-05","","123.7125"
"HOSPITAL DEL NORTE","2022-08-04","","169.2375"
"HOSPITAL DEL NORTE","2022-08-03","","125.5"
"HOSPITAL DEL NORTE","2022-08-02","","127.10416667"
"HOSPITAL DEL NORTE","2022-08-01","","167.5"
"HOSPITAL DEL NORTE","2022-07-31","","137.6173913"
"HOSPITAL DEL NORTE","2022-07-30","","233.54583333"
"HOSPITAL DEL NORTE","2022-07-29","","225.55833333"
"HOSPITAL DEL NORTE","2022-07-28","","343.60714286"
"HOSPITAL DEL NORTE","2022-07-27","","223.27894737"
"HOSPITAL DEL NORTE","2022-07-26","","97.67083333"
"HOSPITAL DEL NORTE","2022-07-25","","131.3875"
"HOSPITAL DEL NORTE","2022-07-24","","194.825"
"HOSPITAL DEL NORTE","2022-07-23","","176.32083333"
"HOSPITAL DEL NORTE","2022-07-22","","155.07083333"
"HOSPITAL DEL NORTE","2022-07-21","","137.94583333"
"HOSPITAL DEL NORTE","2022-07-20","","122.91666667"
"HOSPITAL DEL NORTE","2022-07-19","","207.975"
"HOSPITAL DEL NORTE","2022-07-18","","144.21666667"
"HOSPITAL DEL NORTE","2022-07-17","","166.85"
"HOSPITAL DEL NORTE","2022-07-16","","199.37916667"
"HOSPITAL DEL NORTE","2022-07-15","","229.7625"
"HOSPITAL DEL NORTE","2022-07-14","","216.09583333"
"HOSPITAL DEL NORTE","2022-07-13","","161.02916667"
"HOSPITAL DEL NORTE","2022-07-12","","216.41666667"
"HOSPITAL DEL NORTE","2022-07-11","","75.55"
"HOSPITAL DEL NORTE","2022-07-10","","165.775"
"HOSPITAL DEL NORTE","2022-07-09","","185.70416667"
"HOSPITAL DEL NORTE","2022-07-08","","101.7"
"HOSPITAL DEL NORTE","2022-07-07","","146.27916667"
"HOSPITAL DEL NORTE","2022-07-06","","188.3125"
"HOSPITAL DEL NORTE","2022-07-05","","201.51666667"
"HOSPITAL DEL NORTE","2022-07-04","","103.74583333"
"HOSPITAL DEL NORTE","2022-07-03","","160.61666667"
"HOSPITAL DEL NORTE","2022-07-02","","214.77916667"
"HOSPITAL DEL NORTE","2022-07-01","","160.31666667"
"HOSPITAL DEL NORTE","2022-06-30","","186.62608696"
"HOSPITAL DEL NORTE","2022-06-29","","106.78333333"
"HOSPITAL DEL NORTE","2022-06-28","","182.6875"
"HOSPITAL DEL NORTE","2022-06-27","","151.57083333"
"HOSPITAL DEL NORTE","2022-06-26","","135.4625"
"HOSPITAL DEL NORTE","2022-06-25","","124.47916667"
"HOSPITAL DEL NORTE","2022-06-24","","110.7875"
"HOSPITAL DEL NORTE","2022-06-23","","215.70833333"
"HOSPITAL DEL NORTE","2022-06-22","","237.675"
"HOSPITAL DEL NORTE","2022-06-21","","170.35416667"
"HOSPITAL DEL NORTE","2022-06-20","","129.87083333"
"HOSPITAL DEL NORTE","2022-06-19","","104.65416667"
"HOSPITAL DEL NORTE","2022-06-18","","140.57083333"
"HOSPITAL DEL NORTE","2022-06-17","","72.57916667"
"HOSPITAL DEL NORTE","2022-06-16","","190.00833333"
"HOSPITAL DEL NORTE","2022-06-15","","113.45"
"HOSPITAL DEL NORTE","2022-06-14","","141.17083333"
"HOSPITAL DEL NORTE","2022-06-13","","158.22916667"
"HOSPITAL DEL NORTE","2022-06-12","","132.1875"
"HOSPITAL DEL NORTE","2022-06-11","","161.09166667"
"HOSPITAL DEL NORTE","2022-06-10","","190.47916667"
"HOSPITAL DEL NORTE","2022-06-09","","156.8875"
"HOSPITAL DEL NORTE","2022-06-08","","191.14166667"
"HOSPITAL DEL NORTE","2022-06-07","","208.49166667"
"HOSPITAL DEL NORTE","2022-06-06","","194.68333333"
"HOSPITAL DEL NORTE","2022-06-05","","99.31666667"
"HOSPITAL DEL NORTE","2022-06-04","","101.8875"
"HOSPITAL DEL NORTE","2022-06-03","","133.24166667"
"HOSPITAL DEL NORTE","2022-06-02","","204.3"
"HOSPITAL DEL NORTE","2022-06-01","","244.71666667"
"HOSPITAL DEL NORTE","2022-05-31","","180.16086957"
"HOSPITAL DEL NORTE","2022-05-30","","159.6625"
"HOSPITAL DEL NORTE","2022-05-29","","191.52916667"
"HOSPITAL DEL NORTE","2022-05-28","","152.2125"
"HOSPITAL DEL NORTE","2022-05-27","","176.34583333"
"HOSPITAL DEL NORTE","2022-05-26","","155.0625"
"HOSPITAL DEL NORTE","2022-05-25","","138.99166667"
"HOSPITAL DEL NORTE","2022-05-24","","145.33333333"
"HOSPITAL DEL NORTE","2022-05-23","","233.01666667"
"HOSPITAL DEL NORTE","2022-05-22","","256.17916667"
"HOSPITAL DEL NORTE","2022-05-21","","246.3125"
"HOSPITAL DEL NORTE","2022-05-20","","233.96666667"
"HOSPITAL DEL NORTE","2022-05-19","","160.325"
"HOSPITAL DEL NORTE","2022-05-18","","73.45416667"
"HOSPITAL DEL NORTE","2022-05-17","","139.82916667"
"HOSPITAL DEL NORTE","2022-05-16","","199.3875"
"HOSPITAL DEL NORTE","2022-05-15","","187.86666667"
"HOSPITAL DEL NORTE","2022-05-14","","131.55416667"
"HOSPITAL DEL NORTE","2022-05-13","","164.50833333"
"HOSPITAL DEL NORTE","2022-05-12","","221.28333333"
"HOSPITAL DEL NORTE","2022-05-11","","191.6625"
"HOSPITAL DEL NORTE","2022-05-10","","178.225"
"HOSPITAL DEL NORTE","2022-05-09","","237.51666667"
"HOSPITAL DEL NORTE","2022-05-08","","175.275"
"HOSPITAL DEL NORTE","2022-05-07","","114.94166667"
"HOSPITAL DEL NORTE","2022-05-06","","112.41666667"
"HOSPITAL DEL NORTE","2022-05-05","","99.0125"
"HOSPITAL DEL NORTE","2022-05-04","","240.14583333"
"HOSPITAL DEL NORTE","2022-05-03","","263.36666667"
"HOSPITAL DEL NORTE","2022-05-02","","177.10833333"
"HOSPITAL DEL NORTE","2022-05-01","","230.47083333"
"HOSPITAL DEL NORTE","2022-04-30","","189.9"
"HOSPITAL DEL NORTE","2022-04-29","","189.63333333"
"HOSPITAL DEL NORTE","2022-04-28","","99.40833333"
"HOSPITAL DEL NORTE","2022-04-27","","226.92916667"
"HOSPITAL DEL NORTE","2022-04-26","","221.7875"
"HOSPITAL DEL NORTE","2022-04-25","","72.875"
"HOSPITAL DEL NORTE","2022-04-24","","202.95"
"HOSPITAL DEL NORTE","2022-04-23","","262.6125"
"HOSPITAL DEL NORTE","2022-04-22","","181.44166667"
"HOSPITAL DEL NORTE","2022-04-21","","140.9625"
"HOSPITAL DEL NORTE","2022-04-20","","130.34583333"
"HOSPITAL DEL NORTE","2022-04-19","","65.00833333"
"HOSPITAL DEL NORTE","2022-04-18","","154.5"
"HOSPITAL DEL NORTE","2022-04-17","","103.99583333"
"HOSPITAL DEL NORTE","2022-04-16","","113.14583333"
"HOSPITAL DEL NORTE","2022-04-15","","208.49166667"
"HOSPITAL DEL NORTE","2022-04-14","","228.4625"
"HOSPITAL DEL NORTE","2022-04-13","","236.7625"
"HOSPITAL DEL NORTE","2022-04-12","","240.79166667"
"HOSPITAL DEL NORTE","2022-04-11","","242.14583333"
"HOSPITAL DEL NORTE","2022-04-10","","211.45833333"
"HOSPITAL DEL NORTE","2022-04-09","","283.87916667"
"HOSPITAL DEL NORTE","2022-04-08","","184.82083333"
"HOSPITAL DEL NORTE","2022-04-07","","100.59166667"
"HOSPITAL DEL NORTE","2022-04-06","","225.10833333"
"HOSPITAL DEL NORTE","2022-04-05","","220.40416667"
"HOSPITAL DEL NORTE","2022-04-04","","207.55833333"
"HOSPITAL DEL NORTE","2022-04-03","","254.175"
"HOSPITAL DEL NORTE","2022-04-02","","221.0375"
"HOSPITAL DEL NORTE","2022-04-01","","223.8"
"HOSPITAL DEL NORTE","2022-03-31","","199.6173913"
"HOSPITAL DEL NORTE","2022-03-30","","204.39583333"
"HOSPITAL DEL NORTE","2022-03-29","","232.44583333"
"HOSPITAL DEL NORTE","2022-03-28","","186.46666667"
"HOSPITAL DEL NORTE","2022-03-27","","117.73333333"
"HOSPITAL DEL NORTE","2022-03-26","","164.1125"
"HOSPITAL DEL NORTE","2022-03-25","","249.1875"
"HOSPITAL DEL NORTE","2022-03-24","","234.55833333"
"HOSPITAL DEL NORTE","2022-03-23","","264.8875"
"HOSPITAL DEL NORTE","2022-03-22","","237.59166667"
"HOSPITAL DEL NORTE","2022-03-21","","201.35416667"
"HOSPITAL DEL NORTE","2022-03-20","","250.17083333"
"HOSPITAL DEL NORTE","2022-03-19","","247.65833333"
"HOSPITAL DEL NORTE","2022-03-18","","194.7625"
"HOSPITAL DEL NORTE","2022-03-17","","213.40416667"
"HOSPITAL DEL NORTE","2022-03-16","","246.63333333"
"HOSPITAL DEL NORTE","2022-03-15","","235.0125"
"HOSPITAL DEL NORTE","2022-03-14","","172.92083333"
"HOSPITAL DEL NORTE","2022-03-13","","156.28333333"
"HOSPITAL DEL NORTE","2022-03-12","","220.80833333"
"HOSPITAL DEL NORTE","2022-03-11","","260.7125"
"HOSPITAL DEL NORTE","2022-03-10","","166.78333333"
"HOSPITAL DEL NORTE","2022-03-09","","250.89166667"
"HOSPITAL DEL NORTE","2022-03-08","","251.50833333"
"HOSPITAL DEL NORTE","2022-03-07","","162.10416667"
"HOSPITAL DEL NORTE","2022-03-06","","111.27083333"
"HOSPITAL DEL NORTE","2022-03-05","","217.29583333"
"HOSPITAL DEL NORTE","2022-03-04","","172.38333333"
"HOSPITAL DEL NORTE","2022-03-03","","188.96666667"
"HOSPITAL DEL NORTE","2022-03-02","","109.65"
"HOSPITAL DEL NORTE","2022-03-01","","244.67916667"
"HOSPITAL DEL NORTE","2022-02-28","","103.27391304"
"HOSPITAL DEL NORTE","2022-02-27","","88.03333333"
"HOSPITAL DEL NORTE","2022-02-26","","242.8875"
"HOSPITAL DEL NORTE","2022-02-25","","250.70833333"
"HOSPITAL DEL NORTE","2022-02-24","","233.12083333"
"HOSPITAL DEL NORTE","2022-02-23","","251.87916667"
"HOSPITAL DEL NORTE","2022-02-22","","264.00416667"
"HOSPITAL DEL NORTE","2022-02-21","","276.40416667"
"HOSPITAL DEL NORTE","2022-02-20","","242.325"
"HOSPITAL DEL NORTE","2022-02-19","","219.36666667"
"HOSPITAL DEL NORTE","2022-02-18","","237.08333333"
"HOSPITAL DEL NORTE","2022-02-17","","256.85"
"HOSPITAL DEL NORTE","2022-02-16","","270.37083333"
"HOSPITAL DEL NORTE","2022-02-15","","218.55833333"
"HOSPITAL DEL NORTE","2022-02-14","","216.44166667"
"HOSPITAL DEL NORTE","2022-02-13","","253.22083333"
"HOSPITAL DEL NORTE","2022-02-12","","224.81666667"
"HOSPITAL DEL NORTE","2022-02-11","","272.47083333"
"HOSPITAL DEL NORTE","2022-02-10","","204.42916667"
"HOSPITAL DEL NORTE","2022-02-09","","140.87916667"
"HOSPITAL DEL NORTE","2022-02-08","","147.08333333"
"HOSPITAL DEL NORTE","2022-02-07","","153.0375"
"HOSPITAL DEL NORTE","2022-02-06","","206.04583333"
"HOSPITAL DEL NORTE","2022-02-05","","194.76666667"
"HOSPITAL DEL NORTE","2022-02-04","","214.20416667"
"HOSPITAL DEL NORTE","2022-02-03","","262.33333333"
"HOSPITAL DEL NORTE","2022-02-02","","271.4125"
"HOSPITAL DEL NORTE","2022-02-01","","204.3375"
"HOSPITAL DEL NORTE","2022-01-31","","184.30833333"
"HOSPITAL DEL NORTE","2022-01-30","","206.9125"
"HOSPITAL DEL NORTE","2022-01-29","","216.24166667"
"HOSPITAL DEL NORTE","2022-01-28","","258.275"
"HOSPITAL DEL NORTE","2022-01-27","","217.2"
"HOSPITAL DEL NORTE","2022-01-26","","201.24166667"
"HOSPITAL DEL NORTE","2022-01-25","","224.40416667"
"HOSPITAL DEL NORTE","2022-01-24","","237.72916667"
"HOSPITAL DEL NORTE","2022-01-23","","210.74583333"
"HOSPITAL DEL NORTE","2022-01-22","","209.97083333"
"HOSPITAL DEL NORTE","2022-01-21","","247.6"
"HOSPITAL DEL NORTE","2022-01-20","","233.45833333"
"HOSPITAL DEL NORTE","2022-01-19","","227.55833333"
"HOSPITAL DEL NORTE","2022-01-18","","167.45833333"
"HOSPITAL DEL NORTE","2022-01-17","","199.82916667"
"HOSPITAL DEL NORTE","2022-01-16","","231.29583333"
"HOSPITAL DEL NORTE","2022-01-15","","235.32916667"
"HOSPITAL DEL NORTE","2022-01-14","","140.34583333"
"HOSPITAL DEL NORTE","2022-01-13","","186.60833333"
"HOSPITAL DEL NORTE","2022-01-12","","196.2375"
"HOSPITAL DEL NORTE","2022-01-11","","146.43333333"
"HOSPITAL DEL NORTE","2022-01-10","","213.80416667"
"HOSPITAL DEL NORTE","2022-01-09","","220.23333333"
"HOSPITAL DEL NORTE","2022-01-08","","232.30833333"
"HOSPITAL DEL NORTE","2022-01-07","","98.07916667"
"HOSPITAL DEL NORTE","2022-01-06","","258.07916667"
"HOSPITAL DEL NORTE","2022-01-05","","263.0"
"HOSPITAL DEL NORTE","2022-01-04","","255.55416667"
"HOSPITAL DEL NORTE","2022-01-03","","219.44583333"
"HOSPITAL DEL NORTE","2022-01-02","","245.25"
"HOSPITAL DEL NORTE","2022-01-01","","234.6125"
"HOSPITAL DEL NORTE","2021-12-31","","244.15"
"HOSPITAL DEL NORTE","2021-12-30","","227.75416667"
"HOSPITAL DEL NORTE","2021-12-29","","219.64166667"
"HOSPITAL DEL NORTE","2021-12-28","","224.0875"
"HOSPITAL DEL NORTE","2021-12-27","","181.73333333"
"HOSPITAL DEL NORTE","2021-12-26","","244.81666667"
"HOSPITAL DEL NORTE","2021-12-25","","196.12916667"
"HOSPITAL DEL NORTE","2021-12-24","","201.8625"
"HOSPITAL DEL NORTE","2021-12-23","","66.71666667"
"HOSPITAL DEL NORTE","2021-12-22","","122.0375"
"HOSPITAL DEL NORTE","2021-12-21","","120.04166667"
"HOSPITAL DEL NORTE","2021-12-20","","210.125"
"HOSPITAL DEL NORTE","2021-12-19","","211.22916667"
"HOSPITAL DEL NORTE","2021-12-18","","136.0"
"HOSPITAL DEL NORTE","2021-12-17","","192.30416667"
"HOSPITAL DEL NORTE","2021-12-16","","197.84166667"
"HOSPITAL DEL NORTE","2021-12-15","","209.2375"
"HOSPITAL DEL NORTE","2021-12-14","","210.93333333"
"HOSPITAL DEL NORTE","2021-12-13","","212.17916667"
"HOSPITAL DEL NORTE","2021-12-12","","237.9"
"HOSPITAL DEL NORTE","2021-12-11","","227.88333333"
"HOSPITAL DEL NORTE","2021-12-10","","230.13333333"
"HOSPITAL DEL NORTE","2021-12-09","","246.61666667"
"HOSPITAL DEL NORTE","2021-12-08","","232.39166667"
"HOSPITAL DEL NORTE","2021-12-07","","256.85416667"
"HOSPITAL DEL NORTE","2021-12-06","","227.7125"
"HOSPITAL DEL NORTE","2021-12-05","","225.29583333"
"HOSPITAL DEL NORTE","2021-12-04","","231.4625"
"HOSPITAL DEL NORTE","2021-12-03","","262.2125"
"HOSPITAL DEL NORTE","2021-12-02","","222.07916667"
"HOSPITAL DEL NORTE","2021-12-01","","275.35833333"
