"Estacion","Fecha inicial","Fecha final","O3"
"COLEGIO GAITÁN","2023-02-01","","46.3125"
"COLEGIO GAITÁN","2023-01-31","","47.51666667"
"COLEGIO GAITÁN","2023-01-30","","44.85"
"COLEGIO GAITÁN","2023-01-29","","48.94166667"
"COLEGIO GAITÁN","2023-01-28","","46.2"
"COLEGIO GAITÁN","2023-01-27","","45.175"
"COLEGIO GAITÁN","2023-01-26","","35.56666667"
"COLEGIO GAITÁN","2023-01-25","","33.03333333"
"COLEGIO GAITÁN","2023-01-24","","37.93043478"
"COLEGIO GAITÁN","2023-01-23","","35.70416667"
"COLEGIO GAITÁN","2023-01-22","","30.26666667"
"COLEGIO GAITÁN","2023-01-21","","40.59583333"
"COLEGIO GAITÁN","2023-01-20","","36.95"
"COLEGIO GAITÁN","2023-01-19","","31.725"
"COLEGIO GAITÁN","2023-01-18","","27.3"
"COLEGIO GAITÁN","2023-01-17","","17.16666667"
"COLEGIO GAITÁN","2023-01-16","","29.47391304"
"COLEGIO GAITÁN","2023-01-15","","30.25217391"
"COLEGIO GAITÁN","2023-01-14","","25.66666667"
"COLEGIO GAITÁN","2023-01-13","","23.32916667"
"COLEGIO GAITÁN","2023-01-12","","20.34782609"
"COLEGIO GAITÁN","2023-01-11","","25.98333333"
"COLEGIO GAITÁN","2023-01-10","","29.10416667"
"COLEGIO GAITÁN","2023-01-09","","23.50869565"
"COLEGIO GAITÁN","2023-01-08","","23.11818182"
"COLEGIO GAITÁN","2023-01-07","","19.97083333"
"COLEGIO GAITÁN","2023-01-06","","28.79583333"
"COLEGIO GAITÁN","2023-01-05","","24.25"
"COLEGIO GAITÁN","2023-01-04","","20.56956522"
"COLEGIO GAITÁN","2023-01-03","","20.92916667"
"COLEGIO GAITÁN","2023-01-02","","18.02916667"
"COLEGIO GAITÁN","2023-01-01","","34.16"
"COLEGIO GAITÁN","2022-12-31","","30.1"
"COLEGIO GAITÁN","2022-12-30","","31.75"
"COLEGIO GAITÁN","2022-12-29","","30.44583333"
"COLEGIO GAITÁN","2022-12-28","","39.52916667"
"COLEGIO GAITÁN","2022-12-27","","36.04583333"
"COLEGIO GAITÁN","2022-12-26","","32.67083333"
"COLEGIO GAITÁN","2022-12-25","","38.44166667"
"COLEGIO GAITÁN","2022-12-24","","36.05833333"
"COLEGIO GAITÁN","2022-12-23","","34.3875"
"COLEGIO GAITÁN","2022-12-22","","34.4875"
"COLEGIO GAITÁN","2022-12-21","","35.10416667"
"COLEGIO GAITÁN","2022-12-20","","33.13333333"
"COLEGIO GAITÁN","2022-12-19","","30.74583333"
"COLEGIO GAITÁN","2022-12-18","","22.93333333"
"COLEGIO GAITÁN","2022-12-17","","30.32083333"
"COLEGIO GAITÁN","2022-12-16","","28.9125"
"COLEGIO GAITÁN","2022-12-15","","20.675"
"COLEGIO GAITÁN","2022-12-14","","18.23333333"
"COLEGIO GAITÁN","2022-12-13","","28.36666667"
"COLEGIO GAITÁN","2022-12-12","","26.53333333"
"COLEGIO GAITÁN","2022-12-11","","21.29583333"
"COLEGIO GAITÁN","2022-12-10","","32.2"
"COLEGIO GAITÁN","2022-12-09","","34.7875"
"COLEGIO GAITÁN","2022-12-08","","31.72916667"
"COLEGIO GAITÁN","2022-12-07","","30.49166667"
"COLEGIO GAITÁN","2022-12-06","","26.45416667"
"COLEGIO GAITÁN","2022-12-05","","27.72916667"
"COLEGIO GAITÁN","2022-12-04","","27.77083333"
"COLEGIO GAITÁN","2022-12-03","","28.37916667"
"COLEGIO GAITÁN","2022-12-02","","24.82083333"
"COLEGIO GAITÁN","2022-12-01","","17.62083333"
"COLEGIO GAITÁN","2022-11-30","","18.6625"
"COLEGIO GAITÁN","2022-11-29","","25.5"
"COLEGIO GAITÁN","2022-11-28","","14.37826087"
"COLEGIO GAITÁN","2022-11-27","","4.1"
"COLEGIO GAITÁN","2022-11-26","","11.50714286"
"COLEGIO GAITÁN","2022-11-25","","17.25416667"
"COLEGIO GAITÁN","2022-11-24","","23.25833333"
"COLEGIO GAITÁN","2022-11-23","","26.35416667"
"COLEGIO GAITÁN","2022-11-22","","25.89166667"
"COLEGIO GAITÁN","2022-11-21","","16.62"
"COLEGIO GAITÁN","2022-11-20","","23.975"
"COLEGIO GAITÁN","2022-11-19","","23.2875"
"COLEGIO GAITÁN","2022-11-18","","12.1625"
"COLEGIO GAITÁN","2022-11-17","","13.77368421"
"COLEGIO GAITÁN","2022-11-16","","18.28095238"
"COLEGIO GAITÁN","2022-11-15","","16.63636364"
"COLEGIO GAITÁN","2022-11-14","","17.42916667"
"COLEGIO GAITÁN","2022-11-13","","12.65454545"
"COLEGIO GAITÁN","2022-11-12","","10.12"
"COLEGIO GAITÁN","2022-11-11","","14.76"
"COLEGIO GAITÁN","2022-11-10","","19.62916667"
"COLEGIO GAITÁN","2022-11-09","","22.81666667"
"COLEGIO GAITÁN","2022-11-08","","19.875"
"COLEGIO GAITÁN","2022-11-07","","20.32916667"
"COLEGIO GAITÁN","2022-11-06","","19.94166667"
"COLEGIO GAITÁN","2022-11-05","","22.35833333"
"COLEGIO GAITÁN","2022-11-04","","19.525"
"COLEGIO GAITÁN","2022-11-03","","19.07826087"
"COLEGIO GAITÁN","2022-11-02","","19.55416667"
"COLEGIO GAITÁN","2022-11-01","","24.37083333"
"COLEGIO GAITÁN","2022-10-31","","26.8875"
"COLEGIO GAITÁN","2022-10-30","","26.80454545"
"COLEGIO GAITÁN","2022-10-29","","21.5375"
"COLEGIO GAITÁN","2022-10-28","","20.7625"
"COLEGIO GAITÁN","2022-10-27","","16.49166667"
"COLEGIO GAITÁN","2022-10-26","","15.21666667"
"COLEGIO GAITÁN","2022-10-25","","31.425"
"COLEGIO GAITÁN","2022-10-24","","21.34583333"
"COLEGIO GAITÁN","2022-10-23","","21.62083333"
"COLEGIO GAITÁN","2022-10-22","","26.07083333"
"COLEGIO GAITÁN","2022-10-21","","24.08333333"
"COLEGIO GAITÁN","2022-10-20","","14.2"
"COLEGIO GAITÁN","2022-10-19","","24.37916667"
"COLEGIO GAITÁN","2022-10-18","","21.85416667"
"COLEGIO GAITÁN","2022-10-17","","24.69166667"
"COLEGIO GAITÁN","2022-10-16","","21.875"
"COLEGIO GAITÁN","2022-10-15","","18.36315789"
"COLEGIO GAITÁN","2022-10-14","","31.525"
"COLEGIO GAITÁN","2022-10-13","","25.76"
"COLEGIO GAITÁN","2022-10-12","","23.18571429"
"COLEGIO GAITÁN","2022-10-11","","24.10833333"
"COLEGIO GAITÁN","2022-10-10","","27.9"
"COLEGIO GAITÁN","2022-10-09","","29.09565217"
"COLEGIO GAITÁN","2022-10-08","","26.62916667"
"COLEGIO GAITÁN","2022-10-07","","25.30416667"
"COLEGIO GAITÁN","2022-10-06","","26.49583333"
"COLEGIO GAITÁN","2022-10-05","","30.31666667"
"COLEGIO GAITÁN","2022-10-04","","21.93809524"
"COLEGIO GAITÁN","2022-10-03","","26.16666667"
"COLEGIO GAITÁN","2022-10-02","","33.7"
"COLEGIO GAITÁN","2022-10-01","","34.62916667"
"COLEGIO GAITÁN","2022-09-30","","34.97083333"
"COLEGIO GAITÁN","2022-09-29","","45.0375"
"COLEGIO GAITÁN","2022-09-28","","34.15416667"
"COLEGIO GAITÁN","2022-09-27","","28.17083333"
"COLEGIO GAITÁN","2022-09-26","","21.0125"
"COLEGIO GAITÁN","2022-09-25","","36.92608696"
"COLEGIO GAITÁN","2022-09-24","","29.49583333"
"COLEGIO GAITÁN","2022-09-23","","28.94166667"
"COLEGIO GAITÁN","2022-09-22","","22.24583333"
"COLEGIO GAITÁN","2022-09-21","","24.2875"
"COLEGIO GAITÁN","2022-09-20","","20.35"
"COLEGIO GAITÁN","2022-09-19","","28.11666667"
"COLEGIO GAITÁN","2022-09-18","","30.02608696"
"COLEGIO GAITÁN","2022-09-17","","28.6625"
"COLEGIO GAITÁN","2022-09-16","","27.33333333"
"COLEGIO GAITÁN","2022-09-15","","29.32916667"
"COLEGIO GAITÁN","2022-09-14","","33.45833333"
"COLEGIO GAITÁN","2022-09-13","","25.39583333"
"COLEGIO GAITÁN","2022-09-12","","25.20416667"
"COLEGIO GAITÁN","2022-09-11","","27.90869565"
"COLEGIO GAITÁN","2022-09-10","","33.10833333"
"COLEGIO GAITÁN","2022-09-09","","32.52083333"
"COLEGIO GAITÁN","2022-09-08","","33.20416667"
"COLEGIO GAITÁN","2022-09-07","","30.6125"
"COLEGIO GAITÁN","2022-09-06","","20.0"
"COLEGIO GAITÁN","2022-09-05","","24.89166667"
"COLEGIO GAITÁN","2022-09-04","","23.45217391"
"COLEGIO GAITÁN","2022-09-03","","31.67083333"
"COLEGIO GAITÁN","2022-09-02","","25.05416667"
"COLEGIO GAITÁN","2022-09-01","","35.05"
"COLEGIO GAITÁN","2022-08-31","","33.325"
"COLEGIO GAITÁN","2022-08-30","","32.44166667"
"COLEGIO GAITÁN","2022-08-29","","29.79166667"
"COLEGIO GAITÁN","2022-08-28","","37.08695652"
"COLEGIO GAITÁN","2022-08-27","","32.0"
"COLEGIO GAITÁN","2022-08-26","","24.6875"
"COLEGIO GAITÁN","2022-08-25","","28.30833333"
"COLEGIO GAITÁN","2022-08-24","","28.55833333"
"COLEGIO GAITÁN","2022-08-23","","25.98636364"
"COLEGIO GAITÁN","2022-08-22","","24.42916667"
"COLEGIO GAITÁN","2022-08-21","","23.8125"
"COLEGIO GAITÁN","2022-08-20","","30.45416667"
"COLEGIO GAITÁN","2022-08-19","","33.50833333"
"COLEGIO GAITÁN","2022-08-18","","29.44347826"
"COLEGIO GAITÁN","2022-08-17","","21.38333333"
"COLEGIO GAITÁN","2022-08-16","","15.7"
"COLEGIO GAITÁN","2022-08-15","","21.25833333"
"COLEGIO GAITÁN","2022-08-14","","20.91666667"
"COLEGIO GAITÁN","2022-08-13","","22.67916667"
"COLEGIO GAITÁN","2022-08-12","","29.27083333"
"COLEGIO GAITÁN","2022-08-11","","25.55"
"COLEGIO GAITÁN","2022-08-10","","20.7125"
"COLEGIO GAITÁN","2022-08-09","","22.27916667"
"COLEGIO GAITÁN","2022-08-08","","26.3625"
"COLEGIO GAITÁN","2022-08-07","","22.3375"
"COLEGIO GAITÁN","2022-08-06","","17.57083333"
"COLEGIO GAITÁN","2022-08-05","","16.67916667"
"COLEGIO GAITÁN","2022-08-04","","22.87083333"
"COLEGIO GAITÁN","2022-08-03","","16.72916667"
"COLEGIO GAITÁN","2022-08-02","","9.95416667"
"COLEGIO GAITÁN","2022-08-01","","25.6"
"COLEGIO GAITÁN","2022-07-31","","32.43478261"
"COLEGIO GAITÁN","2022-07-30","","28.78333333"
"COLEGIO GAITÁN","2022-07-29","","22.64166667"
"COLEGIO GAITÁN","2022-07-28","","22.16666667"
"COLEGIO GAITÁN","2022-07-27","","18.26666667"
"COLEGIO GAITÁN","2022-07-26","","16.24166667"
"COLEGIO GAITÁN","2022-07-25","","16.5875"
"COLEGIO GAITÁN","2022-07-24","","23.06666667"
"COLEGIO GAITÁN","2022-07-23","","18.05"
"COLEGIO GAITÁN","2022-07-22","","16.64583333"
"COLEGIO GAITÁN","2022-07-21","","19.5875"
"COLEGIO GAITÁN","2022-07-20","","21.05833333"
"COLEGIO GAITÁN","2022-07-19","","22.00833333"
"COLEGIO GAITÁN","2022-07-18","","21.5"
"COLEGIO GAITÁN","2022-07-17","","21.9625"
"COLEGIO GAITÁN","2022-07-16","","23.52083333"
"COLEGIO GAITÁN","2022-07-15","","24.27083333"
"COLEGIO GAITÁN","2022-07-14","","19.64166667"
"COLEGIO GAITÁN","2022-07-13","","22.37083333"
"COLEGIO GAITÁN","2022-07-12","","20.51666667"
"COLEGIO GAITÁN","2022-07-11","","14.72916667"
"COLEGIO GAITÁN","2022-07-10","","24.42083333"
"COLEGIO GAITÁN","2022-07-09","","28.04583333"
"COLEGIO GAITÁN","2022-07-08","","21.15833333"
"COLEGIO GAITÁN","2022-07-07","","22.12083333"
"COLEGIO GAITÁN","2022-07-06","","13.95416667"
"COLEGIO GAITÁN","2022-07-05","","17.9"
"COLEGIO GAITÁN","2022-07-04","","17.725"
"COLEGIO GAITÁN","2022-07-03","","19.7375"
"COLEGIO GAITÁN","2022-07-02","","21.02916667"
"COLEGIO GAITÁN","2022-07-01","","19.33333333"
"COLEGIO GAITÁN","2022-06-30","","20.16956522"
"COLEGIO GAITÁN","2022-06-29","","12.4875"
"COLEGIO GAITÁN","2022-06-28","","21.6625"
"COLEGIO GAITÁN","2022-06-27","","24.45833333"
"COLEGIO GAITÁN","2022-06-26","","25.37916667"
"COLEGIO GAITÁN","2022-06-25","","19.71666667"
"COLEGIO GAITÁN","2022-06-24","","20.72916667"
"COLEGIO GAITÁN","2022-06-23","","23.99583333"
"COLEGIO GAITÁN","2022-06-22","","24.50416667"
"COLEGIO GAITÁN","2022-06-21","","14.90416667"
"COLEGIO GAITÁN","2022-06-20","","17.2125"
"COLEGIO GAITÁN","2022-06-19","","17.5375"
"COLEGIO GAITÁN","2022-06-18","","18.60833333"
"COLEGIO GAITÁN","2022-06-17","","15.62083333"
"COLEGIO GAITÁN","2022-06-16","","20.61666667"
"COLEGIO GAITÁN","2022-06-15","","13.79583333"
"COLEGIO GAITÁN","2022-06-14","","10.52083333"
"COLEGIO GAITÁN","2022-06-13","","11.1"
"COLEGIO GAITÁN","2022-06-06","","22.08"
"COLEGIO GAITÁN","2022-06-05","","19.1375"
"COLEGIO GAITÁN","2022-06-04","","22.25416667"
"COLEGIO GAITÁN","2022-06-03","","24.4375"
"COLEGIO GAITÁN","2022-06-02","","26.27083333"
"COLEGIO GAITÁN","2022-06-01","","26.35416667"
"COLEGIO GAITÁN","2022-05-31","","18.43913043"
"COLEGIO GAITÁN","2022-05-30","","25.39047619"
"COLEGIO GAITÁN","2022-05-29","","21.35"
"COLEGIO GAITÁN","2022-05-28","","24.37142857"
"COLEGIO GAITÁN","2022-05-27","","16.55238095"
"COLEGIO GAITÁN","2022-05-26","","12.76956522"
"COLEGIO GAITÁN","2022-05-25","","28.60416667"
"COLEGIO GAITÁN","2022-05-24","","31.94583333"
"COLEGIO GAITÁN","2022-05-23","","30.84166667"
"COLEGIO GAITÁN","2022-05-22","","34.07083333"
"COLEGIO GAITÁN","2022-05-21","","26.74166667"
"COLEGIO GAITÁN","2022-05-20","","27.65416667"
"COLEGIO GAITÁN","2022-05-19","","20.71904762"
"COLEGIO GAITÁN","2022-05-18","","14.35416667"
"COLEGIO GAITÁN","2022-05-17","","24.57916667"
"COLEGIO GAITÁN","2022-05-16","","23.47916667"
"COLEGIO GAITÁN","2022-05-15","","20.375"
"COLEGIO GAITÁN","2022-05-14","","19.175"
"COLEGIO GAITÁN","2022-05-13","","28.6875"
"COLEGIO GAITÁN","2022-05-12","","20.27916667"
"COLEGIO GAITÁN","2022-05-11","","24.3625"
"COLEGIO GAITÁN","2022-05-10","","25.31818182"
"COLEGIO GAITÁN","2022-05-09","","24.95238095"
"COLEGIO GAITÁN","2022-05-08","","21.625"
"COLEGIO GAITÁN","2022-05-07","","16.7"
"COLEGIO GAITÁN","2022-05-06","","17.96363636"
"COLEGIO GAITÁN","2022-05-05","","20.15833333"
"COLEGIO GAITÁN","2022-05-04","","37.26818182"
"COLEGIO GAITÁN","2022-05-03","","31.34782609"
"COLEGIO GAITÁN","2022-05-02","","22.45"
"COLEGIO GAITÁN","2022-05-01","","31.44117647"
"COLEGIO GAITÁN","2022-04-30","","24.88095238"
"COLEGIO GAITÁN","2022-04-29","","32.71666667"
"COLEGIO GAITÁN","2022-04-28","","21.2"
"COLEGIO GAITÁN","2022-04-27","","28.70833333"
"COLEGIO GAITÁN","2022-04-26","","25.0875"
"COLEGIO GAITÁN","2022-04-25","","22.40416667"
"COLEGIO GAITÁN","2022-04-24","","27.5125"
"COLEGIO GAITÁN","2022-04-23","","27.97916667"
"COLEGIO GAITÁN","2022-04-22","","23.38333333"
"COLEGIO GAITÁN","2022-04-21","","23.53333333"
"COLEGIO GAITÁN","2022-04-20","","19.6"
"COLEGIO GAITÁN","2022-04-19","","24.2"
"COLEGIO GAITÁN","2022-04-18","","21.88333333"
"COLEGIO GAITÁN","2022-04-17","","28.8"
"COLEGIO GAITÁN","2022-04-16","","30.1625"
"COLEGIO GAITÁN","2022-04-15","","35.54583333"
"COLEGIO GAITÁN","2022-04-14","","38.82083333"
"COLEGIO GAITÁN","2022-04-13","","37.77916667"
"COLEGIO GAITÁN","2022-04-12","","38.6125"
"COLEGIO GAITÁN","2022-04-11","","30.225"
"COLEGIO GAITÁN","2022-04-10","","30.56666667"
"COLEGIO GAITÁN","2022-04-09","","25.4625"
"COLEGIO GAITÁN","2022-04-08","","19.3125"
"COLEGIO GAITÁN","2022-04-07","","30.24583333"
"COLEGIO GAITÁN","2022-04-06","","36.75714286"
"COLEGIO GAITÁN","2022-04-05","","35.21666667"
"COLEGIO GAITÁN","2022-04-04","","37.00416667"
"COLEGIO GAITÁN","2022-04-03","","43.05416667"
"COLEGIO GAITÁN","2022-04-02","","37.125"
"COLEGIO GAITÁN","2022-04-01","","28.04583333"
"COLEGIO GAITÁN","2022-03-31","","7.12608696"
"COLEGIO GAITÁN","2022-03-30","","29.05"
"COLEGIO GAITÁN","2022-03-29","","33.65714286"
"COLEGIO GAITÁN","2022-03-28","","39.66666667"
"COLEGIO GAITÁN","2022-03-27","","36.54166667"
"COLEGIO GAITÁN","2022-03-26","","48.9625"
"COLEGIO GAITÁN","2022-03-25","","57.62916667"
"COLEGIO GAITÁN","2022-03-24","","50.02916667"
"COLEGIO GAITÁN","2022-03-23","","48.43"
"HOSPITAL DEL NORTE","2023-09-17","","29.46086957"
"HOSPITAL DEL NORTE","2023-09-16","","34.12083333"
"HOSPITAL DEL NORTE","2023-09-15","","31.57272727"
"HOSPITAL DEL NORTE","2023-09-14","","24.31666667"
"HOSPITAL DEL NORTE","2023-09-13","","28.5125"
"HOSPITAL DEL NORTE","2023-09-12","","24.40416667"
"HOSPITAL DEL NORTE","2023-09-11","","22.84583333"
"HOSPITAL DEL NORTE","2023-09-10","","22.76956522"
"HOSPITAL DEL NORTE","2023-09-09","","27.9625"
"HOSPITAL DEL NORTE","2023-09-08","","33.42083333"
"HOSPITAL DEL NORTE","2023-09-07","","37.675"
"HOSPITAL DEL NORTE","2023-09-06","","42.65"
"HOSPITAL DEL NORTE","2023-09-05","","29.9875"
"HOSPITAL DEL NORTE","2023-09-04","","27.64166667"
"HOSPITAL DEL NORTE","2023-09-03","","35.50434783"
"HOSPITAL DEL NORTE","2023-09-02","","37.68333333"
"HOSPITAL DEL NORTE","2023-09-01","","38.69583333"
"HOSPITAL DEL NORTE","2023-08-31","","34.84166667"
"HOSPITAL DEL NORTE","2023-08-30","","36.64166667"
"HOSPITAL DEL NORTE","2023-08-29","","43.67083333"
"HOSPITAL DEL NORTE","2023-08-28","","40.14166667"
"HOSPITAL DEL NORTE","2023-08-27","","38.90434783"
"HOSPITAL DEL NORTE","2023-08-26","","30.20833333"
"HOSPITAL DEL NORTE","2023-08-25","","19.74166667"
"HOSPITAL DEL NORTE","2023-08-24","","22.05"
"HOSPITAL DEL NORTE","2023-08-23","","24.09583333"
"HOSPITAL DEL NORTE","2023-08-22","","21.5375"
"HOSPITAL DEL NORTE","2023-08-21","","26.39583333"
"HOSPITAL DEL NORTE","2023-08-20","","25.51304348"
"HOSPITAL DEL NORTE","2023-08-19","","29.17083333"
"HOSPITAL DEL NORTE","2023-08-18","","22.14166667"
"HOSPITAL DEL NORTE","2023-08-17","","25.30416667"
"HOSPITAL DEL NORTE","2023-08-16","","20.6125"
"HOSPITAL DEL NORTE","2023-08-15","","21.0"
"HOSPITAL DEL NORTE","2023-08-14","","27.175"
"HOSPITAL DEL NORTE","2023-08-13","","26.9173913"
"HOSPITAL DEL NORTE","2023-08-12","","32.38333333"
"HOSPITAL DEL NORTE","2023-08-11","","29.39166667"
"HOSPITAL DEL NORTE","2023-08-10","","14.62631579"
"HOSPITAL DEL NORTE","2023-08-09","","19.31666667"
"HOSPITAL DEL NORTE","2023-08-08","","20.07083333"
"HOSPITAL DEL NORTE","2023-08-07","","21.20833333"
"HOSPITAL DEL NORTE","2023-08-06","","25.8173913"
"HOSPITAL DEL NORTE","2023-08-05","","25.81666667"
"HOSPITAL DEL NORTE","2023-08-04","","23.5"
"HOSPITAL DEL NORTE","2023-08-03","","29.77916667"
"HOSPITAL DEL NORTE","2023-08-02","","22.84583333"
"HOSPITAL DEL NORTE","2023-08-01","","15.05833333"
"HOSPITAL DEL NORTE","2023-07-31","","14.125"
"HOSPITAL DEL NORTE","2023-07-30","","25.82608696"
"HOSPITAL DEL NORTE","2023-07-29","","20.7125"
"HOSPITAL DEL NORTE","2023-07-28","","14.71666667"
"HOSPITAL DEL NORTE","2023-07-27","","17.92083333"
"HOSPITAL DEL NORTE","2023-07-26","","19.8"
"HOSPITAL DEL NORTE","2023-07-25","","19.55"
"HOSPITAL DEL NORTE","2023-07-24","","24.45416667"
"HOSPITAL DEL NORTE","2023-07-23","","23.94782609"
"HOSPITAL DEL NORTE","2023-07-22","","17.175"
"HOSPITAL DEL NORTE","2023-07-21","","20.95"
"HOSPITAL DEL NORTE","2023-07-20","","24.59166667"
"HOSPITAL DEL NORTE","2023-07-19","","20.3875"
"HOSPITAL DEL NORTE","2023-07-18","","14.85833333"
"HOSPITAL DEL NORTE","2023-07-17","","14.48333333"
"HOSPITAL DEL NORTE","2023-07-16","","15.27826087"
"HOSPITAL DEL NORTE","2023-07-15","","20.58333333"
"HOSPITAL DEL NORTE","2023-07-14","","13.14347826"
"HOSPITAL DEL NORTE","2023-07-13","","25.77916667"
"HOSPITAL DEL NORTE","2023-07-12","","17.44583333"
"HOSPITAL DEL NORTE","2023-07-11","","14.325"
"HOSPITAL DEL NORTE","2023-07-10","","20.81666667"
"HOSPITAL DEL NORTE","2023-07-09","","19.25652174"
"HOSPITAL DEL NORTE","2023-07-08","","10.47083333"
"HOSPITAL DEL NORTE","2023-07-07","","13.00869565"
"HOSPITAL DEL NORTE","2023-07-06","","16.44166667"
"HOSPITAL DEL NORTE","2023-07-05","","15.4375"
"HOSPITAL DEL NORTE","2023-07-04","","11.54166667"
"HOSPITAL DEL NORTE","2023-07-03","","14.55833333"
"HOSPITAL DEL NORTE","2023-07-02","","13.12272727"
"HOSPITAL DEL NORTE","2023-07-01","","16.22083333"
"HOSPITAL DEL NORTE","2023-06-30","","17.47916667"
"HOSPITAL DEL NORTE","2023-06-29","","17.34074074"
"HOSPITAL DEL NORTE","2023-06-28","","16.05833333"
"HOSPITAL DEL NORTE","2023-06-27","","16.1"
"HOSPITAL DEL NORTE","2023-06-26","","14.65"
"HOSPITAL DEL NORTE","2023-06-25","","13.84347826"
"HOSPITAL DEL NORTE","2023-06-24","","17.19583333"
"HOSPITAL DEL NORTE","2023-06-23","","13.50833333"
"HOSPITAL DEL NORTE","2023-06-22","","14.25"
"HOSPITAL DEL NORTE","2023-06-21","","17.87083333"
"HOSPITAL DEL NORTE","2023-06-20","","19.2625"
"HOSPITAL DEL NORTE","2023-06-19","","21.725"
"HOSPITAL DEL NORTE","2023-06-18","","13.66086957"
"HOSPITAL DEL NORTE","2023-06-17","","12.04166667"
"HOSPITAL DEL NORTE","2023-06-16","","15.71666667"
"HOSPITAL DEL NORTE","2023-06-15","","18.28333333"
"HOSPITAL DEL NORTE","2023-06-14","","21.94166667"
"HOSPITAL DEL NORTE","2023-06-13","","21.60833333"
"HOSPITAL DEL NORTE","2023-06-12","","16.675"
"HOSPITAL DEL NORTE","2023-06-11","","16.22173913"
"HOSPITAL DEL NORTE","2023-06-10","","11.4125"
"HOSPITAL DEL NORTE","2023-06-09","","12.8625"
"HOSPITAL DEL NORTE","2023-06-08","","11.29166667"
"HOSPITAL DEL NORTE","2023-06-07","","16.4125"
"HOSPITAL DEL NORTE","2023-06-06","","12.01666667"
"HOSPITAL DEL NORTE","2023-06-05","","11.30416667"
"HOSPITAL DEL NORTE","2023-06-04","","14.84347826"
"HOSPITAL DEL NORTE","2023-06-03","","19.3625"
"HOSPITAL DEL NORTE","2023-06-02","","12.47083333"
"HOSPITAL DEL NORTE","2023-06-01","","10.07916667"
"HOSPITAL DEL NORTE","2023-05-31","","17.89583333"
"HOSPITAL DEL NORTE","2023-05-30","","15.34583333"
"HOSPITAL DEL NORTE","2023-05-29","","16.17083333"
"HOSPITAL DEL NORTE","2023-05-28","","10.66956522"
"HOSPITAL DEL NORTE","2023-05-27","","19.46666667"
"HOSPITAL DEL NORTE","2023-05-26","","20.0"
"HOSPITAL DEL NORTE","2023-05-25","","15.4375"
"HOSPITAL DEL NORTE","2023-05-24","","16.00833333"
"HOSPITAL DEL NORTE","2023-05-23","","15.19583333"
"HOSPITAL DEL NORTE","2023-05-22","","17.51666667"
"HOSPITAL DEL NORTE","2023-05-21","","19.07826087"
"HOSPITAL DEL NORTE","2023-05-20","","17.29583333"
"HOSPITAL DEL NORTE","2023-05-19","","24.65833333"
"HOSPITAL DEL NORTE","2023-05-18","","25.95833333"
"HOSPITAL DEL NORTE","2023-05-17","","18.77916667"
"HOSPITAL DEL NORTE","2023-05-16","","14.51666667"
"HOSPITAL DEL NORTE","2023-05-15","","14.2875"
"HOSPITAL DEL NORTE","2023-05-14","","19.86086957"
"HOSPITAL DEL NORTE","2023-05-13","","27.47916667"
"HOSPITAL DEL NORTE","2023-05-12","","20.16666667"
"HOSPITAL DEL NORTE","2023-05-11","","26.02916667"
"HOSPITAL DEL NORTE","2023-05-10","","23.3125"
"HOSPITAL DEL NORTE","2023-05-09","","30.44166667"
"HOSPITAL DEL NORTE","2023-05-08","","26.725"
"HOSPITAL DEL NORTE","2023-05-07","","33.07391304"
"HOSPITAL DEL NORTE","2023-05-06","","43.95833333"
"HOSPITAL DEL NORTE","2023-05-05","","37.63333333"
"HOSPITAL DEL NORTE","2023-05-04","","42.72916667"
"HOSPITAL DEL NORTE","2023-05-03","","39.6125"
"HOSPITAL DEL NORTE","2023-05-02","","29.9625"
"HOSPITAL DEL NORTE","2023-05-01","","22.70833333"
"HOSPITAL DEL NORTE","2023-04-30","","16.6826087"
"HOSPITAL DEL NORTE","2023-04-29","","21.96666667"
"HOSPITAL DEL NORTE","2023-04-28","","18.1625"
"HOSPITAL DEL NORTE","2023-04-27","","21.91666667"
"HOSPITAL DEL NORTE","2023-04-26","","21.91666667"
"HOSPITAL DEL NORTE","2023-04-25","","28.42916667"
"HOSPITAL DEL NORTE","2023-04-24","","20.59166667"
"HOSPITAL DEL NORTE","2023-04-23","","24.04782609"
"HOSPITAL DEL NORTE","2023-04-22","","13.3"
"HOSPITAL DEL NORTE","2023-04-21","","16.8"
"HOSPITAL DEL NORTE","2023-04-20","","9.77222222"
"HOSPITAL DEL NORTE","2023-04-19","","22.85833333"
"HOSPITAL DEL NORTE","2023-04-18","","24.05416667"
"HOSPITAL DEL NORTE","2023-04-17","","24.37916667"
"HOSPITAL DEL NORTE","2023-04-16","","32.63478261"
"HOSPITAL DEL NORTE","2023-04-15","","30.76666667"
"HOSPITAL DEL NORTE","2023-04-14","","28.46666667"
"HOSPITAL DEL NORTE","2023-04-13","","19.8375"
"HOSPITAL DEL NORTE","2023-04-12","","21.9875"
"HOSPITAL DEL NORTE","2023-04-11","","21.14583333"
"HOSPITAL DEL NORTE","2023-04-10","","18.87894737"
"HOSPITAL DEL NORTE","2023-04-09","","27.39166667"
"HOSPITAL DEL NORTE","2023-04-08","","21.5625"
"HOSPITAL DEL NORTE","2023-04-07","","33.57916667"
"HOSPITAL DEL NORTE","2023-04-06","","26.6125"
"HOSPITAL DEL NORTE","2023-04-05","","24.27916667"
"HOSPITAL DEL NORTE","2023-04-04","","28.55"
