"Estacion","Fecha inicial","Fecha final","PLiquida"
"HOSPITAL DEL NORTE","2022-06-20","","0.325"
"HOSPITAL DEL NORTE","2022-06-19","","0.05"
"HOSPITAL DEL NORTE","2022-06-18","","0.01666667"
"HOSPITAL DEL NORTE","2022-06-17","","0.45"
"HOSPITAL DEL NORTE","2022-06-16","","0.09166667"
"HOSPITAL DEL NORTE","2022-06-15","","0.11666667"
"HOSPITAL DEL NORTE","2022-06-14","","0.08333333"
"HOSPITAL DEL NORTE","2022-06-13","","1.15"
"HOSPITAL DEL NORTE","2022-06-12","","0.0"
"HOSPITAL DEL NORTE","2022-06-11","","0.0"
"HOSPITAL DEL NORTE","2022-06-10","","0.0"
"HOSPITAL DEL NORTE","2022-06-09","","0.0"
"HOSPITAL DEL NORTE","2022-06-08","","0.0"
"HOSPITAL DEL NORTE","2022-06-07","","0.1"
"HOSPITAL DEL NORTE","2022-06-06","","0.03333333"
"HOSPITAL DEL NORTE","2022-06-05","","0.025"
"HOSPITAL DEL NORTE","2022-06-04","","0.21666667"
"HOSPITAL DEL NORTE","2022-06-03","","1.76666667"
"HOSPITAL DEL NORTE","2022-06-02","","0.18333333"
"HOSPITAL DEL NORTE","2022-06-01","","0.01666667"
"HOSPITAL DEL NORTE","2022-05-31","","0.08695652"
"HOSPITAL DEL NORTE","2022-05-30","","0.03333333"
"HOSPITAL DEL NORTE","2022-05-29","","0.06666667"
"HOSPITAL DEL NORTE","2022-05-28","","0.0"
"HOSPITAL DEL NORTE","2022-05-27","","0.00833333"
"HOSPITAL DEL NORTE","2022-05-26","","0.01666667"
"HOSPITAL DEL NORTE","2022-05-25","","0.4125"
"HOSPITAL DEL NORTE","2022-05-24","","0.0"
"HOSPITAL DEL NORTE","2022-05-23","","0.03333333"
"HOSPITAL DEL NORTE","2022-05-22","","0.01666667"
"HOSPITAL DEL NORTE","2022-05-21","","0.08333333"
"HOSPITAL DEL NORTE","2022-05-20","","0.00833333"
"HOSPITAL DEL NORTE","2022-05-19","","0.03333333"
"HOSPITAL DEL NORTE","2022-05-18","","0.25833333"
"HOSPITAL DEL NORTE","2022-05-17","","0.05"
"HOSPITAL DEL NORTE","2022-05-16","","0.0"
"HOSPITAL DEL NORTE","2022-05-15","","0.00833333"
"HOSPITAL DEL NORTE","2022-05-14","","0.0"
"HOSPITAL DEL NORTE","2022-05-13","","0.0"
"HOSPITAL DEL NORTE","2022-05-12","","0.06666667"
"HOSPITAL DEL NORTE","2022-05-11","","0.36666667"
"HOSPITAL DEL NORTE","2022-05-10","","0.0"
"HOSPITAL DEL NORTE","2022-05-09","","0.0"
"HOSPITAL DEL NORTE","2022-05-08","","0.0"
"HOSPITAL DEL NORTE","2022-05-07","","0.01666667"
"HOSPITAL DEL NORTE","2022-05-06","","1.52083333"
"HOSPITAL DEL NORTE","2022-05-05","","0.7125"
"HOSPITAL DEL NORTE","2022-05-04","","0.0"
"HOSPITAL DEL NORTE","2022-05-03","","0.0"
"HOSPITAL DEL NORTE","2022-05-02","","0.0"
"HOSPITAL DEL NORTE","2022-05-01","","0.0"
"HOSPITAL DEL NORTE","2022-04-30","","0.31304348"
"HOSPITAL DEL NORTE","2022-04-29","","0.13333333"
"HOSPITAL DEL NORTE","2022-04-28","","0.30416667"
"HOSPITAL DEL NORTE","2022-04-27","","0.0"
"HOSPITAL DEL NORTE","2022-04-26","","0.01666667"
"HOSPITAL DEL NORTE","2022-04-25","","0.1375"
"HOSPITAL DEL NORTE","2022-04-24","","0.0"
"HOSPITAL DEL NORTE","2022-04-23","","0.00833333"
"HOSPITAL DEL NORTE","2022-04-22","","1.69583333"
"HOSPITAL DEL NORTE","2022-04-21","","0.55416667"
"HOSPITAL DEL NORTE","2022-04-20","","0.0"
"HOSPITAL DEL NORTE","2022-04-19","","0.8"
"HOSPITAL DEL NORTE","2022-04-18","","0.01666667"
"HOSPITAL DEL NORTE","2022-04-17","","0.2"
"HOSPITAL DEL NORTE","2022-04-16","","0.0"
"HOSPITAL DEL NORTE","2022-04-15","","0.0"
"HOSPITAL DEL NORTE","2022-04-14","","0.0"
"HOSPITAL DEL NORTE","2022-04-13","","0.0"
"HOSPITAL DEL NORTE","2022-04-12","","0.0"
"HOSPITAL DEL NORTE","2022-04-11","","0.0"
"HOSPITAL DEL NORTE","2022-04-10","","0.0"
"HOSPITAL DEL NORTE","2022-04-09","","0.0"
"HOSPITAL DEL NORTE","2022-04-08","","0.01666667"
"HOSPITAL DEL NORTE","2022-04-07","","1.87916667"
"HOSPITAL DEL NORTE","2022-04-06","","0.0"
"HOSPITAL DEL NORTE","2022-04-05","","0.00833333"
"HOSPITAL DEL NORTE","2022-04-04","","1.27916667"
"HOSPITAL DEL NORTE","2022-04-03","","0.04166667"
"HOSPITAL DEL NORTE","2022-04-02","","0.10833333"
"HOSPITAL DEL NORTE","2022-04-01","","2.50416667"
"HOSPITAL DEL NORTE","2022-03-31","","0.0"
"HOSPITAL DEL NORTE","2022-03-30","","0.0"
"HOSPITAL DEL NORTE","2022-03-29","","0.00833333"
"HOSPITAL DEL NORTE","2022-03-28","","0.0"
"HOSPITAL DEL NORTE","2022-03-27","","0.0"
"HOSPITAL DEL NORTE","2022-03-26","","0.75"
"HOSPITAL DEL NORTE","2022-03-25","","1.82083333"
"HOSPITAL DEL NORTE","2022-03-24","","0.25"
"HOSPITAL DEL NORTE","2022-03-23","","0.0"
"HOSPITAL DEL NORTE","2022-03-22","","0.00833333"
"HOSPITAL DEL NORTE","2022-03-21","","0.075"
"HOSPITAL DEL NORTE","2022-03-20","","0.0"
"HOSPITAL DEL NORTE","2022-03-19","","0.0"
"HOSPITAL DEL NORTE","2022-03-18","","0.0"
"HOSPITAL DEL NORTE","2022-03-17","","0.0"
"HOSPITAL DEL NORTE","2022-03-16","","0.15833333"
"HOSPITAL DEL NORTE","2022-03-15","","0.1"
"HOSPITAL DEL NORTE","2022-03-14","","0.0"
"HOSPITAL DEL NORTE","2022-03-13","","0.00833333"
"HOSPITAL DEL NORTE","2022-03-12","","0.01666667"
"HOSPITAL DEL NORTE","2022-03-11","","0.05"
"HOSPITAL DEL NORTE","2022-03-10","","0.0"
"HOSPITAL DEL NORTE","2022-03-09","","0.0"
"HOSPITAL DEL NORTE","2022-03-08","","0.075"
"HOSPITAL DEL NORTE","2022-03-07","","0.175"
"HOSPITAL DEL NORTE","2022-03-06","","0.05"
"HOSPITAL DEL NORTE","2022-03-05","","0.0"
"HOSPITAL DEL NORTE","2022-03-04","","0.0"
"HOSPITAL DEL NORTE","2022-03-03","","0.00833333"
"HOSPITAL DEL NORTE","2022-03-02","","0.2"
"HOSPITAL DEL NORTE","2022-03-01","","0.025"
"HOSPITAL DEL NORTE","2022-02-28","","0.18695652"
"HOSPITAL DEL NORTE","2022-02-27","","0.29583333"
"HOSPITAL DEL NORTE","2022-02-26","","0.14583333"
"HOSPITAL DEL NORTE","2022-02-25","","0.0"
"HOSPITAL DEL NORTE","2022-02-24","","0.0"
"HOSPITAL DEL NORTE","2022-02-23","","0.01666667"
"HOSPITAL DEL NORTE","2022-02-22","","0.0"
"HOSPITAL DEL NORTE","2022-02-21","","0.0"
"HOSPITAL DEL NORTE","2022-02-20","","0.00833333"
"HOSPITAL DEL NORTE","2022-02-19","","0.09166667"
"HOSPITAL DEL NORTE","2022-02-18","","0.10833333"
"HOSPITAL DEL NORTE","2022-02-17","","0.0"
"HOSPITAL DEL NORTE","2022-02-16","","0.0"
"HOSPITAL DEL NORTE","2022-02-15","","0.01666667"
"HOSPITAL DEL NORTE","2022-02-14","","2.62916667"
"HOSPITAL DEL NORTE","2022-02-13","","0.16666667"
"HOSPITAL DEL NORTE","2022-02-12","","0.0"
"HOSPITAL DEL NORTE","2022-02-11","","0.0"
"HOSPITAL DEL NORTE","2022-02-10","","0.14583333"
"HOSPITAL DEL NORTE","2022-02-09","","0.0"
"HOSPITAL DEL NORTE","2022-02-08","","0.61666667"
"HOSPITAL DEL NORTE","2022-02-07","","3.40833333"
"HOSPITAL DEL NORTE","2022-02-06","","0.10833333"
"HOSPITAL DEL NORTE","2022-02-05","","0.075"
"HOSPITAL DEL NORTE","2022-02-04","","0.27916667"
"HOSPITAL DEL NORTE","2022-02-03","","0.0"
"HOSPITAL DEL NORTE","2022-02-02","","0.0"
"HOSPITAL DEL NORTE","2022-02-01","","0.0"
"HOSPITAL DEL NORTE","2022-01-31","","0.0"
"HOSPITAL DEL NORTE","2022-01-30","","0.0"
"HOSPITAL DEL NORTE","2022-01-29","","1.6875"
"HOSPITAL DEL NORTE","2022-01-28","","0.1"
"HOSPITAL DEL NORTE","2022-01-27","","0.0"
"HOSPITAL DEL NORTE","2022-01-26","","0.00833333"
"HOSPITAL DEL NORTE","2022-01-25","","0.10833333"
"HOSPITAL DEL NORTE","2022-01-24","","0.0"
"HOSPITAL DEL NORTE","2022-01-23","","0.0"
"HOSPITAL DEL NORTE","2022-01-22","","0.00833333"
"HOSPITAL DEL NORTE","2022-01-21","","0.05"
"HOSPITAL DEL NORTE","2022-01-20","","0.0"
"HOSPITAL DEL NORTE","2022-01-19","","0.0"
"HOSPITAL DEL NORTE","2022-01-18","","0.0"
"HOSPITAL DEL NORTE","2022-01-17","","0.03333333"
"HOSPITAL DEL NORTE","2022-01-16","","0.0"
"HOSPITAL DEL NORTE","2022-01-15","","0.0"
"HOSPITAL DEL NORTE","2022-01-14","","0.15833333"
"HOSPITAL DEL NORTE","2022-01-13","","0.0"
"HOSPITAL DEL NORTE","2022-01-12","","0.0"
"HOSPITAL DEL NORTE","2022-01-11","","0.0"
"HOSPITAL DEL NORTE","2022-01-10","","0.04166667"
"HOSPITAL DEL NORTE","2022-01-09","","0.175"
"HOSPITAL DEL NORTE","2022-01-08","","0.0"
"HOSPITAL DEL NORTE","2022-01-07","","0.0"
"HOSPITAL DEL NORTE","2022-01-06","","0.0"
"HOSPITAL DEL NORTE","2022-01-05","","0.0"
"HOSPITAL DEL NORTE","2022-01-04","","0.0"
"HOSPITAL DEL NORTE","2022-01-03","","0.0"
"HOSPITAL DEL NORTE","2022-01-02","","0.0"
"HOSPITAL DEL NORTE","2022-01-01","","0.0"
"HOSPITAL DEL NORTE","2021-12-31","","0.0"
"HOSPITAL DEL NORTE","2021-12-30","","0.0"
"HOSPITAL DEL NORTE","2021-12-29","","0.7375"
"HOSPITAL DEL NORTE","2021-12-28","","0.0"
"HOSPITAL DEL NORTE","2021-12-27","","0.52083333"
"HOSPITAL DEL NORTE","2021-12-26","","0.0"
"HOSPITAL DEL NORTE","2021-12-25","","0.0"
"HOSPITAL DEL NORTE","2021-12-24","","0.0"
"HOSPITAL DEL NORTE","2021-12-23","","0.875"
"HOSPITAL DEL NORTE","2021-12-22","","1.7375"
"HOSPITAL DEL NORTE","2021-12-21","","1.27083333"
"HOSPITAL DEL NORTE","2021-12-20","","0.05"
"HOSPITAL DEL NORTE","2021-12-19","","0.175"
"HOSPITAL DEL NORTE","2021-12-18","","0.0"
"HOSPITAL DEL NORTE","2021-12-17","","0.05"
"HOSPITAL DEL NORTE","2021-12-16","","0.0"
"HOSPITAL DEL NORTE","2021-12-15","","0.0"
"HOSPITAL DEL NORTE","2021-12-14","","0.0"
"HOSPITAL DEL NORTE","2021-12-13","","0.8125"
"HOSPITAL DEL NORTE","2021-12-12","","0.0"
"HOSPITAL DEL NORTE","2021-12-11","","0.0"
"HOSPITAL DEL NORTE","2021-12-10","","0.0"
"HOSPITAL DEL NORTE","2021-12-09","","0.0"
"HOSPITAL DEL NORTE","2021-12-08","","0.0"
"HOSPITAL DEL NORTE","2021-12-07","","0.0"
"HOSPITAL DEL NORTE","2021-12-06","","0.0"
"HOSPITAL DEL NORTE","2021-12-05","","0.0"
"HOSPITAL DEL NORTE","2021-12-04","","0.0"
"HOSPITAL DEL NORTE","2021-12-03","","0.0"
"HOSPITAL DEL NORTE","2021-12-02","","0.0"
"HOSPITAL DEL NORTE","2021-12-01","","1.37916667"
