"Estacion","Fecha inicial","Fecha final","VViento"
"COLEGIO GAITÁN","2023-08-04","","1.209875"
"COLEGIO GAITÁN","2023-08-03","","1.56495833"
"COLEGIO GAITÁN","2023-08-02","","1.41370833"
"COLEGIO GAITÁN","2023-08-01","","1.2715"
"COLEGIO GAITÁN","2023-07-31","","1.65825"
"COLEGIO GAITÁN","2023-07-30","","1.26134783"
"COLEGIO GAITÁN","2023-07-29","","1.321125"
"COLEGIO GAITÁN","2023-07-28","","1.41608333"
"COLEGIO GAITÁN","2023-07-27","","1.29016667"
"COLEGIO GAITÁN","2023-07-26","","1.31145833"
"COLEGIO GAITÁN","2023-07-25","","1.38883333"
"COLEGIO GAITÁN","2023-07-24","","1.45704167"
"COLEGIO GAITÁN","2023-07-23","","1.19530435"
"COLEGIO GAITÁN","2023-07-22","","1.321125"
"COLEGIO GAITÁN","2023-07-21","","1.41608333"
"COLEGIO GAITÁN","2023-07-20","","1.29016667"
"COLEGIO GAITÁN","2023-07-19","","1.31145833"
"COLEGIO GAITÁN","2023-07-18","","1.38883333"
"COLEGIO GAITÁN","2023-07-17","","1.45704167"
"COLEGIO GAITÁN","2023-07-16","","1.28304348"
"COLEGIO GAITÁN","2023-07-15","","1.45629167"
"COLEGIO GAITÁN","2023-07-14","","0.96743478"
"COLEGIO GAITÁN","2023-07-13","","1.392375"
"COLEGIO GAITÁN","2023-07-12","","1.45129167"
"COLEGIO GAITÁN","2023-07-11","","1.26395833"
"COLEGIO GAITÁN","2023-07-10","","1.119625"
"COLEGIO GAITÁN","2023-07-09","","1.24369565"
"COLEGIO GAITÁN","2023-07-08","","1.10045833"
"COLEGIO GAITÁN","2023-07-07","","1.77352174"
"COLEGIO GAITÁN","2023-07-06","","1.21029167"
"COLEGIO GAITÁN","2023-07-05","","1.31925"
"COLEGIO GAITÁN","2023-07-04","","1.408625"
"COLEGIO GAITÁN","2023-07-03","","1.32275"
"COLEGIO GAITÁN","2023-07-02","","1.35022727"
"COLEGIO GAITÁN","2023-07-01","","1.38616667"
"COLEGIO GAITÁN","2023-06-30","","1.41616667"
"COLEGIO GAITÁN","2023-06-29","","1.43388889"
"COLEGIO GAITÁN","2023-06-28","","1.51670833"
"COLEGIO GAITÁN","2023-06-27","","1.36066667"
"COLEGIO GAITÁN","2023-06-26","","1.154"
"COLEGIO GAITÁN","2023-06-25","","1.27465217"
"COLEGIO GAITÁN","2023-06-24","","1.67379167"
"COLEGIO GAITÁN","2023-06-23","","1.43754167"
"COLEGIO GAITÁN","2023-06-22","","1.40133333"
"COLEGIO GAITÁN","2023-06-21","","1.31216667"
"COLEGIO GAITÁN","2023-06-20","","1.36007143"
"COLEGIO GAITÁN","2023-06-19","","1.0115"
"COLEGIO GAITÁN","2023-06-18","","1.557"
"COLEGIO GAITÁN","2023-06-16","","1.26011111"
"COLEGIO GAITÁN","2023-06-15","","1.36216667"
"COLEGIO GAITÁN","2023-06-14","","1.35379167"
"COLEGIO GAITÁN","2023-06-13","","1.355375"
"COLEGIO GAITÁN","2023-06-12","","1.37795833"
"COLEGIO GAITÁN","2023-06-11","","1.49059091"
"COLEGIO GAITÁN","2023-06-10","","1.42458333"
"COLEGIO GAITÁN","2023-06-09","","1.221625"
"COLEGIO GAITÁN","2023-06-08","","1.41679167"
"COLEGIO GAITÁN","2023-06-07","","1.336125"
"COLEGIO GAITÁN","2023-06-06","","1.16304167"
"COLEGIO GAITÁN","2023-06-05","","1.39229167"
"COLEGIO GAITÁN","2023-06-04","","1.57778261"
"COLEGIO GAITÁN","2023-06-03","","1.486375"
"COLEGIO GAITÁN","2023-06-02","","1.181625"
"COLEGIO GAITÁN","2023-06-01","","1.32825"
"COLEGIO GAITÁN","2023-05-31","","1.53445833"
"COLEGIO GAITÁN","2023-05-30","","1.56866667"
"COLEGIO GAITÁN","2023-05-29","","1.55195833"
"COLEGIO GAITÁN","2023-05-28","","1.28043478"
"COLEGIO GAITÁN","2023-05-27","","1.80991667"
"COLEGIO GAITÁN","2023-05-26","","1.74925"
"COLEGIO GAITÁN","2023-05-25","","1.42554167"
"COLEGIO GAITÁN","2023-05-24","","1.289625"
"COLEGIO GAITÁN","2023-05-23","","1.29316667"
"COLEGIO GAITÁN","2023-05-22","","1.55116667"
"COLEGIO GAITÁN","2023-05-21","","1.51556522"
"COLEGIO GAITÁN","2023-05-20","","1.391375"
"COLEGIO GAITÁN","2023-05-19","","1.64225"
"COLEGIO GAITÁN","2023-05-18","","1.64054167"
"COLEGIO GAITÁN","2023-05-17","","1.564625"
"COLEGIO GAITÁN","2023-05-16","","1.35579167"
"COLEGIO GAITÁN","2023-05-15","","1.34070833"
"COLEGIO GAITÁN","2023-05-14","","1.4136087"
"COLEGIO GAITÁN","2023-05-13","","1.8365"
"COLEGIO GAITÁN","2023-05-12","","1.555"
"COLEGIO GAITÁN","2023-05-11","","1.52854167"
"COLEGIO GAITÁN","2023-05-10","","1.55970833"
"COLEGIO GAITÁN","2023-05-09","","1.38670833"
"COLEGIO GAITÁN","2023-05-08","","1.304375"
"COLEGIO GAITÁN","2023-05-07","","1.38782609"
"COLEGIO GAITÁN","2023-05-06","","1.330875"
"COLEGIO GAITÁN","2023-05-05","","1.46054167"
"COLEGIO GAITÁN","2023-05-04","","1.48395833"
"COLEGIO GAITÁN","2023-05-03","","1.41625"
"COLEGIO GAITÁN","2023-05-02","","1.36416667"
"COLEGIO GAITÁN","2023-05-01","","1.40095833"
"COLEGIO GAITÁN","2023-04-30","","1.46878261"
"COLEGIO GAITÁN","2023-04-29","","1.4675"
"COLEGIO GAITÁN","2023-04-28","","1.67754167"
"COLEGIO GAITÁN","2023-04-27","","1.46558333"
"COLEGIO GAITÁN","2023-04-26","","1.58316667"
"COLEGIO GAITÁN","2023-04-25","","1.4305"
"COLEGIO GAITÁN","2023-04-24","","1.45104167"
"COLEGIO GAITÁN","2023-04-23","","1.43052174"
"COLEGIO GAITÁN","2023-04-22","","1.142875"
"COLEGIO GAITÁN","2023-04-21","","1.41175"
"COLEGIO GAITÁN","2023-04-20","","1.42204167"
"COLEGIO GAITÁN","2023-04-19","","1.447625"
"COLEGIO GAITÁN","2023-04-18","","1.50795833"
"COLEGIO GAITÁN","2023-04-17","","1.4965"
"COLEGIO GAITÁN","2023-04-16","","1.67378261"
"COLEGIO GAITÁN","2023-04-15","","1.728"
"COLEGIO GAITÁN","2023-04-14","","1.56833333"
"COLEGIO GAITÁN","2023-04-13","","1.22241667"
"COLEGIO GAITÁN","2023-04-12","","1.544375"
"COLEGIO GAITÁN","2023-04-11","","1.57845833"
"COLEGIO GAITÁN","2023-04-10","","1.44384211"
"COLEGIO GAITÁN","2023-04-09","","1.42291667"
"COLEGIO GAITÁN","2023-04-08","","1.56954167"
"COLEGIO GAITÁN","2023-04-07","","1.346125"
"COLEGIO GAITÁN","2023-04-06","","1.672125"
"COLEGIO GAITÁN","2023-04-05","","1.2715"
"COLEGIO GAITÁN","2023-04-04","","1.46245833"
"COLEGIO GAITÁN","2023-04-03","","1.453"
"COLEGIO GAITÁN","2023-04-02","","1.46286957"
"COLEGIO GAITÁN","2023-04-01","","1.43866667"
"COLEGIO GAITÁN","2023-03-31","","1.554625"
"COLEGIO GAITÁN","2023-03-30","","1.44879167"
"COLEGIO GAITÁN","2023-03-29","","1.28758333"
"COLEGIO GAITÁN","2023-03-28","","1.66170833"
"COLEGIO GAITÁN","2023-03-27","","1.67220833"
"COLEGIO GAITÁN","2023-03-26","","1.4605"
"COLEGIO GAITÁN","2023-03-25","","1.59754167"
"COLEGIO GAITÁN","2023-03-24","","1.456125"
"COLEGIO GAITÁN","2023-03-23","","1.36591667"
"COLEGIO GAITÁN","2023-03-22","","1.61054167"
"COLEGIO GAITÁN","2023-03-21","","1.46095833"
"COLEGIO GAITÁN","2023-03-20","","1.577875"
"COLEGIO GAITÁN","2023-03-19","","1.47579167"
"COLEGIO GAITÁN","2023-03-18","","1.65204167"
"COLEGIO GAITÁN","2023-03-17","","1.45033333"
"COLEGIO GAITÁN","2023-03-16","","1.536625"
"COLEGIO GAITÁN","2023-03-15","","1.48095833"
"COLEGIO GAITÁN","2023-03-14","","1.42354167"
"COLEGIO GAITÁN","2023-03-13","","1.25770833"
"COLEGIO GAITÁN","2023-03-12","","0.974375"
"COLEGIO GAITÁN","2023-03-11","","0.87558333"
"COLEGIO GAITÁN","2023-03-10","","1.459875"
"COLEGIO GAITÁN","2023-03-09","","1.1455"
"COLEGIO GAITÁN","2023-03-08","","1.37508333"
"COLEGIO GAITÁN","2023-03-07","","1.50616667"
"COLEGIO GAITÁN","2023-03-06","","1.5855"
"COLEGIO GAITÁN","2023-03-05","","1.46295652"
"COLEGIO GAITÁN","2023-03-04","","1.26145833"
"COLEGIO GAITÁN","2023-03-03","","1.61829167"
"COLEGIO GAITÁN","2023-03-02","","1.37770833"
"COLEGIO GAITÁN","2023-03-01","","1.65454167"
"COLEGIO GAITÁN","2023-02-28","","1.77025"
"COLEGIO GAITÁN","2023-02-27","","1.968375"
"COLEGIO GAITÁN","2023-02-26","","1.58043478"
"COLEGIO GAITÁN","2023-02-25","","1.62120833"
"COLEGIO GAITÁN","2023-02-24","","1.53920833"
"COLEGIO GAITÁN","2023-02-23","","1.40458333"
"COLEGIO GAITÁN","2023-02-22","","1.225375"
"COLEGIO GAITÁN","2023-02-21","","1.68295833"
"COLEGIO GAITÁN","2023-02-20","","1.599125"
"COLEGIO GAITÁN","2023-02-19","","1.558"
"COLEGIO GAITÁN","2023-02-18","","1.73429167"
"COLEGIO GAITÁN","2023-02-17","","1.49354167"
"COLEGIO GAITÁN","2023-02-16","","1.31904167"
"COLEGIO GAITÁN","2023-02-15","","1.55866667"
"COLEGIO GAITÁN","2023-02-14","","1.38468182"
"COLEGIO GAITÁN","2023-02-13","","1.49375"
"COLEGIO GAITÁN","2023-02-12","","1.59854167"
"COLEGIO GAITÁN","2023-02-11","","1.57925"
"COLEGIO GAITÁN","2023-02-10","","1.545"
"COLEGIO GAITÁN","2023-02-09","","1.53195833"
"COLEGIO GAITÁN","2023-02-08","","1.77629167"
"COLEGIO GAITÁN","2023-02-07","","1.78491667"
"COLEGIO GAITÁN","2023-02-06","","1.34891304"
"COLEGIO GAITÁN","2023-02-05","","1.4585"
"COLEGIO GAITÁN","2023-02-04","","1.536"
"COLEGIO GAITÁN","2023-02-03","","1.51133333"
"COLEGIO GAITÁN","2023-02-02","","1.41091667"
"COLEGIO GAITÁN","2023-02-01","","1.54695833"
"COLEGIO GAITÁN","2023-01-31","","1.48129167"
"COLEGIO GAITÁN","2023-01-30","","1.50025"
"COLEGIO GAITÁN","2023-01-29","","1.52220833"
"COLEGIO GAITÁN","2023-01-28","","1.402"
"COLEGIO GAITÁN","2023-01-27","","1.55241667"
"COLEGIO GAITÁN","2023-01-26","","1.37508333"
"COLEGIO GAITÁN","2023-01-25","","1.25945833"
"COLEGIO GAITÁN","2023-01-24","","1.19817391"
"COLEGIO GAITÁN","2023-01-23","","1.31116667"
"COLEGIO GAITÁN","2023-01-22","","1.33741667"
"COLEGIO GAITÁN","2023-01-21","","1.52354167"
"COLEGIO GAITÁN","2023-01-20","","1.64804167"
"COLEGIO GAITÁN","2023-01-19","","1.444875"
"COLEGIO GAITÁN","2023-01-18","","1.53129167"
"COLEGIO GAITÁN","2023-01-17","","1.45220833"
"COLEGIO GAITÁN","2023-01-16","","1.65404348"
"COLEGIO GAITÁN","2023-01-15","","1.60508696"
"COLEGIO GAITÁN","2023-01-14","","1.44583333"
"COLEGIO GAITÁN","2023-01-13","","1.52916667"
"COLEGIO GAITÁN","2023-01-12","","1.40434783"
"COLEGIO GAITÁN","2023-01-11","","1.37083333"
"COLEGIO GAITÁN","2023-01-10","","1.35416667"
"COLEGIO GAITÁN","2023-01-09","","1.33478261"
"COLEGIO GAITÁN","2023-01-08","","1.32608696"
"COLEGIO GAITÁN","2023-01-07","","1.1875"
"COLEGIO GAITÁN","2023-01-06","","1.2375"
"COLEGIO GAITÁN","2023-01-05","","1.3"
"COLEGIO GAITÁN","2023-01-04","","1.32608696"
"COLEGIO GAITÁN","2023-01-03","","1.25833333"
"COLEGIO GAITÁN","2023-01-02","","1.35"
"COLEGIO GAITÁN","2023-01-01","","1.425"
"COLEGIO GAITÁN","2022-12-31","","1.43043478"
"COLEGIO GAITÁN","2022-12-30","","1.34166667"
"COLEGIO GAITÁN","2022-12-29","","1.5"
"COLEGIO GAITÁN","2022-12-28","","1.43333333"
"COLEGIO GAITÁN","2022-12-27","","1.42916667"
"COLEGIO GAITÁN","2022-12-26","","1.3625"
"COLEGIO GAITÁN","2022-12-25","","1.39583333"
"COLEGIO GAITÁN","2022-12-24","","1.37916667"
"COLEGIO GAITÁN","2022-12-23","","1.34166667"
"COLEGIO GAITÁN","2022-12-22","","1.3"
"COLEGIO GAITÁN","2022-12-21","","1.35833333"
"COLEGIO GAITÁN","2022-12-20","","1.35416667"
"COLEGIO GAITÁN","2022-12-19","","1.3875"
"COLEGIO GAITÁN","2022-12-18","","1.2875"
"COLEGIO GAITÁN","2022-12-17","","1.2375"
"COLEGIO GAITÁN","2022-12-16","","1.3375"
"COLEGIO GAITÁN","2022-12-15","","1.30833333"
"COLEGIO GAITÁN","2022-12-14","","1.29166667"
"COLEGIO GAITÁN","2022-12-13","","1.4"
"COLEGIO GAITÁN","2022-12-12","","1.43333333"
"COLEGIO GAITÁN","2022-12-11","","1.40416667"
"COLEGIO GAITÁN","2022-12-10","","1.43333333"
"COLEGIO GAITÁN","2022-12-09","","1.30416667"
"COLEGIO GAITÁN","2022-12-08","","1.3375"
"COLEGIO GAITÁN","2022-12-07","","1.52916667"
"COLEGIO GAITÁN","2022-12-06","","1.44583333"
"COLEGIO GAITÁN","2022-12-05","","1.40833333"
"COLEGIO GAITÁN","2022-12-04","","1.39583333"
"COLEGIO GAITÁN","2022-12-03","","1.34166667"
"COLEGIO GAITÁN","2022-12-02","","1.37083333"
"COLEGIO GAITÁN","2022-12-01","","1.30833333"
"COLEGIO GAITÁN","2022-11-30","","1.3875"
"COLEGIO GAITÁN","2022-11-29","","1.34583333"
"COLEGIO GAITÁN","2022-11-28","","1.49583333"
"COLEGIO GAITÁN","2022-11-27","","1.27916667"
"COLEGIO GAITÁN","2022-11-26","","1.32083333"
"COLEGIO GAITÁN","2022-11-25","","1.42083333"
"COLEGIO GAITÁN","2022-11-24","","1.50416667"
"COLEGIO GAITÁN","2022-11-23","","1.475"
"COLEGIO GAITÁN","2022-11-22","","1.4875"
"COLEGIO GAITÁN","2022-11-21","","1.49583333"
"COLEGIO GAITÁN","2022-11-20","","1.44166667"
"COLEGIO GAITÁN","2022-11-19","","1.225"
"COLEGIO GAITÁN","2022-11-18","","1.27083333"
"COLEGIO GAITÁN","2022-11-17","","1.225"
"COLEGIO GAITÁN","2022-11-16","","1.375"
"COLEGIO GAITÁN","2022-11-15","","1.33333333"
"COLEGIO GAITÁN","2022-11-14","","1.3875"
"COLEGIO GAITÁN","2022-11-13","","1.38333333"
"COLEGIO GAITÁN","2022-11-12","","1.5625"
"COLEGIO GAITÁN","2022-11-11","","1.5625"
"COLEGIO GAITÁN","2022-11-10","","1.4625"
"COLEGIO GAITÁN","2022-11-09","","1.4375"
"COLEGIO GAITÁN","2022-11-08","","1.76666667"
"COLEGIO GAITÁN","2022-11-07","","1.72916667"
"COLEGIO GAITÁN","2022-11-06","","1.54166667"
"COLEGIO GAITÁN","2022-11-05","","1.3625"
"COLEGIO GAITÁN","2022-11-04","","1.425"
"COLEGIO GAITÁN","2022-11-03","","1.20416667"
"COLEGIO GAITÁN","2022-11-02","","1.36666667"
"COLEGIO GAITÁN","2022-11-01","","1.375"
"COLEGIO GAITÁN","2022-10-31","","1.37916667"
"COLEGIO GAITÁN","2022-10-30","","1.36666667"
"COLEGIO GAITÁN","2022-10-29","","1.32083333"
"COLEGIO GAITÁN","2022-10-28","","1.40416667"
"COLEGIO GAITÁN","2022-10-27","","1.2375"
"COLEGIO GAITÁN","2022-10-26","","1.225"
"COLEGIO GAITÁN","2022-10-25","","1.59166667"
"COLEGIO GAITÁN","2022-10-24","","1.5"
"COLEGIO GAITÁN","2022-10-23","","1.45416667"
"COLEGIO GAITÁN","2022-10-22","","1.675"
"COLEGIO GAITÁN","2022-10-21","","1.6125"
"COLEGIO GAITÁN","2022-10-20","","1.375"
"COLEGIO GAITÁN","2022-10-19","","1.4125"
"COLEGIO GAITÁN","2022-10-18","","1.51666667"
"COLEGIO GAITÁN","2022-10-17","","1.59166667"
"COLEGIO GAITÁN","2022-10-16","","1.6625"
"COLEGIO GAITÁN","2022-10-15","","1.23"
"COLEGIO GAITÁN","2022-10-14","","1.425"
"COLEGIO GAITÁN","2022-10-13","","1.425"
"COLEGIO GAITÁN","2022-10-12","","1.28333333"
"COLEGIO GAITÁN","2022-10-11","","1.31666667"
"COLEGIO GAITÁN","2022-10-10","","1.475"
"COLEGIO GAITÁN","2022-10-09","","1.55217391"
"COLEGIO GAITÁN","2022-10-08","","1.40416667"
"COLEGIO GAITÁN","2022-10-07","","1.375"
"COLEGIO GAITÁN","2022-10-06","","1.42083333"
"COLEGIO GAITÁN","2022-10-05","","1.37916667"
"COLEGIO GAITÁN","2022-10-04","","1.5875"
"COLEGIO GAITÁN","2022-10-03","","1.2625"
"COLEGIO GAITÁN","2022-10-02","","1.33043478"
"COLEGIO GAITÁN","2022-10-01","","1.62083333"
"COLEGIO GAITÁN","2022-09-30","","1.40416667"
"COLEGIO GAITÁN","2022-09-29","","1.75416667"
"COLEGIO GAITÁN","2022-09-28","","1.70416667"
"COLEGIO GAITÁN","2022-09-27","","1.54166667"
"COLEGIO GAITÁN","2022-09-26","","1.44583333"
"COLEGIO GAITÁN","2022-09-25","","1.36086957"
"COLEGIO GAITÁN","2022-09-24","","2.09166667"
"COLEGIO GAITÁN","2022-09-23","","1.45"
"COLEGIO GAITÁN","2022-09-22","","1.4125"
"COLEGIO GAITÁN","2022-09-21","","1.39166667"
"COLEGIO GAITÁN","2022-09-20","","1.38333333"
"COLEGIO GAITÁN","2022-09-19","","1.25833333"
"COLEGIO GAITÁN","2022-09-18","","1.67608696"
"COLEGIO GAITÁN","2022-09-17","","1.414375"
"COLEGIO GAITÁN","2022-09-16","","1.55970833"
"COLEGIO GAITÁN","2022-09-15","","1.53795833"
"COLEGIO GAITÁN","2022-09-14","","1.5675"
"COLEGIO GAITÁN","2022-09-13","","1.65545833"
"COLEGIO GAITÁN","2022-09-12","","1.595375"
"COLEGIO GAITÁN","2022-09-11","","1.57804348"
"COLEGIO GAITÁN","2022-09-10","","1.67433333"
"COLEGIO GAITÁN","2022-09-09","","1.49033333"
"COLEGIO GAITÁN","2022-09-08","","1.495625"
"COLEGIO GAITÁN","2022-09-07","","1.39533333"
"COLEGIO GAITÁN","2022-09-06","","1.25104167"
"COLEGIO GAITÁN","2022-09-05","","1.13729167"
"COLEGIO GAITÁN","2022-09-04","","1.54126087"
"COLEGIO GAITÁN","2022-09-03","","2.08854167"
"COLEGIO GAITÁN","2022-09-02","","1.44854167"
"COLEGIO GAITÁN","2022-09-01","","1.5725"
"COLEGIO GAITÁN","2022-08-31","","1.40970833"
"COLEGIO GAITÁN","2022-08-30","","1.58404167"
"COLEGIO GAITÁN","2022-08-29","","1.50395833"
"COLEGIO GAITÁN","2022-08-28","","1.868"
"COLEGIO GAITÁN","2022-08-27","","1.58966667"
"COLEGIO GAITÁN","2022-08-26","","1.68991667"
"COLEGIO GAITÁN","2022-08-25","","1.49920833"
"COLEGIO GAITÁN","2022-08-24","","1.47341667"
"COLEGIO GAITÁN","2022-08-23","","1.43913043"
"COLEGIO GAITÁN","2022-08-22","","1.39166667"
"COLEGIO GAITÁN","2022-08-21","","1.30833333"
"COLEGIO GAITÁN","2022-08-20","","1.8875"
"COLEGIO GAITÁN","2022-08-19","","1.48333333"
"COLEGIO GAITÁN","2022-08-18","","1.55217391"
"COLEGIO GAITÁN","2022-08-17","","1.50416667"
"COLEGIO GAITÁN","2022-08-16","","1.55833333"
"COLEGIO GAITÁN","2022-08-15","","1.43333333"
"COLEGIO GAITÁN","2022-08-14","","1.49166667"
"COLEGIO GAITÁN","2022-08-13","","1.55416667"
"COLEGIO GAITÁN","2022-08-12","","1.81666667"
"COLEGIO GAITÁN","2022-08-11","","1.59166667"
"COLEGIO GAITÁN","2022-08-10","","1.525"
"COLEGIO GAITÁN","2022-08-09","","1.58333333"
"COLEGIO GAITÁN","2022-08-08","","1.46666667"
"COLEGIO GAITÁN","2022-08-07","","1.42916667"
"COLEGIO GAITÁN","2022-08-06","","1.26666667"
"COLEGIO GAITÁN","2022-08-05","","1.40416667"
"COLEGIO GAITÁN","2022-08-04","","1.34583333"
"COLEGIO GAITÁN","2022-08-03","","1.18333333"
"COLEGIO GAITÁN","2022-08-02","","1.47916667"
"COLEGIO GAITÁN","2022-08-01","","1.5375"
"COLEGIO GAITÁN","2022-07-31","","1.26956522"
"COLEGIO GAITÁN","2022-07-30","","1.47083333"
"COLEGIO GAITÁN","2022-07-29","","1.63333333"
"COLEGIO GAITÁN","2022-07-28","","1.55833333"
"COLEGIO GAITÁN","2022-07-27","","1.56666667"
"COLEGIO GAITÁN","2022-07-26","","1.34583333"
"COLEGIO GAITÁN","2022-07-25","","1.37083333"
"COLEGIO GAITÁN","2022-07-24","","1.66666667"
"COLEGIO GAITÁN","2022-07-23","","1.64166667"
"COLEGIO GAITÁN","2022-07-22","","1.33333333"
"COLEGIO GAITÁN","2022-07-21","","1.15416667"
"COLEGIO GAITÁN","2022-07-20","","1.10833333"
"COLEGIO GAITÁN","2022-07-19","","1.3125"
"COLEGIO GAITÁN","2022-07-18","","1.44166667"
"COLEGIO GAITÁN","2022-07-17","","1.31666667"
"COLEGIO GAITÁN","2022-07-16","","1.51666667"
"COLEGIO GAITÁN","2022-07-15","","1.48333333"
"COLEGIO GAITÁN","2022-07-14","","1.41666667"
"COLEGIO GAITÁN","2022-07-13","","1.39583333"
"COLEGIO GAITÁN","2022-07-12","","1.375"
"COLEGIO GAITÁN","2022-07-11","","1.525"
"COLEGIO GAITÁN","2022-07-10","","1.25416667"
"COLEGIO GAITÁN","2022-07-09","","1.35416667"
"COLEGIO GAITÁN","2022-07-08","","1.38333333"
"COLEGIO GAITÁN","2022-07-07","","1.48333333"
"COLEGIO GAITÁN","2022-07-06","","1.37916667"
"COLEGIO GAITÁN","2022-07-05","","1.55833333"
"COLEGIO GAITÁN","2022-07-04","","1.17916667"
"COLEGIO GAITÁN","2022-07-03","","1.375"
"COLEGIO GAITÁN","2022-07-02","","1.55"
"COLEGIO GAITÁN","2022-07-01","","1.525"
"COLEGIO GAITÁN","2022-06-30","","1.46956522"
"COLEGIO GAITÁN","2022-06-29","","1.5"
"COLEGIO GAITÁN","2022-06-28","","1.31176471"
"COLEGIO GAITÁN","2022-06-27","","1.56666667"
"COLEGIO GAITÁN","2022-06-26","","1.46666667"
"COLEGIO GAITÁN","2022-06-25","","1.24583333"
"COLEGIO GAITÁN","2022-06-24","","1.31666667"
"COLEGIO GAITÁN","2022-06-23","","1.65"
"COLEGIO GAITÁN","2022-06-22","","1.58333333"
"COLEGIO GAITÁN","2022-06-21","","1.35416667"
"COLEGIO GAITÁN","2022-06-20","","1.08333333"
"COLEGIO GAITÁN","2022-06-19","","1.24166667"
"COLEGIO GAITÁN","2022-06-18","","1.34583333"
"COLEGIO GAITÁN","2022-06-17","","1.25416667"
"COLEGIO GAITÁN","2022-06-16","","1.38333333"
"COLEGIO GAITÁN","2022-06-15","","1.12916667"
"COLEGIO GAITÁN","2022-06-14","","1.30416667"
"COLEGIO GAITÁN","2022-06-13","","1.38333333"
"COLEGIO GAITÁN","2022-06-06","","1.61333333"
"COLEGIO GAITÁN","2022-06-05","","1.21666667"
"COLEGIO GAITÁN","2022-06-04","","1.30416667"
"COLEGIO GAITÁN","2022-06-03","","1.475"
"COLEGIO GAITÁN","2022-06-02","","1.75416667"
"COLEGIO GAITÁN","2022-06-01","","1.6125"
"COLEGIO GAITÁN","2022-05-31","","1.5826087"
"COLEGIO GAITÁN","2022-05-30","","1.4375"
"COLEGIO GAITÁN","2022-05-29","","1.41666667"
"COLEGIO GAITÁN","2022-05-28","","1.16666667"
"COLEGIO GAITÁN","2022-05-27","","1.275"
"COLEGIO GAITÁN","2022-05-26","","1.32916667"
"COLEGIO GAITÁN","2022-05-25","","1.56666667"
"COLEGIO GAITÁN","2022-05-24","","1.49583333"
"COLEGIO GAITÁN","2022-05-23","","1.55416667"
"COLEGIO GAITÁN","2022-05-22","","1.46666667"
"COLEGIO GAITÁN","2022-05-21","","1.45"
"COLEGIO GAITÁN","2022-05-20","","1.55416667"
"COLEGIO GAITÁN","2022-05-19","","1.17083333"
"COLEGIO GAITÁN","2022-05-18","","1.39583333"
"COLEGIO GAITÁN","2022-05-17","","1.38333333"
"COLEGIO GAITÁN","2022-05-16","","1.37083333"
"COLEGIO GAITÁN","2022-05-15","","1.19166667"
"COLEGIO GAITÁN","2022-05-14","","1.31666667"
"COLEGIO GAITÁN","2022-05-13","","1.25"
"COLEGIO GAITÁN","2022-05-12","","1.47083333"
"COLEGIO GAITÁN","2022-05-11","","1.90416667"
"COLEGIO GAITÁN","2022-05-10","","1.59583333"
"COLEGIO GAITÁN","2022-05-09","","1.5"
"COLEGIO GAITÁN","2022-05-08","","1.32083333"
"COLEGIO GAITÁN","2022-05-07","","1.01666667"
"COLEGIO GAITÁN","2022-05-06","","1.20833333"
"COLEGIO GAITÁN","2022-05-05","","1.21666667"
"COLEGIO GAITÁN","2022-05-04","","1.51666667"
"COLEGIO GAITÁN","2022-05-03","","1.45833333"
"COLEGIO GAITÁN","2022-05-02","","1.26818182"
"COLEGIO GAITÁN","2022-05-01","","1.45"
"COLEGIO GAITÁN","2022-04-30","","1.43913043"
"COLEGIO GAITÁN","2022-04-29","","1.4125"
"COLEGIO GAITÁN","2022-04-28","","1.3375"
"COLEGIO GAITÁN","2022-04-27","","1.60833333"
"COLEGIO GAITÁN","2022-04-26","","1.54166667"
"COLEGIO GAITÁN","2022-04-25","","1.2875"
"COLEGIO GAITÁN","2022-04-24","","1.40833333"
"COLEGIO GAITÁN","2022-04-23","","1.475"
"COLEGIO GAITÁN","2022-04-22","","1.18333333"
"COLEGIO GAITÁN","2022-04-21","","1.23333333"
"COLEGIO GAITÁN","2022-04-20","","1.2375"
"COLEGIO GAITÁN","2022-04-19","","1.16666667"
"COLEGIO GAITÁN","2022-04-18","","1.3"
"COLEGIO GAITÁN","2022-04-17","","1.42916667"
"COLEGIO GAITÁN","2022-04-16","","1.43333333"
"COLEGIO GAITÁN","2022-04-15","","1.5"
"COLEGIO GAITÁN","2022-04-14","","1.34583333"
"COLEGIO GAITÁN","2022-04-13","","1.54583333"
"COLEGIO GAITÁN","2022-04-12","","1.4875"
"COLEGIO GAITÁN","2022-04-11","","1.45"
"COLEGIO GAITÁN","2022-04-10","","1.5"
"COLEGIO GAITÁN","2022-04-09","","1.39583333"
"COLEGIO GAITÁN","2022-04-08","","1.19166667"
"COLEGIO GAITÁN","2022-04-07","","1.20833333"
"COLEGIO GAITÁN","2022-04-06","","1.35416667"
"COLEGIO GAITÁN","2022-04-05","","1.775"
"COLEGIO GAITÁN","2022-04-04","","1.65"
"COLEGIO GAITÁN","2022-04-03","","1.60416667"
"COLEGIO GAITÁN","2022-04-02","","1.4375"
"COLEGIO GAITÁN","2022-04-01","","1.6"
"COLEGIO GAITÁN","2022-03-31","","1.42173913"
"COLEGIO GAITÁN","2022-03-30","","1.45416667"
"COLEGIO GAITÁN","2022-03-29","","1.55833333"
"COLEGIO GAITÁN","2022-03-28","","1.29166667"
