Estacion,Fecha inicial,Año,Mes,Día,NO,VViento,O3,DViento,PLiquida,HAire10,CO,NO2,P,PM2.5,SO2,PM10,TAire10,RGlobal
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-10-19,2022,10,19,17.384125,1.88333333,24.00416667,233.7416667,0.01666667,81.1625,1518.760292,25.67420833,678.0083333,4.96666667,1.24583333,13.525,22.8625,136.7041667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-10-18,2022,10,18,16.89041667,1.64166667,25.27083333,204.5541667,0.025,82.12916667,1486.481875,27.48804167,677.825,4.59583333,0.70833333,12.2625,22.14166667,112.1416667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-10-17,2022,10,17,9.74016667,1.89583333,22.625,172.5375,1.075,84.73333333,1101.968792,17.75954167,677.2333333,4.0125,0.97916667,10.86666667,22.07083333,135.1708333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-10-16,2022,10,16,15.18354167,1.89583333,20,155.525,0.93333333,83.97083333,1275.748958,21.0315,677.325,6.3375,0.48333333,14.65416667,22.29583333,124.2541667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-10-15,2022,10,15,18.23025,1.55833333,18.97916667,191.8,0.01666667,83.05833333,1621.922792,30.26254167,677.6,9.57083333,1.02083333,20.7875,22.84166667,100.55
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-10-14,2022,10,14,19.36283333,1.08333333,11.59444444,155.9777778,0.01111111,82.74444444,1595.528294,29.83727778,678.1777778,6.4,0.84444444,18.30555556,21.66666667,66.78333333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-10-13,2022,10,13,20.56945833,1.69166667,25.00909091,190.05,0.06666667,80.84166667,1507.506583,26.10675,677.8375,8.25416667,1.125,21.39583333,22.52083333,135.1291667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-10-12,2022,10,12,23.83645833,1.45833333,20.79166667,226.7125,0,77.07916667,1341.5895,27.40095833,677.65,9.4875,0.925,25.60416667,22.80833333,118.925
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-10-11,2022,10,11,24.13670833,1.51666667,21.9,184.1083333,0,76.1375,1605.087,26.89229167,678.2541667,7.75,1.07083333,24.10416667,23.29583333,128.7291667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-10-10,2022,10,10,18.52575,1.58333333,23.09583333,226.4833333,0,80.02916667,1486.067458,24.43783333,677.8958333,4.79166667,1.00833333,15.62083333,22.8125,141.1583333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-10-09,2022,10,9,9.80826087,1.62173913,25.90869565,190.2086957,0.42608696,82.40434783,1204.516609,22.09882609,677.4521739,5.3173913,0.85652174,11.89565217,22.19130435,89.56521739
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-10-08,2022,10,8,13.68533333,1.75416667,28.50416667,184.9875,0.06666667,81.34583333,1354.57,24.11708333,676.5625,6.47083333,1.2375,15.2,22.86666667,132.8083333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-10-07,2022,10,7,20.95720833,1.86666667,22.75,217.4625,0.125,80.39166667,1490.323417,23.867375,676.4208333,6.6,0.89166667,18.725,23.10416667,145.7208333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-10-06,2022,10,6,17.88454167,1.34583333,19.12916667,152.5916667,0.15,87.45416667,1622.070292,26.81475,677.4625,7.90416667,0.75833333,18.60416667,21.77083333,70.29583333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-10-05,2022,10,5,10.910125,2.02083333,27.63333333,172.9666667,0.11666667,82.9,1302.39975,24.824625,677.5083333,5.55,0.74166667,12.925,22.28333333,120.7083333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-10-04,2022,10,4,21.83933333,1.94583333,27.3,178.2416667,0.00833333,72.84166667,1551.242042,27.73625,677.0666667,9.5375,1.10416667,21.95,23.80416667,162.3875
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-10-03,2022,10,3,28.17879167,1.68333333,20.88333333,193.9666667,0.03333333,77.94166667,1652.327958,26.86170833,678.1,9.7375,0.71666667,24.37083333,23.3375,149.225
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-10-02,2022,10,2,7.203,1.74347826,27.64347826,213.0086957,0.02608696,77.92608696,1093.948261,24.697,678.9695652,6.66956522,0.9,14.2173913,23.03478261,180.0304348
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-10-01,2022,10,1,,2.00416667,39.19583333,212.0041667,0.72916667,81.72083333,1131.50825,,678.2083333,5.15,1.02916667,11.55416667,22.00416667,153.3958333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-09-30,2022,9,30,,1.9875,29.7125,259.9541667,0,77.17083333,1345.699875,,676.7958333,7.47083333,1.09583333,18.36666667,22.65416667,142.9125
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-09-29,2022,9,29,,2.62083333,39.075,190.25,0.025,74.05416667,932.7618333,,677.5208333,4.27916667,1.125,11.5625,22.91666667,151.7958333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-09-28,2022,9,28,17.54821429,1.81666667,11.70666667,166.4583333,0.06666667,80.69583333,1261.725696,23.02157143,677.9791667,6.86666667,1.57857143,15.78333333,22.74583333,108.7666667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-09-27,2022,9,27,16.981875,1.59166667,30.15,207.2375,0.00833333,74.02083333,1246.189083,30.1885,677.775,8.4125,1.78333333,20.7125,23.57916667,143.5208333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-09-26,2022,9,26,21.00075,1.55833333,20.325,162.2125,0,76.67083333,1404.517042,27.83983333,677.1375,7.675,0.90833333,21.05833333,23.3875,124.7125
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-09-25,2022,9,25,12.00413043,1.62608696,24.76956522,186.0217391,0.00869565,79.56086957,965.8592609,21.84573913,676.8782609,5.77391304,1,14.31304348,22.95652174,151.8695652
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-09-24,2022,9,24,9.89475,2.1875,26.47083333,180.7458333,0.18333333,82.8,943.555,21.43220833,677.4208333,5.47916667,1.23333333,12.49166667,22.00416667,111.8041667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-09-23,2022,9,23,15.96525,1.78333333,26.30833333,206.0833333,0.2,79.95,1149.628167,25.06604167,678.0083333,5.775,1.40416667,14.89166667,23.09166667,153.0541667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-09-22,2022,9,22,21.16695833,1.47916667,23.4125,125.6583333,0.06666667,82.15833333,1263.4885,27.65358333,678.2625,5.80416667,1.17916667,14.85833333,21.75833333,109.3958333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-09-21,2022,9,21,15.05879167,1.56666667,28.1875,165.6916667,0.9375,81.94166667,1061.544125,26.02570833,678.1125,5.93333333,1.17083333,14.79583333,22.1875,115.6125
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-09-20,2022,9,20,17.83870833,1.82916667,22.75833333,163.0208333,0.04166667,82.9375,1143.836667,25.37579167,678.2833333,5.5,1.1375,15.4,22.39166667,170.6916667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-09-19,2022,9,19,15.53495833,1.57916667,22.2125,166.2708333,0.3875,85.84166667,1174.139375,25.85304167,678.5916667,4.16666667,0.96666667,11.27916667,21.29583333,82
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-09-18,2022,9,18,10.86117391,1.83908696,24.93913043,143.6517826,0.19130435,82.17965217,868.230087,20.73356522,677.8036957,4.84347826,1.13043478,11.16956522,22.67226087,140.8882609
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-09-17,2022,9,17,21.36279167,1.741625,24.8,118.145375,0.09166667,82.27945833,1178.11575,26.44454167,677.868,6.47083333,1.18333333,15.425,22.409125,144.545625
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-09-16,2022,9,16,17.45258333,1.81483333,20.19583333,136.08675,0.80829167,82.515625,1060.485917,24.75441667,677.8869167,8.3875,0.81666667,18.68333333,22.515125,126.98575
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-09-15,2022,9,15,19.9855,1.87808333,15.6375,196.1103333,0.04166667,77.156125,1243.33987,27.56145455,677.666125,8.35555556,0.77727273,16.83333333,23.69254167,147.7598333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-09-14,2022,9,14,13.89133333,2.00245833,19.0875,187.3419583,0,77.36508333,864.3819167,23.86279167,677.8125833,,1.14583333,,22.65808333,153.7845
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-09-13,2022,9,13,10.84558333,1.954375,20.82083333,203.2171667,0.29166667,84.93925,845.2477083,22.2175,677.914875,,0.66666667,,21.64845833,146.0952917
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-09-12,2022,9,12,19.46979167,1.915,20.525,153.0718333,1.73329167,77.54591667,1071.230917,24.29175,678.3360417,6.53181818,0.975,16.69545455,22.77995833,143.6964167
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-09-11,2022,9,11,12.43352174,1.87691304,19.26086957,196.3847826,0.00869565,75.11673913,882.4245217,21.71913043,678.9232174,6.64782609,0.83043478,14.68695652,23.25843478,157.9051304
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-09-10,2022,9,10,18.39925,2.09391667,25.075,151.5055417,0.50833333,74.432125,1007.836042,24.86541667,678.4212083,7.95833333,1.45416667,17.69166667,23.58591667,184.4665417
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-09-09,2022,9,9,17.63008333,1.93783333,22.125,159.2507917,0.03333333,76.855125,1015.859292,25.296125,677.5527083,8.725,1.4,18.85416667,23.386625,170.3099167
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-09-08,2022,9,8,14.095875,1.646125,17.69166667,185.4994583,0.03333333,82.4405,1110.919958,28.24466667,677.5640417,13.98333333,0.75416667,25.30416667,23.20841667,104.7141667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-09-07,2022,9,7,22.50716667,1.783,23.33333333,183.9238333,0.05,78.58808333,1420.096458,29.82675,678.44625,17.05,0.94166667,31.3375,23.38941667,137.3400417
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-09-06,2022,9,6,12.24520833,1.695625,30.73333333,184.8114583,0.00833333,79.481875,1229.700125,30.06708333,678.9714583,21.34166667,1.45833333,32.23333333,23.48775,121.1494583
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-09-05,2022,9,5,20.866,1.51941667,23.20833333,190.1285417,0.00833333,76.591125,1224.358958,27.42308333,678.6189167,9.42916667,1.29166667,21.60833333,23.45745833,142.210375
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-09-04,2022,9,4,13.59382609,1.65817391,19.92608696,170.0485217,0.0173913,77.91508696,915.6168696,20.66008696,677.3574783,4.75652174,1.16956522,13.33913043,22.89817391,148.3844783
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-09-03,2022,9,3,11.96566667,1.92979167,24.14583333,171.8557083,0.35,79.31016667,828.0605,23.39058333,677.046125,7.475,1.10416667,16.92916667,23.31075,146.362125
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-09-02,2022,9,2,13.644,2.071125,22.00416667,173.0867917,0,79.37133333,926.5284583,24.33429167,677.1324583,7.94583333,1.04166667,18.30833333,23.44475,157.6945
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-09-01,2022,9,1,6.155,1.5914,20.28,201.9904,0.04,89.4708,907.9664,26.484,677.8822,5.66,0.3,10.22,21.1514,0
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-08-31,2022,8,31,18.32173913,1.77391304,21.34782609,123.6391304,0,74.1,1599.326087,31.84347826,677.8913044,12.20434783,1.16086957,27.5826087,23.79130435,125
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-08-30,2022,8,30,18.83333333,1.9,20.69583333,191.3666667,0.00833333,75.9,1549.454167,25.84583333,678.0875,11.17916667,0.8375,27.54166667,23.625,174.2208333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-08-29,2022,8,29,19.34583333,1.6625,25.40833333,165.2458333,0.11666667,80.29583333,1546.1375,27.87083333,678.7416667,14.39583333,0.95,27.57083333,22.01666667,134.6083333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-08-28,2022,8,28,9.33333333,1.70833333,27.1,235.325,0.20833333,79.7375,1331.783333,24.51666667,677.8458333,9.68333333,0.45833333,17.92083333,22.8625,140.2791667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-08-27,2022,8,27,20.69583333,1.67916667,21.18333333,165.7583333,0.06666667,75.59583333,1527.2375,26.61666667,677.4458333,12.1125,1.17916667,26.8875,22.85416667,165.775
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-08-26,2022,8,26,21.29583333,1.84583333,19.20416667,149.5291667,0.15,80.525,1495.333333,30.05416667,678.6375,17.67083333,0.90833333,32.89166667,22.19583333,122.0166667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-08-25,2022,8,25,16.525,1.875,24.0875,203.7166667,0.025,76.57916667,1511.816667,28.70833333,678.5958333,16.8375,0.95,31.0625,23,153.1041667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-08-24,2022,8,24,26.40416667,1.85416667,20.55833333,190.7416667,0.075,77.9375,1582.158333,29.04166667,677.9541667,16.26666667,0.875,34.50833333,23.35833333,158.0458333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-08-23,2022,8,23,18.39583333,1.525,21.7125,219.0791667,0.05,78.6875,1491.0125,28.2625,677.6375,11.725,1.15416667,25.54583333,22.80833333,138.4291667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-08-22,2022,8,22,19.67916667,1.3,19.62083333,204.0041667,0.20833333,84.47083333,1536.379167,28.35833333,678.05,9.44166667,1.2,22.99166667,22.00416667,103.475
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-08-21,2022,8,21,12.4625,1.40416667,17.6,174.6875,0.10833333,82.51666667,1179.025,21.475,678.0791667,8.43333333,0.69166667,18.5375,22.07083333,128.775
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-08-20,2022,8,20,11.775,1.9625,26.28333333,161.2166667,0.20833333,75.25,1199.879167,28.45416667,677.8708333,18.325,0.8625,41.05833333,23.29166667,125.2083333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-08-19,2022,8,19,24.41666667,1.96666667,25.2375,231.4666667,0,68.57083333,1502.570833,33.0125,676.7791667,19.88333333,1.32916667,50.73333333,24.6375,182.1
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-08-18,2022,8,18,27.2125,1.8875,21.28333333,183.9916667,0,67.3625,1445.020833,30.66666667,677.0583333,14.20833333,1.05,40.28333333,23.95833333,196.8958333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-08-17,2022,8,17,22.74583333,1.9375,20.675,176.0041667,0,71.6625,1309.0875,22.1,677.6875,8.1625,1.19583333,23.63333333,23.20833333,199.3708333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-08-16,2022,8,16,19.87916667,1.70416667,14.27916667,189.0166667,0.075,86.48333333,1372.204167,24.07083333,679.1208333,5.74583333,0.94166667,16.07083333,20.9625,77.225
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-08-15,2022,8,15,15.55416667,1.69166667,17.1,236.9625,0.00833333,83.15,1138.1625,19.525,677.9333333,7.0125,0.83333333,18.27916667,22.62083333,152.5666667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-08-14,2022,8,14,15.775,1.6875,20.09166667,216.9875,0.59166667,84.49583333,1126.766667,20.76666667,678.6083333,8.375,0.82916667,19.4,22.12083333,135.5583333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-08-13,2022,8,13,20.0625,1.6375,22.15833333,167.9666667,0.21666667,80.04166667,1356.929167,29.05416667,679.2958333,11.05,1.50416667,25.07916667,22.24583333,128.2791667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-08-12,2022,8,12,14.32916667,1.95833333,25.70416667,181.0958333,0,76.07916667,1289.291667,31.64583333,678.9291667,10.2375,1.125,25.75833333,23.25,154.0708333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-08-11,2022,8,11,22.2875,1.68333333,24.27083333,180.1125,0.025,77.27083333,1423.4625,30.27916667,678.1875,9.77916667,0.8875,25.03333333,23.46666667,142.95
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-08-10,2022,8,10,18.23333333,1.94583333,24.54583333,201.1208333,0.31666667,77.5625,1170.508333,25.9375,678.1625,7.97083333,1.18333333,21.57916667,22.775,175.7625
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-08-09,2022,8,9,22.22916667,2.025,25.32916667,200.0708333,0.56666667,73.65,1233.904167,27.30416667,677.2333333,11.24583333,1.2375,29.91666667,23.6875,161.2416667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-08-08,2022,8,8,18.05833333,2,23.97083333,224.4416667,0,70.45833333,1226.966667,24.22083333,676.5416667,8.5,1.2125,21.91666667,24.45416667,200.7625
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-08-07,2022,8,7,15.25416667,1.92916667,21.92916667,216.6041667,0.00833333,77.07916667,1085.829167,18.64583333,677.325,7.375,1.25,18.34583333,23.84166667,190.2291667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-08-06,2022,8,6,16.675,1.68333333,15.72916667,124.2916667,0.03333333,85.23333333,1259.725,24.15833333,677.3291667,8.3375,0.925,18.025,22.29166667,100.0583333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-08-05,2022,8,5,18.7375,2.05833333,17.46666667,145.05,0.525,79.9,1286.520833,25.77916667,676.575,6.24583333,0.72380952,17.175,23.02083333,158.3416667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-08-04,2022,8,4,22.49166667,1.75,20.9,174.6791667,0.125,79.49583333,1342.179167,27.58333333,676.9916667,6.4,1.40416667,17.5375,23.3375,174.9333333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-08-03,2022,8,3,25.59166667,1.53333333,17.7375,227.825,0.05833333,84.56666667,1462.3125,31.09583333,677.2041667,6.8875,1.00833333,18.28333333,22.075,116.1541667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-08-02,2022,8,2,18.39166667,1.59166667,20.41666667,183.6666667,0.03333333,83.4,1322.758333,30.5125,677.3375,7.67916667,1.03333333,18.27916667,22.12083333,86.4625
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-08-01,2022,8,1,18.25416667,1.94166667,21.31666667,158.9583333,0.16666667,76.60833333,1232.508333,30.60416667,677.3666667,6.9875,1.0375,17.04583333,22.92083333,122.1166667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-07-31,2022,7,31,19.50434783,1.79130435,21.36521739,158.5086957,0,73.83478261,1298.856522,31.40434783,677.2869565,8.14347826,1.04347826,19.16956522,23.54782609,150.1565217
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-07-30,2022,7,30,20.12083333,1.96666667,25.7375,203.8583333,0.00833333,69.65416667,1260.6,32.42916667,677.3166667,6.24166667,1.35833333,17.35,24.075,200.3916667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-07-29,2022,7,29,33.73333333,1.7875,17.79166667,172.9916667,0.04166667,78.10833333,1291.941667,50.11666667,678.0541667,5.33333333,1.22083333,17.6,22.61666667,166.1458333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-07-28,2022,7,28,,1.70416667,18.2125,165.2333333,0.075,82.275,1041.479167,,678.6166667,5.15,0.8625,13.5125,22.375,147.9541667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-07-27,2022,7,27,18.36875,1.72083333,13.825,188.2625,1.175,84.4875,1081.127273,24.71875,678.3458333,6.20416667,0.975,15.6625,22.2125,130.1041667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-07-26,2022,7,26,13.09166667,1.70833333,15.67916667,219.8625,0.99583333,83.55,981.3541667,25.62083333,678.6458333,5.20833333,1.07083333,13.42083333,22.13333333,103.7333333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-07-25,2022,7,25,14.82916667,1.57083333,16.25,172.1541667,0,78.94166667,1046.404167,26.74583333,677.9458333,7.32916667,1.05833333,19.15,22.90416667,92.39583333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-07-24,2022,7,24,6.32083333,2.075,19.2,223.6958333,0,78.01666667,788.575,20.4375,677.5875,7.28333333,1.05833333,16.60833333,23.45833333,154.9208333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-07-23,2022,7,23,16.925,2.0375,16.92083333,208.2958333,0,78.08333333,1002.733333,24.2625,677.5166667,8.24583333,0.975,19.99166667,23.29583333,175.7416667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-07-22,2022,7,22,19.97916667,1.7625,15.5375,154.45,0,81.73333333,1153.483333,26.2,677.5791667,7.35416667,1.4125,19.4,22.95833333,100.5541667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-07-21,2022,7,21,17.875,1.5125,17.92083333,175.1375,0.05,79.67916667,1075.591667,25.95833333,677.4041667,8.14166667,1.26666667,20.07916667,23.075,122.1583333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-07-20,2022,7,20,10.6125,1.625,19.3625,150.1791667,0.00833333,77.02083333,846.2833333,23.30416667,677.0458333,6.8125,1.30833333,16.69583333,23.73333333,125.4041667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-07-19,2022,7,19,19.87083333,1.60833333,20.24166667,163.6375,0.025,75.1875,1100.291667,26.47916667,677.7583333,6.35,1.35833333,19.60416667,23.6875,172.5916667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-07-18,2022,7,18,12.61666667,1.88333333,20.13333333,196.1166667,0.64166667,82.4625,820.025,26.47222222,678.3125,5.69583333,1.07916667,15.03333333,22.4375,148.4125
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-07-17,2022,7,17,12.23571429,2.04166667,22.12916667,202.1541667,0.29166667,76.1375,808.6875,24.01428571,677.0958333,11.07916667,1.30416667,24.78333333,23.85833333,159.425
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-07-16,2022,7,16,17.94583333,1.84166667,21.42916667,214.5625,0,73.30833333,1018.6875,30.69583333,677.3041667,14.21666667,1.36666667,35.975,23.85,166.8333333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-07-15,2022,7,15,16.09166667,1.80416667,21.12083333,177.8583333,0,71.925,1004.895833,30.10416667,678.2833333,12.65,1.42083333,32.925,23.72083333,145.9541667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-07-14,2022,7,14,21.1875,1.87083333,19.38333333,240.525,0,72.22916667,929.2708333,29.17083333,678.4791667,9.74583333,1.36666667,28.17916667,23.66666667,168.1041667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-07-13,2022,7,13,15.60833333,1.88333333,21.25,181.325,0,80.0625,925.15,26.84583333,678.0041667,8.925,1.27083333,19.3375,23.67083333,146.3291667
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-07-12,2022,7,12,27.65,1.76666667,20.03333333,144.0958333,0,77.95,1086.595833,28.15833333,677.7333333,7.0375,1.20833333,19.64166667,23.07083333,152.175
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-07-11,2022,7,11,16.7625,1.5875,11.75833333,169.25,0.08333333,84.60833333,1043.8125,29.77083333,677.85,6.55833333,1.25833333,17.6125,21.94583333,70.14583333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-07-10,2022,7,10,14.53333333,1.62083333,21.22916667,172.0166667,0,74.8625,920.1666667,28.45833333,677.9958333,9.07916667,1.08333333,22.15833333,24.11666667,133.1208333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-07-09,2022,7,9,17.31666667,1.7,23.02083333,149.4208333,0,73.74166667,989.2666667,28.83333333,678.4333333,8.22083333,1.22083333,21.3125,24.23333333,145.2375
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-07-08,2022,7,8,14.25,1.475,15.8625,170.3958333,0,80.53333333,998.3291667,30.81666667,677.7666667,8.77916667,1.4,20.675,23.23333333,83.87083333
CENTRO CULTURAL DANIEL MANTILLA ORBEGOZO - PIEDECUESTA,2022-07-07,2022,7,7,23.5375,2.16666667,16.97916667,178.9125,0.01666667,75.05833333,930.95,25.6625,676.7833333,6.73333333,0.9625,20.27083333,23.47916667,166.0541667
